Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512463934831	23.26	7930.22	2.72845	7930.44	1.93821	7930.15	2.54448	7930.08	2.27156	7930.83	2.06747
1512463935874	23.26	7930.56	2.06828	7930.68	1.81934	7930.31	2.01596	7930.2	2.14087	7931.4	2.05178
1512463936891	23.25	7930.67	1.41421	7930.8	1.38444	7930.54	1.39137	7930.4	1.75594	7931.7	1.90963
1512463937892	23.23	7930.33	1.58114	7930.48	1.22882	7930.31	1.31559	7930.12	1.53623	7931.46	2.01293
1512463938944	23.21	7932.56	1.81046	7933.48	2.0232	7932.77	1.96443	7933.2	1.68325	7934.24	1.93858
1512463939960	23.21	7932.56	1.23603	7933.04	1.48549	7932.69	1.49358	7932.56	1.60935	7933.52	1.87103
1512463940985	23.21	7932.11	1.2693	7933.2	1.73205	7932.54	1.89804	7932.92	1.77764	7933.68	1.89033
1512463942058	23.2	7930.78	1.48137	7931.2	1.52753	7930.62	1.66024	7930.72	1.51438	7932.1	1.73675
1512463943085	23.2	7931.11	1.90029	7931.48	2.18174	7931	2.58199	7930.96	2.20756	7932.08	1.89549
1512463944092	23.19	7932.44	1.94365	7932.32	1.4922	7932.23	1.69085	7932.12	1.66633	7933.53	1.92033
1512463945097	23.19	7933.78	1.92209	7933.48	1.63605	7933.31	1.93152	7933.16	1.86369	7933.56	1.71021
1512463946099	23.19	7932.67	2.17945	7932.92	1.97737	7932.38	2.10311	7932.76	2.10713	7933.06	1.867
1512463947123	23.18	7930.56	1.33333	7931	1.58114	7930.31	1.49358	7930.72	1.72047	7931.2	1.86402
1512463948149	23.17	7932	2.54951	7931.64	1.7767	7931.69	2.32324	7931.24	2.22261	7932.11	2.12315
1512463949191	23.18	7931.44	2.29734	7931.48	2.12368	7931.15	2.1543	7931.12	2.10792	7931.84	1.90577
1512463950216	23.17	7930.33	1.5	7930.76	1.47986	7930.23	1.42325	7930.36	1.62993	7931.64	2.04421
1512463951340	23.16	7931	2.5	7931.2	1.97906	7930.85	2.1543	7930.76	2.22261	7931.36	1.93731
1512463952382	23.16	7929.67	1.80278	7930.4	1.5	7929.92	1.65638	7930.04	1.56738	7930.62	1.9333
1512463953505	23.17	7930.44	2.12786	7930.72	1.6207	7930.46	1.98391	7930.28	1.81475	7930.72	1.82763
1512463954555	23.16	7928.11	2.02759	7928.76	1.71464	7928.15	1.67562	7928.24	1.71464	7929.81	1.92828
1512463955601	23.16	7929.33	2.69258	7928.92	1.99833	7928.85	2.47811	7928.56	2.23756	7928.84	1.89575
1512463956607	23.16	7928.78	1.64148	7929.52	1.66132	7928.69	1.37747	7928.88	1.87794	7929.82	1.80279
1512463957624	23.14	7928.89	2.02759	7929.6	1.89297	7928.85	1.67562	7928.76	2.29637	7930.07	2.11902
1512463958650	23.15	7929.78	1.92209	7930.28	1.88237	7929.54	1.6641	7929.76	1.87705	7930.92	1.89939
1512463959651	23.14	7929.67	1.80278	7930.2	1.87083	7929.54	1.56074	7929.64	1.84572	7930.92	1.8817
1512463960794	23.14	7928.89	2.02759	7928.68	1.81934	7928.46	1.98391	7928.28	1.69607	7929.17	1.90489
1512463961851	23.13	7929.78	0.833333	7929	1.65831	7929	1.68325	7928.72	1.98997	7929.11	2.05487
1512463962878	23.12	7927.44	1.23603	7927.64	1.55134	7927.15	1.14354	7927.6	1.5	7929.32	2.27542
1512463963992	23.13	7927.22	1.09291	7927.56	1.50222	7927.08	1.03775	7927.56	1.47422	7929.23	2.22966
1512463965036	23.12	7927.22	1.09291	7927.56	1.50222	7927.08	1.03775	7927.56	1.47422	7929.23	2.22966
1512463966100	23.13	7927.22	1.09291	7927.56	1.50222	7927.08	1.03775	7927.56	1.47422	7929.23	2.22966
1512463969628	22.93	7901	2.64575	7900.28	2.54165	7900.62	2.53438	7900.84	2.39235	7900.18	2.49651
1512463970654	22.99	7889.44	1.66667	7889.8	1.73205	7889.46	1.5064	7889.48	1.66132	7888.64	1.93731
1512463971809	23	7886.78	1.39443	7887	1.52753	7887.08	1.44115	7886.68	1.6	7886.23	1.83216
1512463972958	23.01	7887.11	2.02759	7887.36	1.89033	7887.15	1.95133	7886.76	1.96384	7886.05	1.87442
1512463974016	23.03	7888.89	1.90029	7889.28	1.67133	7889.15	1.67562	7888.8	1.44338	7888.81	2.01722
1512463975149	23.03	7891.67	2.23607	7891.68	1.95192	7891.85	1.99358	7891.28	2.18937	7891.08	2.09498
1512463976187	23.05	7893.11	1.96497	7893.88	2.04776	7893.23	1.64083	7893.6	2.02073	7893.56	1.96246
1512463977201	23.06	7894.89	1.53659	7895.2	1.73205	7894.92	1.5525	7894.88	1.78699	7894.71	2.07634
1512463978353	23.09	7896.22	1.39443	7896.28	1.30767	7896.38	1.26085	7895.96	1.61967	7895.57	2.02241
1512463979492	23.1	7897.56	2.45515	7898.08	2.25315	7898	2.38048	7897.68	2.28619	7898.05	2.21334
1512463980521	23.11	7899	2.12132	7898.92	1.89121	7899.08	2.01914	7898.88	1.9218	7897.92	1.96939
1512463981547	23.11	7899.78	1.7873	7899.36	1.91224	7899.92	1.801	7899.44	1.82757	7898.47	1.89851
1512463982583	23.12	7898.67	2	7899.28	1.90438	7899.08	1.93484	7899.04	1.69509	7898.77	1.95324
1512463983598	23.12	7898.67	1.41421	7899.32	1.54704	7898.85	1.3445	7899.24	1.50776	7899.28	1.8942
1512463984624	23.12	7901	1.73205	7901	1.58114	7901.08	1.60528	7900.76	1.61452	7900.47	1.92575
1512463985650	23.12	7900.22	2.10819	7900.72	2.03142	7900.62	2.25605	7900.16	2.13464	7899.81	1.78814
1512463986722	23.13	7900.22	1.30171	7900.44	1.44568	7900.23	1.36344	7900.16	1.46287	7899.67	1.96158
1512463987801	23.14	7899.67	1.58114	7899.92	1.44106	7899.77	1.48064	7899.6	1.5	7899.72	1.90243
1512463988949	23.14	7898.33	1.65831	7898.56	1.63503	7898.38	1.85016	7898.4	1.65831	7898.16	1.70175
1512463989980	23.14	7897.22	2.43812	7897.4	1.91485	7897.38	2.25605	7897.2	1.87083	7896.9	1.8455
1512463991052	23.14	7897.44	2.00693	7897.28	2.09205	7897.62	1.98068	7897.28	2.24574	7896.14	2.03514
1512463992130	23.13	7895.44	1.13039	7895.8	1.60728	7895.77	1.23517	7895.72	1.64621	7895.5	1.95556
1512463993171	23.14	7895.44	1.50923	7895.36	1.65529	7895.69	1.49358	7895.44	1.73397	7894.55	1.95746
1512463994197	23.13	7894.56	1.23603	7894.72	1.48661	7894.62	1.26085	7894.6	1.55456	7893.98	1.92699
1512463995223	23.14	7894.22	1.7873	7894.44	1.73397	7894.31	1.70219	7894.16	1.7	7893.96	1.78645
1512463996229	23.14	7891.78	1.64148	7892.32	2.01494	7892.08	1.65638	7892.04	2.13073	7891.7	1.97454
1512463997284	23.14	7890.89	1.36423	7891.68	1.4922	7891.31	1.4367	7891.32	1.40594	7891.18	1.93919
1512463998330	23.14	7890.33	1.73205	7891	1.5	7890.69	1.6525	7890.8	1.47196	7890.95	1.86047
1512463999336	23.13	7890	1.22474	7890.48	1.38804	7890.46	1.39137	7890.36	1.38082	7890.4	1.83779
1512464000351	23.13	7890.22	1.20185	7890.56	1.22746	7890.69	1.31559	7890.56	1.32539	7890.82	2.13192
1512464001361	23.13	7888.89	1.96497	7889.16	1.51877	7889.08	1.84669	7888.88	1.61555	7889.32	2.1531
1512464002401	23.12	7887.67	2	7888.56	1.63503	7888.38	2.02231	7888.36	1.72916	7888.45	2.01256
1512464003403	23.12	7887.22	2.04803	7887.96	1.7195	7887.85	2.0755	7887.88	1.76352	7888.23	1.96051
1512464004438	23.12	7886.89	1.2693	7887.6	1.63299	7887.38	1.66024	7887.64	1.62993	7888.23	2.04698
1512464005502	23.11	7886.56	2.06828	7887.76	2.22261	7887	1.95789	7887.56	2.2	7887.49	2.11916
1512464006514	23.11	7887.56	1.87824	7888.24	1.73877	7888.08	1.89128	7887.84	2.01412	7887.06	2.37089
1512464007517	23.11	7886.67	1.58114	7887.24	1.42244	7887.08	1.65638	7887.08	1.46969	7886.55	2.09387
1512464008623	23.11	7883.44	1.5899	7884.8	2.02073	7883.92	1.93484	7884.48	1.78232	7884.94	2.02121
1512464009673	23.11	7884.33	1.73205	7884.56	1.50222	7884.31	1.6525	7884.48	1.47535	7884.2	1.82163
1512464010708	23.1	7884.44	1.50923	7884.96	1.48549	7884.62	1.3253	7884.84	1.51877	7884.41	1.99042
1512464011747	23.11	7880.78	1.09291	7881.92	1.6052	7881.08	1.25576	7881.96	1.56738	7882.27	1.97173
1512464012775	23.1	7884	2.54951	7883.92	1.84662	7884	2.08167	7883.8	1.93649	7883.8	2.53159
1512464013810	23.1	7883.11	1.61589	7882.96	1.33791	7883	1.47196	7882.84	1.34412	7882.83	1.94368
1512464014824	23.1	7881.11	1.45297	7881.24	1.87705	7881.08	1.89128	7880.84	1.86369	7881.72	2.23711
1512464015835	23.09	7880.56	1.5899	7881.28	2.11187	7881.15	2.30384	7881.28	2.15097	7881.11	2.14417
1512464016922	23.09	7880.11	1.45297	7880.56	1.63503	7880.54	1.89804	7880.44	1.68523	7880.54	2.09409
1512464017931	23.09	7878.89	1.69148	7879.84	2.05508	7879.15	1.62512	7879.56	1.82757	7879.67	2.11982
1512464019041	23.09	7877.89	1.53659	7878.64	1.823	7878.15	1.72463	7878.36	1.7767	7878.71	2.08386
1512464020066	23.07	7877	1.80278	7878.12	1.94336	7877.54	1.8081	7877.84	1.67531	7878.01	2.11145
