Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512463276867	21.63	7893.78	1.56347	7894.44	1.82757	7894.08	1.44115	7894.4	1.73205	7895.27	2.21318
1512463277959	21.63	7894.22	2.16667	7894.84	2.01412	7894.46	2.10616	7894.96	2.16949	7895.57	2.1834
1512463279112	21.64	7892.44	1.66667	7893.36	1.75309	7892.69	1.4367	7893.28	1.67133	7893.93	2.39805
1512463280124	21.64	7891.33	2	7892	2.02073	7891.69	1.93152	7892.08	2.01908	7892.9	2.39914
1512463281156	21.64	7890.78	0.971825	7891.48	1.78232	7891.08	1.03775	7891.56	1.73397	7891.98	2.4141
1512463282308	21.63	7892.22	2.3863	7892.72	2.18937	7892.46	2.06621	7892.64	2.15793	7893.02	2.46745
1512463283396	21.64	7894.44	1.66667	7894.84	1.99332	7894.31	1.84321	7894.68	2.28619	7894.5	2.13142
1512463284457	21.64	7892.11	2.42097	7892.6	2.16025	7892.23	2.31495	7892.44	2.32881	7893.11	2.28844
1512463285724	21.63	7892.11	1.36423	7891.92	1.6563	7892	1.41421	7891.76	1.73877	7892.19	2.21416
1512463286734	21.62	7889.89	1.36423	7890.32	1.70098	7890.15	1.57301	7890.08	1.73013	7890.42	2.04762
1512463287762	21.63	7889.56	1.13039	7890.16	1.37477	7889.85	1.3445	7890.12	1.58955	7890.97	2.17444
1512463288802	21.62	7891.33	2.5	7891.2	2.84312	7891.31	2.6263	7891.24	2.74287	7891.64	2.74109
1512463289810	21.63	7890.89	1.83333	7890.92	1.99833	7891	2.19848	7890.92	1.99833	7891.03	2.2888
1512463290898	21.63	7890.67	1.22474	7890.16	1.74833	7890.38	1.50214	7890.16	1.92959	7890.2	2.239
1512463291955	21.63	7889.44	1.66667	7890	2.06155	7889.46	1.6641	7889.88	2.35089	7890.63	2.36608
1512463293018	21.63	7888.33	1.32288	7888.96	1.88149	7888.62	1.26085	7888.84	2.05508	7889.75	2.40503
1512463294043	21.62	7890.44	1.50923	7890.72	2.22711	7890.31	1.4367	7890.6	2.27303	7891.11	2.47644
1512463295069	21.62	7889.89	0.600925	7890.12	2.02731	7889.62	0.767948	7890.04	2.0306	7890.19	2.20311
1512463296323	21.62	7888.89	0.781736	7888.88	1.50886	7888.62	1.04391	7888.64	1.55134	7888.92	2.2382
1512463297462	21.62	7887.44	0.881917	7887.92	1.52534	7887.46	1.1266	7887.68	1.6	7888.03	2.28545
1512463298523	21.62	7888.67	1.32288	7889.2	2.21736	7888.77	1.42325	7889.04	2.31805	7889.39	2.65347
1512463299543	21.62	7888.11	0.927961	7888.76	1.76257	7888.15	0.898717	7888.56	1.85023	7888.64	2.12908
1512463300548	21.62	7887.11	0.927961	7887.8	1.47196	7887.15	0.898717	7887.36	1.62993	7887.82	2.15379
1512463301572	21.62	7886.89	1.16667	7887.32	1.57374	7886.85	1.14354	7887.08	1.57903	7887.47	1.98173
1512463302603	21.62	7888.11	1.05409	7888.44	1.73397	7888.23	1.23517	7888.36	1.43991	7888.7	2.43901
1512463303648	21.6	7887.44	0.881917	7887.84	1.79536	7887.31	1.18213	7887.8	1.75594	7888.36	2.0598
1512463304740	21.6	7887	1	7887.6	1.60728	7887	0.912871	7887.28	1.90438	7887.84	2.26078
1512463305766	21.62	7888.33	2.44949	7888.52	2.87402	7888	2.67706	7888.36	2.87054	7888.02	2.41626
1512463306946	21.62	7886.11	1.45297	7886.76	1.71464	7885.92	1.49786	7886.32	2.05589	7886.56	2.12324
1512463307949	21.6	7887.78	2.22361	7887.6	2.27303	7887.54	2.29548	7887.56	2.34663	7887.61	2.26138
1512463308956	21.6	7887	1.73205	7887.56	1.55671	7887.08	1.70595	7887.36	1.70489	7887.53	2.10163
1512463310010	21.6	7886.33	1.5	7886.76	1.87705	7886.15	1.51911	7886.52	1.85113	7886.45	2.23336
1512463311051	21.6	7886.33	1.32288	7886.36	1.8	7885.85	1.57301	7886.16	1.92959	7886.2	2.28801
1512463312154	21.62	7886.78	1.20185	7886.56	1.91659	7886.31	1.79743	7886.72	1.98997	7886.53	2.28
1512463313300	21.62	7884.78	1.20185	7885.44	2.08327	7884.77	1.7867	7885.12	2.10792	7885.72	2.32165
1512463314440	21.62	7884.56	1.50923	7885.12	1.96469	7884.54	1.5064	7884.68	2.07605	7885.16	2.16749
1512463315466	21.62	7884.78	0.971825	7884.84	1.772	7884.54	1.19829	7884.88	1.81016	7885.06	2.35988
1512463316518	21.6	7885.67	1.73205	7885.56	1.87261	7885.38	1.80455	7885.6	1.95789	7885.41	2.37043
1512463317602	21.62	7884.89	1.2693	7884.8	1.65831	7884.54	1.39137	7884.88	1.76352	7885.68	2.43251
1512463318657	21.6	7884.89	1.90029	7884.88	1.9218	7884.62	1.85016	7885.08	1.99833	7885.62	2.28832
1512463319669	21.6	7885.11	2.71314	7885.28	2.11187	7884.77	2.31495	7885.2	2.27303	7885.66	2.36669
1512463320710	21.59	7886.56	1.23603	7887.32	1.65126	7886.54	1.33012	7887.2	1.84842	7888.03	2.6436
1512463322031	21.58	7887.56	0.881917	7887.84	1.65025	7887.62	1.04391	7887.84	1.62481	7887.88	2.10438
1512463323088	21.59	7886.11	0.781736	7886.48	1.78232	7886	1.41421	7886.4	1.77951	7887.11	2.47855
1512463324240	21.6	7885.22	1.30171	7886.16	1.72434	7885.23	1.30089	7886	1.60728	7887.08	2.23354
1512463325250	21.6	7885.78	1.20185	7886.24	2.00582	7885.46	1.33012	7885.84	1.90788	7885.91	2.2036
1512463326304	21.59	7884.22	1.20185	7885.08	2.05994	7883.92	1.32045	7884.96	2.15019	7885.89	2.38648
1512463327460	21.59	7885.89	1.2693	7886.36	1.823	7885.77	1.36344	7886.32	1.7253	7886.31	2.24229
1512463328574	21.59	7886.22	1.39443	7887.6	1.91485	7886.69	1.54837	7887.56	1.95959	7887.29	2.38458
1512463329599	21.59	7885.22	1.48137	7885.8	1.84842	7885.15	1.72463	7885.76	1.89912	7886.84	2.4424
1512463330617	21.59	7886.22	2.16667	7885.84	2.26716	7885.69	2.13638	7885.76	2.29637	7886.15	2.40219
1512463331698	21.59	7886.89	1.05409	7887.4	1.41421	7886.85	1.28103	7887.32	1.62583	7887.57	2.30862
1512463332709	21.58	7887.56	1.01379	7887.8	2.3094	7887.23	1.58923	7888.04	2.00998	7887.66	2.44888
1512463333816	21.58	7887.22	1.56347	7887.36	1.75309	7887.08	1.38212	7887.48	1.8735	7887.62	2.21692
1512463334842	21.58	7887	1.32288	7887.88	1.71561	7887.08	1.44115	7887.68	2.01494	7888.3	2.35028
1512463335972	21.58	7888.78	1.48137	7888.72	1.42945	7888.62	1.50214	7888.52	1.5843	7888.29	2.24971
1512463337018	21.59	7889.33	1.32288	7889.72	1.72047	7889.38	1.60927	7889.24	1.92094	7888.77	2.2079
1512463338065	21.58	7887.22	1.30171	7887.4	1.87083	7887.38	1.85016	7887.28	1.94765	7887.46	2.32509
1512463339098	21.58	7888.33	0.707107	7888.04	1.54056	7888.15	0.987096	7888.04	1.51327	7887.72	2.22309
1512463340132	21.58	7887.89	1.61589	7888.72	1.48661	7888.15	1.46322	7888.4	1.84842	7889.09	2.45533
1512463341207	21.57	7889	1.73205	7889.44	1.78139	7889.46	2.02548	7889.16	1.90788	7889	2.21265
1512463342298	21.58	7890.44	1.81046	7889.96	2.07123	7890.31	2.09701	7889.76	2.10713	7889.27	2.44145
1512463343373	21.59	7888.22	1.39443	7888.4	1.80278	7888.38	1.55662	7888.16	1.88591	7887.49	2.5395
1512463344426	21.59	7886.44	1.13039	7886.56	1.29357	7886.46	1.1266	7886.4	1.38444	7886.39	2.33639
1512463345452	21.59	7887.78	1.64148	7887.84	2.01412	7887.69	1.79743	7887.52	1.82848	7886.48	2.27549
1512463346500	21.58	7888	1	7888.44	1.35647	7888.15	1.06819	7888.36	1.35031	7887.48	2.30057
1512463347572	21.58	7887.11	1.45297	7887.6	1.29099	7887.31	1.31559	7887.6	1.41421	7886.85	2.11965
1512463348644	21.6	7885.11	1.83333	7886.28	1.76824	7885.62	1.7097	7885.96	1.94679	7885.8	2.30095
1512463349667	21.59	7886.11	0.927961	7886.84	1.79536	7886.31	1.18213	7886.56	2.18098	7886.98	2.64669
1512463350682	21.58	7887.89	1.61589	7888.56	1.41657	7888.15	1.46322	7888.16	1.81842	7887.8	2.07555
1512463351708	21.59	7888	1.58114	7888.36	1.46856	7888.15	1.46322	7888.04	1.7673	7887.24	2.13483
1512463352783	21.6	7884.56	1.424	7885.44	1.93821	7884.85	1.51911	7885.08	1.97737	7885.05	2.15128
1512463353857	21.6	7883.56	1.424	7883.84	1.90788	7883.31	1.31559	7883.36	2.11896	7882.79	2.2704
1512463354911	21.62	7883.11	1.45297	7883.56	1.63503	7883	1.22474	7883.04	1.88149	7882.38	2.18616
1512463356036	21.64	7883.22	1.48137	7883.56	1.75784	7883.08	1.65638	7883.24	1.83212	7882.42	2.07058
1512463357104	21.66	7880.11	0.927961	7880.24	1.56205	7880.23	1.01274	7880.24	1.5885	7879.8	2.24132
1512463358188	21.68	7876.78	1.56347	7877.28	1.69607	7877	1.47196	7876.96	1.88149	7876.84	2.26768
1512463359213	21.68	7876.22	1.85592	7876.36	1.72916	7876.31	1.79743	7876.04	2.11108	7875.45	2.3069
1512463360254	21.7	7874.44	1.74005	7874.68	1.70098	7874.38	2.06311	7874.2	2.08167	7873.65	2.25663
1512463361272	21.71	7871.56	1.23603	7872	1.41421	7871.46	1.33012	7871.56	2.00167	7871.72	2.27912
1512463362376	21.74	7870.44	1.33333	7871.04	1.6452	7870.38	1.38675	7870.72	2.05183	7870.48	2.23157
1512463363433	21.76	7868.11	1.2693	7868.64	1.62993	7868.08	1.32045	7867.8	2.06155	7868.04	2.2693
1512463364462	21.78	7865.78	0.971825	7867.04	1.81384	7866.15	1.21423	7866.32	1.74929	7866.63	2.39045
1512463365483	21.79	7863.89	1.76383	7864.8	1.84842	7864.15	1.57301	7864.4	2.04124	7863.73	2.20611
1512463366532	21.82	7862.78	1.39443	7863.12	1.45258	7863	1.58114	7862.76	1.71464	7862.27	2.20138
1512463367717	21.83	7860.89	1.36423	7861.08	1.49778	7861.08	1.75412	7861.08	1.49778	7860.49	2.16292
1512463368869	21.87	7858.44	1.33333	7858.88	1.56312	7858.54	1.5064	7858.6	1.84842	7858.41	2.12459
1512463369929	21.88	7856.67	1.11803	7856.8	1.22474	7856.69	1.1094	7856.48	1.63605	7856.5	2.12408
1512463370940	21.91	7855.44	1.33333	7855.68	1.46401	7855.46	1.1266	7855.28	1.72047	7855.32	2.16713
1512463371979	21.93	7852.56	0.881917	7852.36	1.60416	7852.54	1.5064	7852.08	1.89121	7851.52	2.17249
1512463373003	21.95	7850.11	0.927961	7850.44	1.50222	7850.23	1.30089	7850.16	1.88591	7850.35	2.40198
1512463374090	21.97	7848.44	1.33333	7848.64	1.97653	7848.62	1.66024	7848.6	2.06155	7848.64	2.44588
1512463375120	22	7846.44	1.5899	7846.68	1.77294	7846.46	1.56074	7846.44	1.87261	7845.96	2.16707
1512463376124	22.01	7844.11	0.781736	7844.84	1.43411	7844.23	0.926809	7844.56	1.47422	7844.83	2.26694
1512463377146	22.03	7843.78	1.39443	7844.2	1.68325	7843.85	1.46322	7844	1.95789	7843.98	2.31723
1512463378163	22.05	7842.44	0.726483	7843.4	1.75594	7843.08	1.44115	7843.44	1.80462	7843.37	2.11749
1512463379172	22.06	7842.11	0.781736	7843	1.58114	7842.62	1.19293	7842.88	1.69115	7842.43	2.34444
1512463380183	22.08	7840	1.22474	7841	1.55456	7840.46	1.26592	7840.96	1.79072	7840.89	2.30883
1512463381210	22.1	7839.67	1.73205	7840.48	2.16256	7840	2.08167	7840.4	2.43242	7840.27	2.23838
1512463382234	22.11	7838.56	1.33333	7839.04	1.51327	7838.77	1.48064	7838.8	1.97906	7839.21	2.32993
1512463383284	22.13	7837.89	1.16667	7838.8	1.60728	7838.62	1.66024	7838.52	1.73494	7838.48	2.38501
1512463384285	22.14	7837	1.58114	7838	1.70783	7837.69	1.75046	7837.88	1.9218	7838.34	2.29518
1512463385429	22.16	7837.33	1.87083	7838.24	1.92094	7837.92	2.4311	7838.08	2.17792	7838.56	2.20964
1512463386450	22.18	7837.11	1.90029	7837.12	1.98578	7837.31	1.88788	7837.04	2.16949	7836.86	2.50543
1512463387476	22.2	7836.78	1.56347	7836.64	1.68028	7836.69	1.54837	7836.52	1.80555	7836.2	2.40065
1512463388531	22.21	7835.89	1.61589	7836.64	1.7767	7836.62	1.85016	7836.6	2.48328	7836.85	2.57182
1512463389534	22.24	7835.56	1.13039	7835.96	1.54056	7835.85	1.3445	7836	2.10159	7836.02	2.69444
1512463390585	22.25	7834.22	1.71594	7834.92	1.80093	7834.77	1.69085	7834.8	2.04124	7834.13	2.39411
1512463391628	22.26	7834.22	2.04803	7835.04	1.90351	7834.54	1.76141	7834.96	1.96808	7834.2	2.39043
1512463392633	22.27	7833	2.23607	7833.6	2.08167	7833.31	1.93152	7833.56	2.2561	7833.88	2.62823
1512463393681	22.28	7832.89	2.08833	7833.04	2.20756	7833.08	2.01914	7833.12	2.27889	7833.33	2.54212
1512463394704	22.3	7832.89	2.31541	7832.8	2.19848	7832.77	2.12736	7832.88	2.27889	7832.95	2.32802
1512463395734	22.3	7831.56	1.5899	7832.32	1.7253	7832.23	1.92154	7832.36	1.823	7832.54	2.15527
1512463396823	22.33	7832.44	1.13039	7832.72	1.92614	7832.77	1.16575	7832.52	2.2383	7832.72	2.40105
1512463397871	22.34	7831.33	1	7831.76	1.45144	7831.85	1.3445	7831.72	1.98997	7831.9	2.17458
1512463398917	22.36	7833.22	1.56347	7833.08	2.27156	7833.69	1.97419	7833.28	2.45832	7832.98	2.42486
1512463399944	22.37	7829	1.73205	7830.16	2.05508	7829.62	1.75777	7830	2.43242	7830.46	2.57176
1512463401081	22.38	7831	1.80278	7830.96	1.83666	7831.08	1.60528	7830.84	1.95107	7830.72	2.36609
1512463402128	22.38	7832.89	1.61589	7833.24	1.85472	7833.15	1.46322	7833.28	2.18937	7833.18	2.74622
1512463403152	22.4	7832.33	1.87083	7833.04	1.69509	7832.85	1.77229	7832.8	1.97906	7832.3	2.26634
1512463404159	22.4	7831	2.06155	7831.68	1.81934	7831.46	1.89804	7831.4	1.95789	7831.42	2.31746
1512463405254	22.41	7831.44	1.50923	7831.76	1.45144	7831.77	1.42325	7831.72	1.48661	7832.33	2.68526
1512463406296	22.43	7830.11	1.36423	7831.12	1.53623	7830.77	1.58923	7831	1.80278	7831.06	2.19418
1512463407368	22.44	7828.67	1.5	7829.4	1.65831	7829.15	1.51911	7829.04	1.85921	7830.37	2.72802
1512463408510	22.45	7828.44	1.5899	7829.4	1.91485	7828.62	1.38675	7829.28	2.15097	7829.87	2.53363
1512463409532	22.46	7830.89	1.83333	7830.8	1.58114	7830.77	1.5359	7830.76	1.66533	7831.07	2.49178
1512463410611	22.46	7831.33	1.41421	7831.08	1.41185	7831.23	1.16575	7831.04	1.51327	7831.39	2.31599
1512463411661	22.47	7829.33	1.80278	7829.8	1.60728	7829.77	1.73944	7829.96	1.79072	7830.71	2.42357
1512463412727	22.48	7831.78	1.64148	7832.32	1.67631	7832	1.47196	7832.16	2.07525	7832.69	2.48679
1512463413801	22.49	7831.44	1.50923	7831.84	1.46287	7831.38	1.3253	7831.64	1.75309	7832.45	2.54509
1512463414851	22.49	7832.22	1.56347	7832.72	1.98997	7832.85	2.11527	7833.08	2.41385	7832.82	2.42239
1512463415900	22.5	7831.44	1.23603	7831.24	1.5885	7831.54	1.19829	7831.48	1.73494	7831.34	2.30614
1512463416902	22.51	7830.67	1.5	7831.48	1.96044	7831.46	1.8081	7831.6	2.08167	7831.7	2.18204
1512463417930	22.51	7831.56	2.24227	7831.96	1.90351	7832	2.04124	7832	2.44949	7832.24	2.59562
1512463419060	22.52	7831.78	1.7873	7831.76	1.66533	7832.08	1.5525	7832	1.84842	7831.65	2.37581
1512463420095	22.52	7831.56	1.424	7831.6	1.52753	7831.62	1.19293	7831.76	1.87705	7832.06	2.29044
1512463421119	22.53	7834.11	1.36423	7833.8	1.95789	7834.23	1.48064	7834.12	1.98578	7833.79	2.44128
1512463422120	22.53	7835.56	1.50923	7835.4	2.10159	7835.62	1.50214	7835.56	2.29274	7834.61	2.56993
1512463423147	22.55	7834	1.5	7834.04	1.54056	7834.15	1.3445	7834.08	1.73013	7834.18	2.64639
1512463424173	22.53	7832.67	1.58114	7833.64	1.823	7833.15	1.51911	7833.52	2.21961	7833.87	2.60584
1512463425425	22.56	7834.78	1.56347	7835.56	1.58325	7835.08	1.44115	7835.36	1.91224	7835.36	2.44162
1512463426478	22.57	7832	1.5	7832.6	1.68325	7832.31	1.49358	7832.72	1.88237	7833.66	2.58343
1512463427521	22.57	7832.44	1.424	7832.88	1.85562	7832.77	1.42325	7832.96	1.88149	7833.64	2.69704
1512463428528	22.58	7833.56	1.23603	7834.28	1.54164	7833.85	1.28103	7833.96	1.56738	7834.98	2.81728
1512463429553	22.58	7833.67	1.5	7834.4	1.93649	7834.08	1.49786	7834.24	2.20378	7834.21	2.65978
1512463430585	22.58	7833.44	1.74005	7833.84	2.15407	7833.62	1.60927	7833.92	2.28983	7833.59	2.48206
1512463431627	22.59	7835.11	1.36423	7836.12	2.3331	7835.23	1.5359	7835.88	2.02731	7836.09	2.99507
1512463432631	22.6	7836.11	2.14735	7836.52	2.55147	7836.54	2.22169	7836.6	2.51661	7836.29	2.72885
1512463433713	22.61	7834.56	1.94365	7834.08	2.19697	7834.46	1.85362	7834.28	2.24574	7834.31	2.68189
1512463434770	22.61	7835.78	1.48137	7835.72	2.30072	7835.77	1.42325	7835.84	2.42693	7835.16	2.67708
1512463435818	22.6	7836.56	1.50923	7836.44	1.95959	7836.46	1.89804	7836.64	2.13854	7836.92	2.63573
1512463436873	22.6	7840.44	1.94365	7839.2	2.62996	7840.15	2.47811	7839.48	2.48529	7838.31	2.58699
1512463437899	22.6	7837.89	1.61589	7837.56	1.91659	7837.77	1.7867	7837.56	2.16179	7837.16	2.43886
1512463439010	22.6	7837.22	1.7873	7838.04	1.85921	7837.69	1.97419	7837.92	2.19697	7838.06	2.58035
1512463440015	22.61	7839.22	1.39443	7839.04	2.33595	7839.31	2.05688	7839.24	2.43721	7839.76	3.10875
1512463441145	22.61	7838.56	1.33333	7838.68	1.97315	7838.77	1.92154	7838.84	2.19241	7839.2	2.6032
1512463442208	22.61	7838.78	1.7873	7838.6	2.3094	7838.92	2.10006	7838.84	2.42693	7838.8	2.51301
1512463443229	22.61	7840	2.06155	7840.88	3.08653	7840.31	2.28709	7840.84	2.89655	7840.24	2.90792
1512463444411	22.62	7839.78	2.04803	7839.72	1.92614	7839.85	1.99358	7839.72	2.09205	7839.66	2.70523
1512463445501	22.62	7839.56	2.00693	7840.16	2.0347	7839.85	1.90815	7839.96	2.22636	7839.53	2.54552
1512463446525	22.62	7839.33	1.87083	7839.56	2.12289	7839.46	1.98391	7839.36	2.32522	7839.33	2.6972
1512463447736	22.64	7838.67	2.17945	7838.84	1.8412	7838.85	1.95133	7838.84	2.01412	7839.4	2.437
1512463448753	22.63	7837.56	2.55495	7838.48	2.55147	7837.62	2.36426	7838.32	2.73435	7839.07	2.66437
1512463449940	22.63	7837	1.65831	7837.88	2.02731	7837.38	1.66024	7837.76	2.31445	7838.62	2.5977
1512463450952	22.64	7839.44	1.23603	7839.4	1.63299	7839.46	1.33012	7839.16	2.15407	7839.18	2.51936
1512463451983	22.64	7839.78	1.7873	7840.48	1.68622	7839.92	1.60528	7840.32	1.93046	7840.58	2.69757
1512463453000	22.64	7841.44	1.424	7840.8	1.47196	7841.23	1.69085	7840.8	1.63299	7840.51	2.4241
1512463454016	22.64	7841.44	1.424	7840.8	1.47196	7841.23	1.69085	7840.8	1.63299	7840.51	2.4241
1512463455092	22.65	7841.44	1.424	7840.8	1.47196	7841.23	1.69085	7840.8	1.63299	7840.51	2.4241
1512463459154	22.48	7912.67	1.32288	7912.56	1.95959	7912.46	1.6641	7912.56	1.89473	7912.62	2.34701
1512463460176	22.52	7901	1.32288	7901.2	1.58114	7900.85	1.46322	7900.88	1.69115	7901.75	2.1263
1512463461187	22.53	7899.56	1.23603	7898.52	1.5308	7898.92	1.84669	7898.36	1.62993	7898.42	1.81309
1512463462278	22.56	7897.89	0.781736	7897.36	1.31909	7897.77	1.16575	7897.4	1.19024	7898	2.10406
1512463463599	22.6	7899.89	1.96497	7900.08	1.91311	7900.15	2.33973	7899.92	1.99833	7899.83	1.9983
1512463464739	22.62	7900.11	1.61589	7901.04	2.24499	7900.69	2.01596	7900.72	2.18937	7901.19	2.54533
1512463465761	22.64	7903	1.11803	7903.08	0.996661	7903.08	0.954074	7902.68	1.43527	7902.82	1.94006
1512463466790	22.65	7906.67	1.65831	7905.88	1.45258	7906.23	1.5359	7905.4	1.82574	7905.39	2.14798
1512463467815	22.66	7907.78	1.30171	7906.68	1.74929	7907.54	1.39137	7906.64	1.72916	7906.41	1.97202
1512463468992	22.69	7908.33	1.22474	7907.32	1.93046	7908.15	1.40512	7907.32	1.70098	7907.12	2.13875
1512463469998	22.71	7907.67	1.41421	7907.48	1.5843	7907.69	1.54837	7907.24	1.53514	7907.84	1.96498
1512463471038	22.73	7906.44	0.881917	7906.68	1.37598	7906.62	1.50214	7906.6	1.22474	7906.9	1.8472
1512463472147	22.74	7906.44	0.881917	7906.96	1.17189	7906.69	1.18213	7906.72	1.24231	7906.83	1.74806
1512463473176	22.75	7909.56	1.33333	7908.96	1.67033	7909.38	1.44559	7908.68	1.7253	7909.18	2.04971
1512463474202	22.76	7909.11	0.781736	7908.84	1.02794	7909	0.816497	7908.44	1.29357	7908.81	1.90297
1512463475207	22.76	7908	1.80278	7908.12	1.56312	7908.15	1.72463	7907.52	1.85113	7907.91	1.88677
1512463476258	22.77	7907.44	1.424	7907.44	1.78139	7907.38	2.2188	7907.12	1.83303	7907.5	2.11671
1512463477389	22.77	7907.44	0.881917	7907.44	1.41657	7907.54	1.45002	7907	1.41421	7907.49	2.06687
1512463478399	22.78	7908.56	1.50923	7907.8	1.58114	7908.08	1.75412	7907.48	1.73494	7907.05	1.97046
1512463479448	22.79	7905.67	1.5	7905.8	1.63299	7905.69	1.49358	7905.4	1.58114	7905.88	1.90156
1512463480478	22.8	7905.67	1.58114	7905.44	1.73397	7906	1.63299	7905.12	1.71561	7905.28	1.87762
1512463481558	22.8	7904.67	1.22474	7904.56	1.78139	7904.92	1.38212	7904.12	1.71561	7904.05	2.05216
1512463482594	22.82	7902.11	0.781736	7903.04	1.90351	7902.54	1.5064	7902.52	1.47535	7903.62	2.13769
1512463483642	22.83	7903.11	1.69148	7902.64	1.91224	7902.62	1.80455	7902.16	1.72434	7902.52	1.94474
1512463484694	22.83	7901.11	1.05409	7900.8	1.84842	7900.85	1.46322	7900.72	1.36991	7900.6	1.93444
1512463485716	22.84	7901.56	1.424	7900.6	1.80278	7900.85	1.77229	7900.12	1.83303	7900.23	2.20145
1512463486734	22.83	7899.11	0.927961	7898.52	1.73494	7898.46	1.76141	7898.04	1.83666	7897.76	2.08111
1512463487743	22.84	7898.89	1.53659	7898.4	1.89297	7898.23	2.31495	7898.04	1.85921	7898.71	2.33826
1512463488769	22.85	7897.11	1.2693	7897	1.70783	7896.92	1.89128	7896.72	1.54164	7897.79	2.42568
1512463489795	22.84	7896.89	1.05409	7896.68	1.54704	7896.69	1.4367	7896.6	1.35401	7897.33	2.15152
1512463490851	22.84	7897.11	1.61589	7896.68	1.37598	7896.77	1.58923	7896.4	1.73205	7896.48	2.10182
1512463491853	22.85	7895.67	1	7895.44	1.52971	7895.31	1.37747	7895.2	1.35401	7895.05	2.02919
1512463492887	22.84	7896.11	0.781736	7895.96	1.05987	7896	1.08012	7895.84	1.10604	7896.02	1.96574
1512463493913	22.85	7895.89	0.927961	7895.04	1.6452	7895.92	1.65638	7895.08	1.82392	7895.15	2.03605
1512463494938	22.85	7894.78	0.666667	7894.24	1.39284	7894.62	0.960769	7894.12	1.45258	7894.11	2.04979
1512463495948	22.84	7894.44	1.81046	7894.52	1.66132	7894.77	1.69085	7894.28	1.72047	7895.09	2.09849
1512463496989	22.84	7893.11	1.61589	7893.08	1.38203	7893.15	1.51911	7892.84	1.46287	7893.18	2.02074
1512463498015	22.85	7891.78	1.71594	7891.36	1.31909	7891.54	1.45002	7891.12	1.45258	7891.25	2.0515
1512463499041	22.84	7891.67	1.58114	7891.32	1.4922	7891.23	1.5359	7891.12	1.61555	7890.92	2.1528
1512463500067	22.85	7891	1.41421	7891	1.32288	7890.85	1.46322	7890.76	1.3626	7891.21	2.1798
1512463501092	22.85	7891.22	0.971825	7891.84	1.43411	7891.54	1.45002	7891.6	1.35401	7891.52	2.14353
1512463502167	22.85	7890.44	1.01379	7890.52	1.08474	7890.38	1.19293	7890.36	1.28712	7890.03	2.02699
1512463503186	22.85	7889.78	1.09291	7890	1.29099	7889.69	1.25064	7889.68	1.21518	7889.79	1.92339
1512463504226	22.85	7887.11	1.2693	7886.76	1.5885	7886.69	1.60128	7886.56	1.47422	7886.03	2.19715
1512463505244	22.85	7885.89	1.69148	7885.72	1.30767	7885.69	1.49358	7885.6	1.38444	7886.03	2.13089
1512463506334	22.86	7886	1.22474	7886.28	1.27541	7886.08	1.18754	7886.04	1.24097	7886.41	2.16586
1512463507360	22.86	7885.33	1.22474	7885.24	1.50776	7885.46	1.5064	7885.16	1.7	7885.26	2.16449
1512463508403	22.85	7884.33	1.41421	7884.12	1.26886	7884.31	1.31559	7883.72	1.51438	7884.39	1.99488
1512463509452	22.85	7883.44	1.13039	7883.36	1.03602	7883.62	1.19293	7883.08	1.38203	7883.85	2.05134
1512463510557	22.85	7883.22	1.92209	7882.96	1.51327	7883.15	1.62512	7882.72	1.56844	7883.62	2.30193
1512463511577	22.85	7883.22	1.71594	7883.6	1.5	7883.15	1.67562	7883.24	1.56205	7884.04	2.2601
1512463512682	22.84	7883.33	1.11803	7883.52	1.35769	7883.38	1.50214	7883.2	1.55456	7883.93	2.50221
1512463513776	22.85	7882.89	0.333333	7882.84	1.21381	7882.85	0.898717	7882.56	1.15758	7883.44	2.09857
1512463514791	22.85	7884.11	0.927961	7884.2	1.29099	7884.08	1.5525	7883.72	1.56844	7884.12	2.00294
1512463515906	22.85	7882.33	0.866025	7882.28	1.2083	7882.46	1.19829	7881.88	1.53623	7881.97	2.04235
1512463516981	22.85	7882.33	0.707107	7882.48	1.08474	7882.31	0.85485	7882.12	1.45258	7882.64	2.03947
1512463518005	22.84	7884.22	1.09291	7884	1.41421	7883.92	1.25576	7883.64	1.49666	7883.48	2.14838

1512463519100	22.84	7883.22	0.833333	7883.04	1.88149	7882.92	1.93484	7882.64	1.89033	7882.77	2.42224
1512463520678	22.93	7883.78	0.666667	7883.16	1.88591	7883.31	1.97419	7882.76	2.02649	7882.77	2.36067
1512463521703	22.95	7905.44	1.424	7905.2	1.44338	7905.31	1.49358	7905.2	1.41421	7905.49	1.89327
1512463522729	22.95	7907.67	2.34521	7906.88	2.3331	7907.46	2.25889	7906.76	2.36784	7907.19	2.28592
1512463523755	22.93	7914.89	1.83333	7913.96	2.24499	7914.77	1.96443	7913.84	2.30362	7913.18	2.73862
1512463524914	22.93	7918.89	1.36423	7918.44	2.10317	7918.77	1.92154	7918.36	2.05913	7918.53	2.06664
1512463525920	22.93	7924.11	1.16667	7923.8	1.77951	7923.92	1.5525	7923.36	1.68028	7923.41	2.37463
1512463527007	22.93	7927.56	0.881917	7927.72	2.09205	7927.62	1.44559	7927.48	2.0232	7928.2	2.17289
1512463528113	22.96	7930.11	1.2693	7929.84	1.92959	7929.85	1.90815	7929.56	1.98074	7930.11	1.96415
