Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512478912063	25.51	7861.89	2.08833	7862.4	2.04124	7861.85	1.90815	7861.88	1.66633	7863.56	2.54293
1512478913089	25.52	7861	2.12132	7862	2.39792	7861.23	2.16617	7861.52	2.08407	7862.98	2.33737
1512478914098	25.52	7861.44	1.50923	7861.88	1.85562	7861.69	2.01596	7861.76	1.94251	7862.76	2.29927
1512478915123	25.52	7861.56	2.4037	7862.36	2.03879	7861.62	2.10311	7861.72	1.90438	7862.93	2.39153
1512478916142	25.52	7862.44	2.60342	7862.84	1.92959	7862.54	2.22169	7862.52	1.85113	7863.32	2.2887
1512478917201	25.52	7862.67	1.58114	7862.96	1.83666	7862.85	1.67562	7862.68	1.51987	7864.05	2.30656
1512478918364	25.53	7861.44	2.24227	7861.84	1.88591	7861.38	1.93815	7861.44	1.68523	7862.57	2.15458
1512478919385	25.52	7859.22	2.68225	7860.56	2.87344	7859.54	2.40192	7860.16	2.93939	7861.9	2.72826
1512478920430	25.52	7859.44	1.424	7860.28	1.74452	7859.77	1.5359	7859.92	1.6052	7861.76	2.45696
1512478921505	25.51	7860.78	2.10819	7860.8	2	7860.85	1.90815	7860.76	1.94251	7862.19	2.28136
1512478922527	25.51	7860.67	2.12132	7861.6	1.97906	7861.08	1.93484	7861.28	1.67133	7862.63	2.38799
1512478923557	25.51	7862	2.73861	7862.56	2.23756	7862.23	2.5217	7862.12	2.00666	7863.2	2.48382
1512478924583	25.51	7863.33	2.17945	7863.96	2.05102	7863.54	2.25889	7863.56	1.91659	7863.93	2.05774
1512478925611	25.51	7861.89	1.83333	7862.48	1.75879	7862	1.73205	7862.04	1.59374	7862.46	1.94705
1512478926634	25.51	7860.89	1.36423	7861.64	1.8	7861.08	1.5525	7861.24	1.5885	7862.06	2.33993
1512478927720	25.5	7860.11	1.45297	7860.48	1.61038	7860.15	1.46322	7860.24	1.3	7861.04	2.03453
1512478928815	25.5	7861.11	1.61589	7861.88	1.9218	7861.38	1.66024	7861.64	1.8	7862.38	1.98614
1512478929853	25.51	7860	2.54951	7860.8	2.3094	7860.15	2.40992	7860.28	2.05183	7861.8	2.42289
1512478930897	25.5	7860.33	1.80278	7860.88	1.71561	7860.46	1.85362	7860.48	1.5308	7861.99	2.47696
1512478931996	25.5	7861.22	1.30171	7860.96	1.7195	7860.85	1.40512	7860.44	1.60935	7861.13	2.51636
1512478933205	25.51	7863	2.64575	7863.24	1.96384	7863.15	2.23033	7863.08	1.91311	7862.96	2.18144
1512478934285	25.51	7861.67	2.23607	7861.72	2.03142	7861.85	2.26738	7861.6	1.91485	7862.77	2.26381
1512478935295	25.51	7860.89	2.31541	7860.92	2.01908	7860.62	2.32875	7860.76	1.98494	7860.84	2.08084

1512478936436	25.51	7859.56	1.424	7859.72	1.59478	7859.23	1.5359	7859.52	1.55778	7859.93	2.12147
1512478938033	25.61	7858.89	1.76383	7859.16	1.74833	7858.77	1.69085	7858.92	1.57903	7859.86	2.16894
1512478939072	25.63	7856.44	1.66667	7856.92	1.75404	7856.69	1.49358	7856.8	1.55456	7856.69	2.05518
1512478940102	25.62	7861.67	2.06155	7861.84	1.772	7861.62	1.80455	7861.56	1.98074	7861.01	2.41521
1512478941107	25.61	7864.56	1.23603	7865.16	2.01412	7865.31	1.70219	7865.32	2.21209	7865.46	2.2637
1512478942133	25.62	7872.22	1.98606	7872.84	2.11503	7872.54	1.89804	7872.64	2.30723	7872.15	1.88461
1512478943272	25.62	7876.56	0.881917	7876.64	1.25433	7876.69	1.1094	7876.84	1.65025	7877.13	2.15755
1512478944302	25.63	7881.44	2.12786	7881.32	2.21209	7881.92	2.39658	7881.4	2.08167	7882.22	2.01668
1512478945324	25.63	7886.44	1.81046	7886.04	1.92527	7886.46	1.61325	7886.12	2.00666	7885.51	1.96614
1512478946346	25.64	7887.89	1.05409	7887.96	1.42829	7888.08	0.954074	7887.8	1.1547	7888.78	2.01998
1512478947375	25.64	7893.44	1.50923	7893.24	1.98494	7893.54	1.6641	7893.6	2.06155	7892.52	1.99758
1512478948517	25.65	7894.67	1.5	7895.04	1.54056	7894.92	1.5525	7894.96	1.74356	7895.3	1.93133
1512478949542	25.66	7898.22	1.56347	7897.76	1.80924	7898	1.47196	7897.84	1.90788	7897.09	1.98211
1512478950594	25.65	7896.44	1.01379	7896.76	1.16476	7896.62	1.1209	7897.04	1.45717	7897.81	2.14
1512478951620	25.67	7895.67	1.11803	7896.64	1.95533	7896.15	1.28103	7896.72	2.11187	7896.67	1.80051
1512478952632	25.67	7897.11	1.2693	7897.16	1.57268	7897.15	1.3445	7897.44	1.73397	7897.67	2.00836
1512478953697	25.67	7899	1.32288	7899.24	1.3	7899.23	1.23517	7899.28	1.24231	7899.69	1.96448
1512478954782	25.67	7899.89	1.36423	7900.4	1.63299	7900.23	1.23517	7900.36	1.65529	7900.68	1.82534
1512478955873	25.67	7903	2.12132	7903	1.84842	7903.15	1.77229	7903.16	1.74833	7902.41	2.00086
1512478956886	25.68	7902	1.5	7902.36	1.49666	7902.38	1.44559	7902.44	1.41657	7901.89	1.70586
1512478957906	25.67	7902.11	2.08833	7902.08	1.89121	7902.31	1.84321	7902.16	1.72434	7902.09	2.09352
1512478958931	25.67	7901.22	2.10819	7900.88	1.96469	7901.46	1.89804	7901.2	1.82574	7901.47	1.98706
1512478960025	25.67	7903.11	1.96497	7902.28	2.17025	7903.15	1.95133	7902.6	2.17945	7902.31	2.01988
1512478961076	25.67	7901.22	1.20185	7900.76	1.66533	7901.08	1.25576	7900.72	1.59478	7900.52	2.06683
1512478962105	25.68	7902.11	3.29562	7901.52	2.4	7902	2.79881	7901.68	2.41039	7901.04	1.84666
1512478963147	25.67	7901.78	2.72845	7901.72	2.03142	7901.85	2.26738	7901.76	1.89912	7901.19	2.01544
1512478964257	25.69	7899.67	1.65831	7899.32	1.67631	7899.85	1.46322	7899.4	1.65831	7899.64	2.03436
1512478965284	25.67	7898.44	1.23603	7898.24	1.56205	7898.69	1.18213	7898.24	1.61452	7898.47	1.84291
1512478966309	25.68	7897.11	1.61589	7897.32	1.46401	7897.23	1.36344	7897.28	1.33915	7897.78	1.81553
1512478967334	25.68	7897	1.22474	7897.16	1.40475	7897.08	1.32045	7897	1.58114	7897.49	2.04155
1512478968368	25.68	7896.11	1.16667	7896.96	1.7195	7896.54	1.45002	7896.8	1.97906	7897.22	1.95445
1512478969394	25.68	7894.11	1.76383	7894.96	2.15019	7894.92	2.10006	7894.96	2.15019	7895.54	2.22425
1512478970397	25.67	7895.56	1.87824	7895.56	2.04287	7895.85	1.81871	7895.64	2.03879	7895.87	1.92808
1512478971446	25.68	7893.44	1.81046	7893.76	1.98494	7894	1.77951	7893.68	2.05589	7894.21	2.0838
1512478972471	25.68	7892.56	1.424	7892.88	1.81016	7893	1.63299	7892.88	2.06801	7893.48	2.10424
1512478973472	25.67	7891.44	1.50923	7892.2	1.91485	7891.92	1.60528	7891.96	1.83666	7892.5	2.02362
1512478974514	25.66	7891.22	2.10819	7891.88	2.16641	7891.77	2.35067	7891.96	2.20756	7892.5	1.99772
1512478975562	25.67	7890.33	2.12132	7891.24	2.22261	7891.08	2.4311	7891.24	2.29637	7891.7	1.90472
1512478976565	25.66	7890	1.22474	7890.68	1.99416	7890.54	1.8081	7890.6	1.95789	7890.93	1.98035
1512478977632	25.66	7893.22	1.85592	7893.8	2.41523	7893.31	2.28709	7893.56	2.43379	7892.9	2.30932
1512478978714	25.67	7889.33	2.12132	7890.4	2.21736	7890.31	2.49615	7890.52	2.16256	7890.87	2.05459
1512478979769	25.66	7889.67	1.73205	7890.04	1.67033	7890.08	1.84669	7890	1.68325	7889.85	1.92116
1512478980812	25.65	7886.67	2.06155	7887.4	2	7887	1.95789	7887.36	2.05913	7887.83	1.97558
1512478981840	25.65	7887.44	1.74005	7888.8	2.29129	7888	1.77951	7888.6	2.06155	7889.26	2.00198
1512478982847	25.66	7887.78	1.85592	7888.28	1.88237	7888.23	1.87767	7888.24	1.94251	7888.74	1.94122
1512478983964	25.66	7888.11	1.69148	7888.64	1.89033	7888.46	1.8081	7888.56	1.89473	7888.96	1.93066
1512478985005	25.66	7887.67	1.93649	7887.72	1.86011	7887.85	1.81871	7887.52	1.75879	7887.27	2.11639
1512478986034	25.65	7887.11	1.45297	7887.88	1.53623	7887.69	1.54837	7887.64	1.55134	7887.63	2.15165
1512478987153	25.65	7886.33	1.73205	7886.88	2.00666	7887.08	1.84669	7886.88	2.04776	7887.3	2.25713
1512478988173	25.64	7886.56	1.94365	7886.68	1.81934	7887	1.77951	7886.84	1.88591	7886.69	1.95968
1512478989201	25.65	7883.44	2.06828	7884.04	2.22636	7884	1.95789	7884.08	2.25315	7884.77	2.42008
1512478990250	25.65	7881.78	1.71594	7882.68	1.81934	7882	1.73205	7882.32	1.79629	7883.38	2.14528
1512478991252	25.65	7882.56	1.66667	7883.24	1.78606	7882.92	1.801	7883.08	1.95619	7883.47	2.04892
1512478992341	25.65	7884.11	1.69148	7884.32	1.77294	7884.38	1.50214	7884.24	1.73877	7884.19	1.90928
1512478993481	25.64	7883.33	1.73205	7884.2	2.10159	7883.85	1.62512	7883.96	1.83666	7883.69	2.16668
1512478994485	25.64	7882.56	1.66667	7883.24	1.96384	7883	1.73205	7883.12	1.96469	7883.3	2.06429
1512478995519	25.63	7882	2	7882.88	1.96469	7882.54	2.02548	7882.56	1.75784	7883.36	2.24343
1512478996607	25.63	7881.78	1.71594	7882.6	2.14087	7882.46	1.8081	7882.4	1.97906	7883.06	2.00828
1512478997611	25.64	7881.78	1.7873	7882.84	2.17332	7882.69	2.05688	7882.8	2.14087	7883.24	1.9251
1512478998745	25.64	7879.56	1.33333	7880.6	1.75594	7880.15	1.57301	7880.44	1.85023	7881.33	1.96908
1512479000078	25.63	7879.67	1.5	7880.76	1.80924	7880.31	1.93152	7880.52	1.71075	7880.94	1.9489
1512479001409	25.62	7881.56	2.00693	7882.6	2.12132	7882	2.3094	7882.24	2.0672	7882.64	2.22277
1512479002450	25.63	7881.11	1.69148	7881.32	1.65126	7881.31	1.4367	7881.48	1.68622	7881.62	1.88661
1512479003538	25.61	7879.78	1.85592	7880.04	1.74356	7880	1.68325	7880.08	1.77764	7880.81	2.21254
1512479004667	25.62	7881	1.58114	7881.92	1.99833	7881.54	1.61325	7881.8	1.70783	7882.6	1.9532
1512479005733	25.63	7878.78	1.30171	7879.92	1.63095	7879.31	1.37747	7879.72	1.45831	7880.6	1.93956
1512479006751	25.62	7881	2.39792	7880.32	1.97315	7880.92	2.13937	7880.16	2.0347	7879.72	1.82701
1512479007775	25.61	7877.78	1.64148	7878.48	2.04369	7878.46	2.10616	7878.48	1.98158	7878.63	1.90277
1512479008800	25.61	7879.33	2.06155	7879.6	1.95789	7879.46	1.8081	7879.4	1.97906	7879.27	1.96584
1512479009812	25.61	7878.56	2.00693	7878.64	2.25241	7878.92	1.801	7878.64	2.17715	7878.8	1.938
1512479010852	25.61	7879.33	1.22474	7879.6	1.93649	7879.54	1.33012	7879.56	1.70978	7879.78	1.95712
1512479011938	25.59	7878.33	1.65831	7878.76	1.96384	7878.62	1.50214	7878.76	1.85472	7879.14	2.00679
1512479013017	25.59	7881.56	1.81046	7882.88	1.98578	7882.31	2.25036	7882.52	2.0025	7881.67	2.19704
1512479014098	25.58	7881.22	1.98606	7881.68	1.7253	7881.69	1.97419	7881.44	1.73397	7880.68	2.07927
1512479015185	25.58	7881.44	2.18581	7881.56	1.68523	7881.62	1.85016	7881.4	1.77951	7882.11	2.02265
1512479016233	25.57	7881.78	1.64148	7881.6	2	7882.15	1.51911	7881.8	1.89297	7881.77	1.80928
1512479017355	25.58	7882.78	1.30171	7883.12	1.87794	7883.23	1.58923	7883.04	2.00998	7882.6	2.02649
1512479018373	25.57	7881.11	2.02759	7881.72	2.09205	7881.77	1.96443	7881.8	2.02073	7881.45	2.03841
1512479019427	25.58	7879.67	1.5	7880.56	1.66032	7880.23	1.73944	7880.44	1.52971	7880.37	1.94304
1512479020453	25.57	7880.33	1.58114	7880.76	1.5885	7880.54	1.5064	7880.68	1.6	7880.39	2.09893
1512479021580	25.57	7880.22	1.71594	7880.52	1.93907	7880.54	1.5064	7880.48	2.0025	7880.82	2.17784
1512479022590	25.58	7878.89	1.16667	7879.36	1.60416	7879.08	1.18754	7879.16	1.57268	7879.35	1.95755
1512479023623	25.58	7879.33	2	7879.84	1.88591	7879.85	1.86396	7879.92	1.97737	7879.51	2.03132
1512479024642	25.58	7878.89	1.69148	7879.52	1.68622	7879.31	1.60128	7879.6	1.75594	7879.53	2.00012
1512479025645	25.57	7879.22	1.56347	7879.88	1.69115	7879.85	1.72463	7880.12	2.10792	7880.01	2.00909
1512479026692	25.57	7879.11	2.02759	7879.56	2.10317	7879.38	1.85016	7879.68	2.21209	7880.77	2.31387
1512479027719	25.57	7877.78	1.20185	7878.72	1.92614	7878.31	1.54837	7878.68	2.05589	7879.65	2.13324
1512479028760	25.56	7879.22	2.04803	7879.68	1.95192	7879.46	2.06621	7879.44	1.91659	7880.24	2.03234
1512479029798	25.55	7879.89	2.08833	7879.84	2.0347	7880.23	1.96443	7880	2.08167	7880.07	2.05521
1512479030839	25.56	7881.11	2.47207	7880.64	2.2151	7881.23	2.20431	7880.92	2.1	7880.42	1.95943
1512479031847	25.57	7879.22	1.71594	7880.04	1.88149	7879.62	2.02231	7880.04	1.92527	7879.95	1.9877
1512479032993	25.57	7880.44	2.12786	7880.04	2.22636	7880.31	2.21302	7880.16	2.2301	7879.96	1.97862
1512479034006	25.57	7879.44	1.424	7879.52	1.29486	7879.62	1.38675	7879.56	1.29357	7879.51	1.70205
1512479035012	25.56	7878.67	1.65831	7879.6	1.91485	7879.23	1.87767	7879.32	1.90875	7879.4	2.0416
1512479036037	25.56	7878.67	1.73205	7879.4	1.75594	7879.15	1.86396	7879.4	1.75594	7879.62	1.93298
1512479037092	25.56	7877.89	2.47207	7878.32	1.99416	7878	2.41523	7878.32	2.05589	7878.83	2.20718
1512479038138	25.56	7876.67	2.64575	7877.16	1.99332	7877	2.34521	7877.04	1.96808	7877.71	2.04347
1512479039166	25.56	7876.33	2.5	7877.2	2.16025	7876.77	2.38586	7876.96	2.07123	7877.5	1.98201
1512479040215	25.56	7877.78	2.63523	7878.28	2.28254	7878.23	2.61896	7878.28	2.17025	7877.97	1.95764
1512479041390	25.56	7877.22	2.43812	7877.44	2.04287	7877.62	2.29269	7877.44	1.98074	7877.33	1.9478
1512479042435	25.56	7878.22	1.64148	7879.04	2.541	7878.62	1.55662	7878.52	2.2383	7878.54	2.30935
1512479043446	25.55	7877.44	1.66667	7878.2	2.10159	7877.85	1.57301	7877.72	1.94765	7877.97	1.93497
1512479044495	25.55	7878	1.93649	7878.24	2.14631	7878.15	1.86396	7878.24	2.14631	7878.23	1.9559
1512479045496	25.55	7877.56	1.81046	7878.2	1.84842	7878	1.77951	7878.24	1.83212	7878.6	1.82614
1512479046597	25.56	7881	2.12132	7880.36	2.51462	7881.38	2.14237	7880.4	2.66145	7879.44	2.26335
1512479047669	25.57	7878.11	1.61589	7878.28	1.64621	7878.54	1.5064	7878.04	1.6452	7877.73	1.98692
1512479048688	25.55	7874.78	1.7873	7875.4	2.17945	7875.23	2.08782	7875.16	2.19241	7875.82	2.25538
1512479049738	25.55	7875.44	1.94365	7876.4	2.29129	7876.08	2.21591	7876.16	2.26716	7876.23	1.99284
1512479050764	25.55	7875.22	1.64148	7876.28	2.11187	7876	2	7875.8	1.93649	7876.07	1.86822
1512479051789	25.54	7877	1.80278	7877	1.91485	7877.38	1.66024	7876.96	1.85921	7877.26	1.97316
1512479052791	25.55	7877.22	1.7873	7877.84	2.0347	7877.62	2.18092	7877.48	1.93907	7877.53	2.1747
1512479053826	25.55	7878.22	1.7873	7878.32	2.32236	7878.38	1.7097	7878.04	1.96808	7877.89	2.09005
1512479054857	25.54	7876	1.41421	7876.52	1.98158	7876.46	1.45002	7876.36	1.65529	7876.64	2.00563
1512479055883	25.55	7875.78	1.64148	7875.84	1.72434	7875.92	1.44115	7875.64	1.49666	7876.11	1.98787
1512479056908	25.55	7876.78	2.10819	7876.36	1.89033	7876.62	1.89466	7876.44	1.91659	7876.71	2.04092
1512479057952	25.55	7878.33	2.34521	7878.2	2.23607	7878.15	2.44425	7878.16	2.30362	7878.48	2.15323
1512479058996	25.55	7878.67	1.93649	7878.4	2.06155	7878.46	2.18386	7878.28	2.15097	7878.32	1.91991
1512479060086	25.54	7880.33	2.64575	7878.72	2.716	7879.77	2.48843	7878.72	2.79165	7878.05	2.07851
1512479061109	25.54	7879.11	1.83333	7878.32	2.19317	7878.92	1.5525	7878.4	2.27303	7878.28	2.00636
1512479062169	25.55	7877.44	1.33333	7877.96	1.79072	7878	1.47196	7877.96	1.96808	7878.55	2.03828
1512479063177	25.54	7876.67	2.39792	7877.92	2.59679	7877.08	2.13937	7877.48	2.14321	7878.84	2.22596
1512479064198	25.55	7876.89	1.53659	7877.16	1.72434	7876.85	1.40512	7876.84	1.54596	7877.6	1.89637
1512479065275	25.54	7876.89	1.45297	7877.52	1.78232	7877.15	1.28103	7877.4	1.58114	7877.86	1.96217
1512479066352	25.55	7876.56	1.424	7877.04	1.96808	7876.85	1.28103	7876.96	1.79072	7877.5	1.88504
1512479067456	25.54	7876.56	1.424	7877.04	1.96808	7876.85	1.28103	7876.96	1.79072	7877.5	1.88504
1512479068479	25.54	7876.56	1.424	7877.04	1.96808	7876.85	1.28103	7876.96	1.79072	7877.5	1.88504
1512479072261	25.35	7849.56	2.35112	7847.96	2.47454	7849.38	1.98068	7848.52	2.12368	7847.66	2.6901
1512479073338	25.41	7834.11	1.69148	7834.92	2.27156	7834.54	1.76141	7834.8	2.25462	7836.25	2.52494
1512479074390	25.42	7832.78	1.85592	7832.24	2.08726	7832.62	1.89466	7832.16	1.90788	7832.8	1.889
1512479075514	25.44	7833.67	1.93649	7833.48	1.8735	7833.85	1.77229	7833.48	2.06398	7833.45	2.16948
1512479076540	25.47	7836.33	2	7835.8	1.91485	7836.46	1.85362	7835.84	2.0347	7835.99	2.31163
1512479077581	25.49	7837.56	1.74005	7836.72	1.88237	7837.46	1.71345	7836.48	1.96044	7836.32	2.34934
1512479078630	25.51	7837.78	1.09291	7837.52	1.8735	7837.77	1.23517	7837.24	1.76257	7837.45	2.14291
1512479079671	25.52	7843.11	1.69148	7842.56	1.78139	7843.15	1.40512	7842.48	1.75879	7842.35	2.44709
1512479080693	25.53	7841.56	2.55495	7841.36	2.39583	7841.62	2.14237	7841.12	2.27889	7842.32	2.48298
1512479081718	25.53	7842.33	1.65831	7841.8	1.95789	7842.38	1.60927	7841.72	1.86011	7842.3	2.33471
1512479082728	25.55	7842.67	1.93649	7842.48	2.0025	7842.77	1.64083	7842.16	1.65025	7842.44	2.07862
1512479083839	25.56	7842.89	2.26078	7843.08	2.05994	7843.15	1.99358	7842.6	2.02073	7842.5	2.10189
1512479084876	25.57	7844.44	1.23603	7844.28	1.56844	7844.15	1.46322	7843.92	1.80093	7844.1	2.27661
1512479085902	25.58	7843.89	2.52212	7844.12	2.35089	7844	2.44949	7844.08	2.08006	7844.88	2.39685
1512479086926	25.58	7847.11	2.26078	7845.96	2.68452	7846.92	2.21591	7846	2.51661	7845.41	2.37263
1512479088040	25.59	7845.89	2.66667	7845.12	2.36854	7845.77	2.48843	7845.24	2.22261	7845.61	2.20803
1512479089083	25.59	7844	2.54951	7843.52	2.32952	7844.08	2.56455	7843.76	2.12681	7844.06	2.30982
1512479090128	25.62	7843.89	2.57121	7843.8	2.16025	7844.15	2.54448	7843.72	2.05183	7843.78	2.21197
1512479091197	25.61	7845.22	3.03223	7845.16	2.49466	7845.38	2.75495	7845.12	2.42074	7844.4	2.2085
1512479092285	25.63	7843	2.73861	7842.56	2.18098	7843.08	2.46514	7842.72	2.11187	7842.66	1.88667
1512479093334	25.62	7842.67	2.34521	7841.84	2.49466	7842.77	2.55453	7841.96	2.22636	7841.97	2.05506
1512479094359	25.63	7842	2.64575	7841.28	2.05183	7842	2.27303	7841.28	2.0108	7840.93	2.1372
1512479095384	25.63	7839.11	2.42097	7839.24	1.85472	7839.31	2.17503	7839.24	1.96384	7839.93	2.0628
1512479096411	25.63	7838.78	1.92209	7838.76	1.66533	7839	1.73205	7839	1.41421	7839.16	1.90577
1512479097501	25.64	7837.33	2.34521	7837.24	1.83212	7837.54	2.14536	7837.32	1.77294	7837.69	1.99654
1512479098556	25.64	7836.22	2.10819	7836.4	1.70783	7836.23	1.7867	7836.08	1.6052	7837.25	2.16994
1512479099577	25.64	7836.11	2.42097	7836.24	2.36784	7836.31	2.17503	7835.96	2.22636	7836.16	2.42313
1512479100591	25.64	7835.89	2.20479	7835.68	2.09603	7835.92	1.93484	7835.64	1.823	7835.59	2.05249
1512479101625	25.64	7837.89	2.57121	7837.28	2.17025	7837.77	2.42053	7837.28	2.31876	7837.18	2.22281
1512479102740	25.64	7836.56	2.45515	7835.8	2.14087	7836.46	2.40192	7835.76	2.14631	7835.65	2.2194
1512479103769	25.64	7835.11	1.96497	7834.76	1.92094	7835.31	1.84321	7834.8	1.75594	7835.15	2.25998
1512479104792	25.64	7834.44	1.50923	7834.48	1.61038	7834.92	1.60528	7834.56	1.58325	7834.87	2.16958
1512479105831	25.65	7832.78	1.7873	7832.68	1.7253	7833.08	1.70595	7832.68	1.62583	7832.73	2.13111
