Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512477134429	25.56	7832.56	2.29734	7832.48	2.10396	7832.62	2.06311	7832.44	2.08327	7832.6	2.12657
1512477135449	25.58	7832.56	2.69774	7832.88	2.16641	7832.69	2.32324	7832.76	2.29637	7834.12	2.3299
1512477136561	25.59	7832.56	2.78887	7832.68	1.97315	7832.38	2.39925	7832.52	2.16256	7833.84	2.11889
1512477137589	25.61	7836.33	1.58114	7836.2	1.84842	7836.31	1.60128	7836.08	1.91311	7837.11	2.66215
1512477138601	25.62	7837.56	1.5899	7837.08	1.84662	7837.69	1.84321	7836.92	1.84662	7836.82	1.95876
1512477139702	25.63	7837	2	7836.52	1.8735	7837	1.91485	7836.4	2.14087	7836.85	2.09655
1512477140727	25.64	7835.56	1.74005	7835.64	1.823	7835.54	1.5064	7835.52	2.0232	7836.24	2.13726
1512477141740	25.64	7835.67	1.65831	7836.08	1.41185	7835.85	1.46322	7835.84	1.59896	7836.46	1.91196
1512477142845	25.64	7836	1.58114	7835.92	1.75404	7835.69	1.6525	7835.84	1.90788	7836.27	1.85748
1512477143916	25.64	7835.22	1.85592	7835.68	1.62583	7835.31	1.6525	7835.52	1.98158	7836.46	1.88187
1512477144926	25.65	7836.56	1.5899	7836.44	1.82757	7836.31	1.4367	7836.28	2.09205	7836.76	2.19321
1512477145951	25.65	7835.89	1.16667	7835.2	1.91485	7835.38	1.66024	7835.28	1.69607	7835.66	2.068
1512477147061	25.65	7834.44	1.01379	7834.16	1.54596	7834.15	1.3445	7834.28	1.45831	7834.45	1.91728
1512477148101	25.66	7834	1.5	7833.76	1.71464	7833.69	1.60128	7833.64	1.75309	7833.83	1.94368
1512477149122	25.66	7832.44	0.881917	7832.36	1.55134	7832.46	1.19829	7832.28	1.64621	7831.94	2.02234
1512477150148	25.66	7833	0.866025	7833.2	1.73205	7833.08	1.03775	7833.04	1.79072	7832.48	2.05921
1512477151213	25.65	7830.22	2.63523	7830.64	2.11896	7830.31	2.25036	7830.52	2.14321	7831.02	2.00124
1512477152236	25.66	7832.44	2.83333	7831.96	1.98914	7832.38	2.39925	7831.92	2.05994	7831.38	1.80224
1512477153329	25.65	7829.78	2.10819	7829.96	1.90351	7829.85	1.90815	7829.96	1.90351	7830.06	1.92199
1512477154401	25.65	7830.67	2.12132	7830.6	1.89297	7830.31	2.09701	7830.44	2.06317	7830.23	1.88742
1512477155479	25.66	7828.78	1.7873	7829.04	2.0306	7828.46	1.8081	7828.76	2.27816	7829.43	2.17144
1512477156516	25.65	7829.22	1.48137	7828.44	1.60935	7828.54	1.71345	7828.28	1.88237	7828.57	2.11309
1512477157530	25.65	7828.22	1.85592	7828.48	1.85113	7828.08	1.84669	7828.24	2.0672	7828.47	2.29586
1512477158593	25.65	7828.44	1.5899	7828.48	1.63605	7828.62	1.7097	7828.4	1.73205	7828.56	1.95448
1512477159688	25.64	7826.44	1.33333	7826.32	1.77294	7826.46	1.45002	7826.44	1.47422	7826.46	1.81136
1512477160715	25.65	7825.11	1.36423	7825.2	1.41421	7825	1.22474	7825.2	1.5	7825.49	1.98984
1512477161747	25.65	7822.67	2.17945	7823.2	1.89297	7822.92	1.93484	7823.28	2.0108	7824.04	2.15632
