Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512554140187	13.98	8230.78	2.16667	8230.36	2.25241	8230.38	1.98068	8230.36	2.44745	8230.37	2.39235
1512554141213	13.97	8232.44	2.06828	8231.44	2.39931	8231.38	2.69377	8231.32	2.42762	8230.46	2.17701
1512554142268	13.97	8231	1.93649	8230.6	1.89297	8230.31	2.21302	8230.48	1.89561	8230.44	2.37548
1512554143369	13.97	8232.78	1.71594	8231.76	2.10713	8232	2.12132	8231.68	2.17409	8231.37	2.33535
1512554144388	13.98	8232.22	1.98606	8231.52	2.06398	8231.92	1.89128	8231.68	1.74929	8231.66	2.04775
1512554145476	13.97	8234.33	1.65831	8233.84	1.772	8233.92	1.65638	8233.64	2.05913	8233.28	2.34398
1512554146610	13.97	8233.11	1.90029	8232.6	1.65831	8232.62	1.85016	8232.36	1.9975	8232.35	2.24042
1512554147709	13.97	8232.44	2.06828	8232.04	1.67033	8232	1.95789	8231.68	2.07605	8231.55	2.07374
1512554148815	13.97	8231.89	1.90029	8232.32	1.79629	8232.23	1.96443	8232.12	1.9218	8231.64	1.97949
1512554149874	13.98	8232.89	2.08833	8232.64	2.11896	8232.77	2.31495	8232.52	2.36502	8231.43	2.2791
1512554150900	13.97	8231.67	1.80278	8232.16	2.19241	8231.62	2.14237	8231.96	2.541	8231.92	2.24615
1512554151910	13.97	8232.67	2.17945	8232.92	2.51529	8232.46	2.66506	8232.56	2.8	8232.21	2.43211
1512554152952	13.96	8232.33	2	8232.6	2.39792	8232.54	2.69615	8232.36	2.58005	8231.55	2.05862
1512554153961	13.97	8232.89	1.83333	8233.4	2.75379	8232.77	2.68185	8233.04	2.73069	8233	2.29356
1512554155011	13.96	8232.89	2.26078	8232.44	2.41661	8232.38	2.75495	8232.4	2.5	8232.44	2.38219
1512554156095	13.97	8232.56	2.06828	8232.36	2.44745	8231.85	2.40992	8232.24	2.68142	8232.62	2.75343
1512554157178	13.97	8232.22	2.04803	8231.76	2.24128	8231.46	2.60177	8231.64	2.32522	8231.6	2.00842
1512554158203	13.97	8231	2.17945	8230.88	2.2971	8230.54	2.40192	8230.68	2.26789	8231.2	2.33755
1512554159228	13.97	8231.22	1.92209	8231.2	2.39792	8230.77	2.55453	8231	2.69258	8230.97	2.3361
1512554160279	13.98	8230.22	1.64148	8230.68	2.17409	8229.92	1.801	8230.44	2.23756	8230.44	2.58546
1512554161359	13.97	8230.56	2.18581	8230.48	2.0025	8230.23	2.20431	8230.2	2.23607	8230.34	2.48863
1512554162460	13.98	8230.11	2.57121	8230.12	2.48864	8229.62	2.90225	8229.56	2.66271	8230.19	2.46634
1512554163480	13.97	8233.33	1.73205	8232.84	2.33952	8232.69	2.05688	8232.48	2.64764	8231.32	2.3449
1512554164618	13.97	8232.67	1.87083	8232.52	2.0232	8232.38	1.7097	8232.56	1.93821	8232.4	2.14607
1512554165715	13.99	8232	1.93649	8230.92	1.73013	8231.38	1.89466	8230.96	1.7195	8230.36	2.13431
1512554166806	13.97	8229.89	1.83333	8229.52	1.82848	8229.38	2.29269	8229.76	1.94251	8229.09	2.14126
1512554167881	13.99	8232.56	1.5899	8231.96	2.71539	8232.15	2.47811	8231.96	2.6217	8230.98	2.46534
1512554168906	13.98	8230.33	1.22474	8230.64	2.09921	8230.38	1.85016	8230.44	2.10317	8229.91	2.30976
1512554169966	13.98	8230.78	2.3863	8229.84	2.37487	8230.08	2.53185	8229.88	2.38607	8229.15	2.30933
1512554170969	13.98	8230.44	1.5899	8229.76	2.12681	8230	2.04124	8230	2.25462	8229.12	2.37638
1512554172013	13.98	8231.44	2.12786	8230.4	2.12132	8230.92	2.17798	8230.64	1.97653	8230.05	2.18837
1512554173123	13.97	8230.11	1.96497	8230.4	2.25462	8230.15	2.0755	8230.48	2.10396	8230.73	2.36119
1512554174199	13.98	8230.11	1.83333	8230.52	2.14321	8230.08	1.97744	8230.36	2.01825	8230.46	2.32285
1512554175272	13.97	8229.56	1.74005	8230	2.12132	8229.69	2.13638	8229.96	2.16949	8230.77	2.30259
1512554176298	13.98	8227.78	1.71594	8228.08	1.86905	8227.69	2.09701	8227.92	1.95619	8228.69	2.38153
1512554177333	13.97	8230.67	1.22474	8229.72	1.56844	8230	1.68325	8229.8	1.73205	8229.92	2.59991
1512554178411	13.97	8231.44	1.87824	8231	1.97906	8231.08	1.801	8230.88	2.06801	8229.99	2.37607
1512554179420	13.97	8229.89	1.76383	8229.8	2.21736	8229.77	1.69085	8229.68	2.26789	8229.32	2.31625
1512554180446	13.97	8230.78	2.04803	8230.56	2.51794	8230.38	2.32875	8230.4	2.44949	8229.72	2.2469
1512554181452	13.97	8230.11	2.14735	8229.64	2.498	8229.38	2.63117	8229.4	2.53311	8229.05	2.29297
1512554182466	13.98	8231.22	1.39443	8230.4	2.17945	8230.54	2.14536	8230.32	2.24944	8230.34	2.50565
1512554183477	13.98	8230.89	1.61589	8230.24	1.83212	8230.38	1.85016	8230.2	2.12132	8229.77	2.29186
1512554184503	13.97	8230.44	1.94365	8230.48	2.25684	8230.38	2.18092	8230.44	2.59936	8229.83	2.35999
1512554185595	13.98	8230.33	1.93649	8230.24	2.29637	8230.08	2.2532	8230.44	2.46779	8229.9	2.21727
1512554186668	13.98	8230.44	1.81046	8230.28	2.05183	8230.15	2.19265	8230.24	2.22261	8229.42	2.29715
1512554187707	13.98	8229.89	1.90029	8230.16	2.26716	8229.62	2.14237	8229.6	2.3094	8228.98	2.17696
1512554188719	13.98	8229.22	1.64148	8229.64	2.41316	8229.15	1.99358	8229.32	2.51197	8229.2	2.45068
1512554189774	13.99	8230	1.80278	8229.56	1.98074	8229.62	1.80455	8229.56	2.14243	8229.36	2.07456
1512554190817	13.99	8228.22	1.7873	8228.32	2.07605	8228	2	8228.24	2.16564	8228.14	2.19519
1512554191842	13.98	8229.33	1.65831	8229.08	2.05994	8229	2.08167	8229.04	2.09125	8228.75	2.10909
1512554192953	13.99	8229.22	2.10819	8228.52	2.34734	8228.54	2.56955	8228.6	2.48328	8228.17	2.11561
1512554193973	13.99	8228.56	1.66667	8228.44	2.02237	8228.23	1.96443	8228.32	2.01494	8228.41	2.31015
1512554195013	13.98	8230.33	1.73205	8230.4	2.19848	8230.38	1.85016	8230.2	2.34521	8229.61	2.14339
1512554196029	13.98	8228.67	1.73205	8229.2	2.17945	8228.92	1.97744	8229.12	2.42074	8228.98	2.09781
1512554197041	13.98	8228.44	2.12786	8228.4	2.27303	8228.46	2.10616	8228.08	2.44813	8227.96	2.14047
1512554198065	13.98	8228.22	1.85592	8227.84	1.99332	8227.92	2.10006	8227.6	1.97906	8227.67	2.11201
1512554199116	13.99	8228.78	2.22361	8228.76	2.0672	8228.46	2.3315	8228.48	2.16256	8228.41	2.25308
1512554200163	13.98	8230.89	1.96497	8229.88	2.04776	8230.38	1.85016	8229.92	2.1587	8229.18	2.15379
1512554201189	13.98	8231.33	2.34521	8230.96	2.37136	8230.77	2.61896	8230.88	2.53837	8229.62	2.41241
1512554202214	13.99	8229.67	2	8229.16	2.01412	8229	2.3094	8229	2.06155	8228.86	2.05551
1512554203260	13.98	8231.89	1.83333	8231.72	1.88237	8231.54	1.76141	8231.44	2.18098	8230.28	2.25103
1512554204284	13.97	8230.56	1.13039	8230.12	1.69115	8230	1.47196	8230.16	1.57268	8229.41	2.05502
1512554205358	13.99	8230	1.5	8230.04	1.98914	8229.62	1.55662	8229.96	1.94679	8229.9	2.07154
1512554206440	13.98	8229.89	1.61589	8229.52	2.06398	8229.31	2.01596	8229.6	2.04124	8229.38	2.13769
1512554207450	13.98	8229.89	1.61589	8229.52	2.06398	8229.31	2.01596	8229.6	2.04124	8229.38	2.13769
1512554208467	13.98	8228.78	1.7873	8229.48	2.18174	8228.62	2.02231	8229.08	2.39653	8230.04	2.63754
1512554209477	14	8230.44	2.06828	8230.36	2.23383	8229.92	2.2532	8230.24	2.38537	8230.32	2.08132
1512554210513	13.98	8230.33	1.32288	8230	1.93649	8229.69	1.97419	8229.8	2	8229.77	1.99806
1512554211528	13.99	8230.56	2.29734	8230.32	2.09603	8230.08	2.17798	8230.24	2.08726	8230.03	2.11617
1512554212633	13.99	8230.44	1.01379	8230.36	1.38082	8230.23	1.01274	8230.32	1.31403	8229.55	2.00478
1512554213666	13.99	8229.44	1.23603	8229.8	2.10159	8229.54	1.1266	8229.56	2.00167	8229.01	2.21027
1512554214763	13.98	8230	2.12132	8230.08	2.1587	8229.77	1.83275	8230.04	2.09125	8229.29	2.31138
1512554215776	13.98	8231.33	2.34521	8230.4	2.12132	8230.62	2.46774	8230.28	2.45832	8229.22	2.47426
1512554216800	13.98	8229.67	1.73205	8229.8	2.39792	8229.15	2.26738	8229.44	2.39931	8229.07	2.63404
1512554217894	13.99	8229.67	2.29129	8230.28	2.37206	8229.23	2.45472	8229.88	2.38607	8230.16	2.62732
1512554218936	13.99	8228.33	2.17945	8228.8	2.17945	8228.15	2.26738	8228.52	2.27523	8228.46	2.3071
1512554220010	13.99	8227.89	2.47207	8227.92	2.44813	8227.23	2.80339	8228.12	2.89137	8228.02	2.79784
1512554221085	13.99	8228.44	1.94365	8228	2.02073	8227.62	2.63117	8228	2.36291	8228.2	2.46551
1512554222127	13.99	8230.89	2.08833	8230.72	2.0108	8230.54	2.06621	8230.76	2.00582	8230.11	2.37554
1512554223153	13.99	8229.89	1.90029	8229.72	2.05183	8229.46	2.06621	8229.6	2.16025	8229.33	2.1414
1512554224197	14	8230.56	2.35112	8230	1.87083	8230.08	2.326	8229.88	1.98578	8229.6	2.28478
1512554225233	13.99	8229.44	1.74005	8229.56	2.10317	8229.23	2.12736	8229.2	2.46644	8229.02	2.36502
1512554226279	13.99	8230	2.12132	8229.6	2.32737	8229.62	2.02231	8229.56	2.63122	8229.87	2.86116
1512554227299	13.99	8229.89	1.76383	8229.76	2.29637	8229.69	1.97419	8229.56	2.48462	8229.23	2.69835
1512554228328	13.99	8230.89	2.08833	8229.76	2.27816	8230.31	2.05688	8229.88	2.57099	8228.81	2.57584
1512554229338	13.99	8230.33	1.93649	8230	2.51661	8230.15	2.23033	8229.92	2.5482	8229.83	2.62337
1512554230357	13.98	8232	1.32288	8231.36	1.823	8231.54	1.76141	8231.28	1.96893	8230.8	2.59719
1512554231367	13.98	8230.11	1.36423	8230.36	1.70489	8230.08	1.5525	8230.12	1.87794	8229.79	2.37203
1512554232413	13.98	8231.56	1.33333	8231.68	1.86458	8231	1.47196	8231.24	2.00582	8230.99	2.29015
1512554233523	13.98	8230.11	1.05409	8229.88	1.53623	8229.69	1.37747	8229.6	1.82574	8229.44	2.10832
1512554234549	13.98	8231.11	2.02759	8231.16	1.88591	8230.92	1.89128	8231.12	1.94336	8230.65	2.38675
1512554235575	13.99	8231.33	2	8230.88	2.04776	8231.23	1.7867	8230.96	2.18861	8230.8	2.54452
1512554236584	13.98	8229.22	1.20185	8229.12	1.58955	8229.15	1.21423	8229.2	1.75594	8229.2	1.94336
1512554237626	14	8229	1.41421	8229	2.10159	8229	1.63299	8228.88	2.10792	8228.97	2.13218
1512554238651	13.99	8229.44	1.33333	8229.08	2.1	8229.31	1.4367	8229.32	1.97315	8228.95	2.13671
