Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512554693898	16.2	8205.33	1.93649	8205.16	1.8412	8205.38	1.66024	8204.92	2.13931	8205.69	2.12496
1512554694994	16.2	8207.56	1.50923	8207.8	1.65831	8207.69	1.4367	8207.44	1.80462	8207.01	2.01295
1512554696067	16.19	8207.11	1.96497	8207.2	1.91485	8207.23	1.69085	8206.8	2.12132	8206.94	2.1799
1512554697159	16.2	8206.67	2.17945	8207.44	2.41661	8207	2.04124	8206.68	2.44472	8207.54	2.31602
1512554698185	16.19	8207.11	1.90029	8207.64	2.23383	8207.31	1.60128	8206.92	2.19697	8207.63	2.33535
1512554699199	16.2	8208	1.5	8207.56	1.38684	8207.92	1.32045	8207.12	2.20454	8207.13	2.07226
1512554700235	16.2	8206.56	1.66667	8206.52	2.16256	8206.77	1.42325	8206	2.67706	8206	2.30036
1512554701332	16.2	8207.11	1.90029	8206.68	2.01494	8207.15	1.62512	8206.4	2.32737	8206.67	2.07261
1512554702446	16.2	8205.78	2.43812	8204.92	2.51529	8205.46	2.14536	8204.76	2.52124	8205.76	2.69358
1512554703525	16.19	8206.67	2	8205.8	2.12132	8205.92	2.28989	8205.36	2.44745	8205.41	2.06995
1512554704553	16.2	8205	1.93649	8205.4	1.70783	8205.08	1.65638	8205.12	1.9	8205.42	2.16886
1512554705601	16.19	8205.67	1.58114	8206.32	2.77969	8205.92	1.60528	8205.68	2.51197	8206.2	2.37513
1512554706626	16.21	8204.56	1.87824	8206	2.64575	8205.23	2.0064	8205.52	2.502	8206.23	2.60259
1512554707692	16.2	8205.22	3.15348	8205.88	2.6032	8205.54	2.66506	8205.36	2.62805	8205.62	2.40159
1512554708793	16.2	8204.56	1.66667	8204.52	2.12368	8204.77	1.58923	8204.28	2.13151	8204.82	2.39428
1512554709808	16.21	8205.67	1.5	8205.72	2.42418	8206.08	1.5525	8205.44	2.64701	8205.19	2.53032
1512554710844	16.21	8204.44	1.94365	8204.16	2.01412	8204.54	1.71345	8204	2.14087	8204.24	1.82151
1512554711974	16.21	8205.33	2.34521	8205	2.04124	8205.46	1.98391	8204.8	2.17945	8205.27	2.20611
1512554712983	16.22	8205	1.41421	8205.08	1.57903	8205	1.22474	8204.6	1.87083	8205.08	2.07248
1512554714033	16.21	8204.33	1.22474	8204.64	1.9975	8204.62	1.19293	8204	2.53311	8203.9	2.14225
1512554715060	16.21	8205.56	1.50923	8205	1.93649	8205.31	1.37747	8204.36	2.67519	8204.32	2.27542
1512554716089	16.22	8203.89	2.08833	8203.64	1.86815	8203.77	1.73944	8203.2	2.17945	8203.74	2.18785
1512554717111	16.2	8204.11	2.08833	8203.92	2.17792	8204.08	1.75412	8203.52	2.502	8204.56	2.48059
1512554718136	16.21	8204.56	1.74005	8205.04	2.11108	8204.92	1.75412	8204.56	2.2745	8204.87	2.20057
1512554719153	16.21	8203.78	1.09291	8204.2	2.25462	8204.08	1.11516	8203.64	2.30723	8204.46	2.36497
1512554720179	16.21	8206	2	8205.92	2.1	8206	1.95789	8205.68	2.41039	8204.6	2.24801
1512554721205	16.21	8205.56	1.33333	8205.16	1.88591	8205.54	1.39137	8205.04	2.22636	8204.5	2.05934
1512554722264	16.22	8205.11	1.36423	8205.36	2.09921	8205.31	1.31559	8204.96	2.24499	8205.36	2.17746
1512554723359	16.2	8205.33	1.65831	8205.12	1.9	8205.31	1.49358	8204.72	2.0108	8204.95	2.091
1512554724394	16.2	8206.33	1.58114	8206.16	2.01412	8206.31	1.70219	8205.72	2.47521	8205.7	2.29421
1512554725407	16.21	8206.22	1.7873	8205.84	1.97231	8206	1.63299	8205.48	2.32952	8206.09	2.10941
1512554726457	16.21	8208.33	1.22474	8207.12	2.2971	8207.69	1.93152	8206.88	2.61916	8206.78	2.33566
1512554727752	16.19	8205.67	1.87083	8205.4	2	8205.62	1.66024	8204.84	2.32164	8205.21	2.15818
1512554728840	16.2	8206.11	2.20479	8206.08	2.32594	8206.46	1.98391	8205.8	2.54951	8205.62	2.48473
1512554729867	16.2	8206.11	1.76383	8206.44	1.89473	8206.46	1.61325	8206.04	2.16949	8205.92	2.07248
1512554730893	16.2	8205.56	2.00693	8205.6	2	8205.69	1.79743	8205.12	2.24202	8204.97	2.15519
1512554731917	16.21	8203	2.12132	8204.04	2.31805	8203.77	2.31495	8203.52	2.36502	8204.01	2.07663
1512554732931	16.21	8204.44	2.24227	8205.4	2.25462	8204.92	2.06	8204.68	2.24944	8204.88	2.44764
1512554733968	16.21	8206.67	1.41421	8207.04	1.79072	8207.38	1.66024	8206.76	1.96384	8206.17	2.3688
1512554734996	16.21	8206.22	1.48137	8205.88	1.36382	8206.31	1.31559	8205.48	1.85113	8205.28	1.96703
1512554736022	16.21	8205	1.93649	8204.84	1.57268	8205.08	1.75412	8204.36	2.05913	8204.53	2.01568
1512554737046	16.21	8203.22	1.09291	8203.32	1.249	8203.38	1.19293	8202.8	1.77951	8203.11	1.98102
1512554738056	16.21	8204.22	1.09291	8205.08	1.77764	8204.54	1.19829	8204.32	1.90875	8204.88	2.20205
