Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512493011067	16.29	8037.11	1.61589	8037.24	1.71464	8037.08	1.49786	8036.8	1.63299	8037.02	2.1782
1512493012323	16.29	8039.89	2.26078	8040.68	2.28619	8039.85	1.95133	8040.04	2.15019	8038.82	2.70225
1512493013340	16.28	8038.67	2.39792	8038.88	1.9218	8038.46	2.02548	8038.56	1.75784	8038.92	2.48939
1512493014372	16.28	8039.11	2.14735	8038.36	1.9975	8038.77	2.20431	8038.44	2.02237	8039.2	2.47331
1512493015395	16.29	8038.78	1.39443	8038.4	1.80278	8038.46	1.85362	8038.32	1.70098	8038.97	2.14436
1512493016407	16.28	8038.33	1.93649	8038.72	1.74452	8038.15	1.81871	8038.36	1.84572	8039.09	2.23411
1512493017459	16.28	8038.33	2.64575	8039.16	2.2487	8038.46	2.40192	8038.64	2.13854	8039.75	2.16032
1512493018487	16.29	8038.67	1.5	8038.96	1.56738	8038.69	1.54837	8038.8	1.44338	8039.42	2.05796
1512493019500	16.28	8039.44	1.87824	8039.28	1.92614	8039	1.91485	8038.8	1.77951	8039.09	1.84208
1512493020649	16.29	8039.56	1.5899	8039.72	1.67133	8039.23	1.48064	8039.12	1.76352	8039.48	2.08435
1512493021701	16.28	8039.89	2.08833	8039.64	1.97653	8039.46	1.94145	8039.32	1.8868	8039.71	2.05618
1512493022722	16.29	8037.22	1.85592	8037.2	2.02073	8036.85	2.03495	8036.84	1.99332	8037.54	2.07911
1512493023732	16.29	8038	1.58114	8038.16	1.72434	8038.15	1.57301	8038.2	1.77951	8038.22	2.30812
