Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512493380353	18.62	7998	3.5	7998.84	2.76405	7998.54	3.30695	7998.76	2.8178	7998.54	2.13341
1512493381378	18.63	7999.11	2.97676	7998.88	2.53837	7998.92	2.72218	7998.52	2.61598	7998.29	2.26126
1512493382432	18.62	7998.33	2.54951	7998.24	2.29637	7998.31	2.17503	7998.24	2.08726	7998.72	2.39888
1512493383466	18.62	7997.67	2.82843	7998.2	2.34521	7997.92	2.49872	7998.08	2.32594	7998.16	2.29053
1512493384585	18.63	7998.67	2.5	7998.56	1.91659	7998.77	2.08782	7998.24	2.00582	7998.22	2.03539
1512493385595	18.64	7996.89	1.83333	7997.2	1.80278	7997.23	1.7867	7996.84	1.90788	7996.8	2.01959
1512493386620	18.63	7997.67	1.5	7997.44	1.82757	7997.85	1.28103	7997.48	1.66132	7997.84	2.17708
1512493387780	18.64	7998	2.17945	7997.64	1.95533	7997.92	2.10006	7997.52	1.96044	7997.56	2.09841
1512493388933	18.63	7996.89	2.42097	7996.96	2.40624	7997.15	2.1543	7996.84	2.30362	7996.59	2.26481
1512493390038	18.63	7999	1.41421	7998.68	2.01494	7998.92	1.5525	7998.24	2.20378	7997.91	2.29846
1512493391065	18.64	7998.22	1.7873	7998.2	2	7998.23	1.64083	7997.84	1.74833	7998.17	2.1906
1512493392115	18.64	7997.33	2.12132	7997.68	1.8421	7997.23	1.87767	7997.2	1.84842	7997.82	1.96056
1512493393116	18.63	7997.11	2.14735	7997.08	2.01908	7997	1.82574	7996.64	2.17715	7997.08	2.0989
1512493394141	18.64	7997.78	2.43812	7996.68	2.39305	7996.92	2.49872	7996.64	2.32522	7997.04	2.28759
1512493395169	18.63	7997	1.41421	7996.68	1.8868	7996.69	1.4367	7996.52	1.73494	7996.87	2.18482
1512493396193	18.65	7997.11	1.96497	7997	2.23607	7996.85	1.90815	7996.88	2.16641	7997.07	2.35642
1512493397268	18.65	7996.89	1.90029	7996.8	1.80278	7996.69	1.79743	7996.6	1.80278	7996.79	2.10937
1512493398374	18.64	7998.11	1.53659	7997.92	1.93477	7997.92	1.32045	7997.6	2	7997.17	2.10821
1512493399400	18.64	7998.22	1.30171	7998.28	1.86011	7998.15	1.28103	7997.84	1.772	7997.76	2.15908
1512493400409	18.64	7997.22	2.63523	7996.84	2.46103	7997	2.51661	7996.6	2.46644	7997.17	2.31244
1512493401463	18.64	7996.11	2.36878	7996.08	2.17792	7996.15	2.30384	7995.84	2.17332	7996.09	2.1168
1512493402574	18.64	7995.89	2.71314	7996.16	2.26716	7995.77	2.5217	7995.64	2.36079	7996.46	2.5207
1512493403614	18.64	7997.11	1.96497	7996.88	2.14709	7996.85	1.67562	7996.88	2.14709	7996.79	2.18626
1512493404626	18.65	7997.56	1.5899	7997.56	1.89473	7997.38	1.38675	7997.32	1.77294	7997.59	2.20636
1512493405648	18.65	7997.44	1.66667	7997.2	2.19848	7997.31	1.54837	7996.92	2.05994	7996.82	2.23608
1512493406742	18.64	7996.11	1.61589	7996.56	2.12289	7996.15	1.57301	7996.32	1.65126	7996.67	2.11982
1512493407817	18.64	7997.11	1.76383	7997.32	1.93046	7997.31	1.54837	7997.2	1.44338	7997.03	2.32163
1512493408928	18.64	7997.33	1.87083	7996.96	2.26348	7997.15	2.03495	7997.08	1.91311	7996.28	2.14681
1512493409982	18.66	7998.78	1.48137	7998.08	1.89121	7998.77	1.69085	7998.08	1.77764	7996.88	1.98728
1512493411103	18.65	7996.89	1.45297	7997.04	1.51327	7997.08	1.49786	7996.96	1.51327	7997.18	2.20635
1512493412150	18.64	7997.78	2.10819	7998.68	2.11581	7998.23	2.08782	7998.2	2.21736	7998.62	2.29287
1512493413165	18.65	7997.11	1.69148	7997.4	1.63299	7997.23	1.42325	7997	1.82574	7997.12	2.09042
1512493414199	18.65	7997.22	2.22361	7997.08	2.25315	7997.15	1.86396	7996.76	2.08726	7996.39	1.98412
1512493415224	18.65	7998	2.06155	7997.92	2.46509	7998.08	1.75412	7997.68	2.19317	7996.97	2.21243
1512493416250	18.65	7995.78	1.71594	7996.52	1.91746	7996.08	1.5525	7996.4	1.60728	7996.89	2.1271
1512493417300	18.65	7996.56	1.50923	7996.44	1.73397	7996.23	1.36344	7996.08	1.63095	7996.1	2.17936
1512493418432	18.64	7997.22	1.7873	7997.08	2.01908	7997	1.63299	7996.8	1.84842	7997.2	2.35022
1512493419533	18.64	7996.44	2.00693	7996.04	2.09125	7996.23	1.96443	7995.96	2.00998	7995.83	2.10245
1512493420606	18.65	7995.89	2.14735	7996.12	2.1276	7995.69	2.01596	7996.12	2.24202	7996.89	2.29891
1512493421608	18.64	7995.78	1.71594	7995.76	1.89912	7995.69	1.6525	7995.88	1.85562	7996.2	2.08481
1512493422632	18.64	7997	3.24037	7997.04	3.72469	7996.69	3.06552	7996.96	3.76917	7996.62	2.60747
1512493423685	18.65	7995.67	1.5	7995.6	2.3094	7995.46	1.45002	7995.56	2.29274	7995.81	2.39781
1512493424710	18.65	7996	2.17945	7995.68	2.39305	7995.62	1.93815	7995.44	2.21886	7995.8	2.18079
1512493425754	18.65	7997.22	1.30171	7997.52	2.21961	7997.15	1.62512	7997.24	1.98494	7997.95	2.20969
1512493426759	18.65	7997.22	2.04803	7997.76	2.69691	7997.38	2.29269	7997.44	2.48462	7997.79	2.23806
1512493427777	18.65	7997.89	2.42097	7997.96	1.88149	7997.92	2.01914	7997.64	1.9975	7997.52	2.14591
1512493428810	18.65	7996.56	1.5899	7996.8	1.68325	7996.46	1.39137	7996.44	1.89473	7995.39	2.16996
1512493429858	18.67	7995.11	2.08833	7995	2.23607	7995.08	1.75412	7994.76	2.08726	7995.05	2.39735
1512493430968	18.66	7995	1.80278	7995.16	2.01412	7994.92	1.70595	7994.96	1.98914	7994.78	2.36165
1512493432003	18.66	7994.89	2.61937	7994.96	2.47454	7994.85	2.44425	7994.96	2.44063	7995.65	2.82081
1512493433029	18.64	7999.11	3.05959	7997.96	3.24654	7998.08	3.27774	7997.8	3.16228	7997.37	2.56696
1512493434075	18.66	7998.11	2.42097	7997.56	3.13688	7997.62	2.29269	7997.44	3.09677	7996.96	2.3791
1512493435168	18.65	7996.33	2.59808	7996.32	2.80951	7996.15	2.30384	7996.2	2.72336	7996.79	2.40627
1512493436209	18.65	7996.67	2.23607	7996.2	2.39792	7996.54	1.98391	7996.32	2.51197	7997.38	2.45334
1512493437243	18.64	7997.22	1.30171	7997.2	2.06155	7997.31	1.4367	7996.96	1.85921	7996.77	2.27361
1512493438261	18.64	7997.33	1.93649	7997.64	2.30723	7997.69	1.93152	7997.72	2.09205	7997.58	2.04252
1512493439330	18.64	7997.44	1.87824	7996.64	2.17715	7997.31	1.75046	7996.8	1.84842	7996.6	2.09722
1512493440341	18.64	7995.89	2.36878	7996	2.91548	7995.92	2.39658	7995.96	2.66896	7996.58	2.61721
1512493441452	18.64	7995.67	2.17945	7995.72	2.42418	7995.62	1.98068	7995.6	2.14087	7996.55	2.34263
1512493442523	18.64	7996.44	2.45515	7996.2	2.21736	7996.38	2.14237	7996.12	2.10792	7995.86	2.37744
1512493443616	18.64	7997.67	1.93649	7997.56	2.32881	7997.62	2.06311	7997.44	2.32881	7997.59	2.23005
1512493444627	18.63	7997.33	2.59808	7997.04	2.52455	7997.23	2.31495	7997.12	2.42074	7997.48	2.6162
1512493445712	18.63	7999.33	2.82843	7999.24	1.92094	7999.31	2.35884	7999.2	1.91485	7998.97	2.36607
1512493446808	18.63	7999.22	1.71594	7998.88	1.87794	7999.08	1.44115	7999.04	1.6452	7999.08	2.08646
1512493447834	18.62	7998.78	2.16667	7998.6	1.84842	7998.69	1.97419	7998.48	1.96044	7998.23	2.08663
1512493448859	18.63	7997.89	1.45297	7998.04	1.7195	7997.77	1.36344	7997.84	1.772	7998.38	2.06331
1512493449936	18.64	7997.11	1.16667	7996.52	1.71075	7996.85	1.28103	7996.4	1.75594	7996.4	2.10688
1512493451009	18.63	7997.11	1.96497	7996.32	2.09603	7996.62	2.14237	7996.2	2.16025	7996.31	2.17867
1512493452034	18.63	7996.56	2.83333	7996.16	2.79404	7996.08	3.22649	7996.04	2.83549	7996.33	2.41138
1512493453088	18.63	7996.22	1.85592	7996	2.10159	7996.15	2.0755	7995.92	1.86905	7996.03	2.10878
1512493454106	18.64	7995.78	2.53859	7995.08	2.28983	7995.46	2.47034	7995.12	2.20454	7995.46	2.17701
1512493455140	18.63	7997.56	2.55495	7997.72	1.88237	7997.62	2.25605	7997.56	1.93821	7997.94	2.21779
1512493456151	18.63	7996.56	2.651	7996.52	2.16256	7996.46	2.60177	7996.32	2.28619	7996.37	2.14923
1512493457159	18.64	7997.22	2.72845	7997.48	3.22903	7997.15	2.85325	7997.04	3.03425	7997.26	2.78156
1512493458188	18.63	7996.44	3.00463	7996.04	2.541	7996.08	2.62874	7995.88	2.47184	7996.02	2.25684
1512493459214	18.63	7996	2.12132	7995.76	1.96384	7995.92	1.89128	7995.76	1.87705	7995.53	2.18664
1512493460240	18.64	7996.56	3.00463	7996.6	2.36291	7996.38	2.8734	7996.24	2.45425	7996.39	2.27998
1512493461334	18.64	7994.22	1.7873	7993.92	1.86905	7994.08	1.70595	7993.88	1.81016	7994.82	2.27378
1512493462360	18.64	7994	2.5	7993.64	2.36079	7993.85	2.11527	7993.76	2.16564	7994.14	2.23749
1512493463367	18.63	7995	1.32288	7994.4	1.89297	7994.85	1.28103	7994.48	1.78232	7994.84	2.30942
1512493464536	18.63	7997.33	2.69258	7996.6	2.46644	7997	2.41523	7996.28	2.50865	7996.86	2.4187
1512493465609	18.63	7997.67	1.65831	7996.68	2.17409	7997.46	1.5064	7996.56	1.91659	7996.94	2.09211
1512493466707	18.62	7995.33	1.80278	7995.24	2.08726	7995	1.73205	7995	1.82574	7996.21	2.24106
1512493467821	18.63	7995.33	2.12132	7995.68	2.28619	7995.38	2.25605	7995.4	2.14087	7995.98	2.27412
1512493468917	18.63	7997.89	2.08833	7997.48	2.18174	7997.69	2.09701	7997.32	2.01494	7997.36	1.97686
1512493469942	18.62	7997.78	2.22361	7997.2	1.93649	7997.54	2.14536	7997.08	1.97737	7997.11	2.05233
1512493471019	18.63	7997.11	2.75882	7997	2.34521	7997.08	2.49872	7996.8	2.29129	7996.54	2.11389
1512493472025	18.63	7995.89	2.52212	7995.88	2.35089	7996.15	2.37508	7995.88	2.00666	7995.73	2.15354
1512493473178	18.63	7997	2	7996.44	2.04287	7996.77	1.87767	7996.16	1.99332	7995.53	2.00004
1512493474257	18.63	7996.67	1.87083	7996.76	2.53772	7996.77	1.87767	7996.72	2.07204	7996.19	2.18576
1512493475309	18.63	7997.44	1.81046	7996.88	2.35089	7997.23	2.24179	7996.44	2.31084	7996.79	2.35154
1512493476354	18.63	7998.11	2.66667	7997.24	3.08599	7997.77	2.68185	7997.12	2.77369	7996.31	2.40979
1512493477464	18.63	7996	2.44949	7995.6	2.25462	7995.77	2.27866	7995.52	1.96044	7994.84	2.03784
1512493478535	18.63	7995.44	3.04594	7994.92	2.48193	7995.08	2.62874	7994.76	2.22261	7994.9	2.16016
1512493479641	18.64	7995.89	2.36878	7995.48	2.36502	7995.69	2.21302	7995.36	2.36079	7995.01	2.16145
1512493480654	18.63	7995.56	2.29734	7995.28	2.62234	7995.08	2.17798	7995.04	2.50799	7995.04	2.16466
1512493481803	18.63	7995.56	2.24227	7995.2	2.23607	7995.46	1.94145	7995.12	1.9218	7995.24	2.27481
1512493482866	18.63	7998	2	7997.6	2.75379	7997.92	1.97744	7997.48	2.48529	7996.9	2.46341
1512493483960	18.63	7997	1.65831	7996.88	2.22336	7996.92	1.60528	7996.72	1.96893	7996.62	2.31322
1512493484986	18.63	7994.78	2.04803	7994.96	2.74591	7994.62	2.14237	7994.56	2.53443	7995.18	2.23916
1512493486011	18.63	7996.11	1.69148	7996.12	2.57099	7996.15	1.67562	7995.56	2.36432	7995.48	2.30956
1512493487072	18.63	7996.11	1.16667	7995.68	1.86458	7995.92	1.32045	7995.44	1.66032	7994.99	1.99869
1512493488163	18.64	7995	1.32288	7994.76	1.66533	7994.85	1.28103	7994.56	1.47422	7994.74	1.97253
1512493489186	18.64	7994	1.65831	7993.64	2.11896	7993.85	1.81871	7993.36	2.07926	7993.52	2.11417
1512493490211	18.64	7994.33	2.23607	7994.84	2.17332	7994.38	2.25605	7994.24	2.40278	7994.22	2.17876
1512493491237	18.65	7995.78	1.56347	7995.88	2.22336	7996	1.58114	7995.76	2.29637	7994.57	2.07579
1512493492282	18.64	7995.44	1.87824	7995.88	2.18556	7995.85	1.77229	7995.8	2.04124	7995.42	2.11044
1512493493289	18.63	7996.11	1.2693	7996.04	1.81384	7996	1.22474	7995.84	1.67531	7996.35	2.23344
1512493494625	18.64	7995.56	1.424	7995.16	2.15407	7995.46	1.76141	7995.08	2.01908	7995.54	2.14558
1512493495726	18.64	7996.56	0.881917	7996	2.02073	7996	1.22474	7995.8	1.73205	7995.03	1.94838
1512493496769	18.63	7996.33	1.87083	7996.88	2.22336	7996.54	1.76141	7996.8	1.97906	7995.89	1.98263
1512493497777	18.64	7996.11	1.76383	7996.28	1.90438	7995.92	1.5525	7996.2	1.80278	7995.93	1.95273
1512493498940	18.64	7996.11	2.36878	7996.44	2.31084	7996.31	2.28709	7996.36	2.23383	7996.17	2.06074
1512493499946	18.64	7996.56	1.50923	7996.84	1.92959	7996.69	1.60128	7996.6	1.95789	7996.15	1.99823
