Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512493830540	20.92	7876	1.87083	7875.72	2.54165	7875.69	1.93152	7875	2.23607	7876.42	2.72064
1512493831565	20.92	7876.67	1.58114	7877.36	2.05913	7877.23	2.27866	7877	2.08167	7877.61	2.57578
1512493832576	20.92	7877.44	1.50923	7877.04	1.96808	7877.31	1.79743	7876.64	1.8	7877.39	2.46229
1512493833606	20.9	7876.44	0.881917	7876.72	1.98997	7876.46	1.5064	7876.08	1.77764	7877.5	2.60233
1512493834692	20.9	7877.44	0.881917	7878.16	2.01412	7878	1.52753	7877.56	1.85023	7878.35	2.34936
1512493835782	20.9	7879.33	1	7879.68	1.99416	7879.77	1.83275	7879.08	1.86905	7879.07	2.38592
1512493836917	20.92	7879.11	1.53659	7879.52	2.27523	7879.38	2.06311	7879.16	2.21133	7878.94	2.33101
1512493837959	20.92	7879.89	1.05409	7879.84	2.05508	7879.85	1.57301	7879.36	1.89033	7879.39	2.36959
1512493838973	20.92	7878.89	1.36423	7878.64	2.05913	7878.62	1.89466	7878.24	1.92094	7878.52	2.45813
1512493839998	20.92	7877.33	1.41421	7877.92	2.1	7877.31	1.60128	7877.16	1.92959	7878.41	2.65836
1512493841024	20.92	7877.56	1.50923	7878.04	1.69509	7877.77	1.64083	7877.6	1.60728	7877.96	2.47566
1512493842050	20.93	7878.56	0.726483	7878.44	1.73397	7878.46	1.56074	7877.96	1.79072	7878.59	2.45019
1512493843076	20.92	7879.11	2.02759	7879.96	2.28181	7879.46	2.06621	7879.28	1.94765	7879.51	2.64402
1512493844085	20.93	7879.78	1.09291	7880.12	1.78699	7880	1.41421	7879.6	1.52753	7879.53	2.30492
1512493845111	20.93	7879.67	0.866025	7879.44	2.08327	7879.85	1.95133	7879.04	1.90351	7878.83	2.22286
1512493846196	20.93	7877.22	0.971825	7877.84	1.7	7877.62	1.55662	7877.36	1.46856	7878.17	2.2423
1512493847200	20.93	7878.56	1.33333	7878.8	2.04124	7878.77	1.64083	7878.16	2.07525	7877.79	2.37422
1512493848327	20.93	7879.22	1.09291	7879.52	1.47535	7879.62	1.26085	7879.08	1.49778	7879.08	2.38029
1512493849503	20.93	7877.44	0.881917	7877.96	1.67033	7877.62	0.960769	7877.52	1.44684	7878.04	2.29091
1512493850597	20.93	7877.89	0.781736	7877.96	1.3687	7877.85	0.987096	7877.76	1.26754	7878.25	2.26679
1512493851668	20.94	7877.33	1.22474	7877.6	1.89297	7877.46	1.39137	7877.36	1.9975	7878.15	2.44379
1512493852762	20.94	7878.11	2.02759	7878	2.02073	7878.46	2.40192	7878	2.04124	7878	2.24537
1512493853788	20.95	7876.22	1.30171	7877	2.17945	7876.85	1.90815	7876.64	1.95533	7877.25	2.23672
1512493854860	20.94	7875.89	1.05409	7876.36	2.15793	7876.31	1.54837	7875.84	2.17332	7876.51	2.28471
1512493855937	20.95	7877	1	7876.8	1.77951	7877.38	1.1209	7876.4	2.04124	7876.9	2.27065
1512493856963	20.95	7877.89	1.45297	7877.64	1.86815	7878.15	1.57301	7877.28	2.44131	7877.36	2.67182
1512493857988	20.95	7877	1.22474	7877.52	1.63605	7877.38	1.44559	7876.96	1.96808	7877.01	2.36949
1512493859040	20.95	7875.78	0.971825	7876.28	1.54164	7876.31	1.54837	7875.72	1.76824	7876.44	2.1452
1512493860055	20.96	7875.11	1.05409	7876.32	1.93046	7875.69	1.31559	7875.6	1.84842	7876.79	2.48926
1512493861133	20.96	7877.67	1.5	7878.2	1.91485	7878	1.91485	7877.72	2.03142	7877.73	2.4329
1512493862138	20.97	7875.78	1.30171	7876.68	2.09603	7876.31	2.13638	7875.88	2.27889	7876.56	2.55519
1512493863247	20.95	7874.56	1.66667	7875.76	2.43721	7875.15	1.90815	7874.88	2.31517	7875.8	2.48655
1512493864273	20.96	7876	1.22474	7876.72	1.96893	7876.31	1.84321	7875.96	1.83666	7876.6	2.4265
1512493865282	20.96	7876.11	1.16667	7876.16	1.7	7876.08	1.44115	7875.52	1.75879	7876.13	2.30462
1512493866307	20.96	7875.78	1.39443	7876.4	1.91485	7875.92	1.65638	7875.84	2.2487	7876.3	2.34584
1512493867401	20.96	7876	1.32288	7876.76	2.31445	7876.54	1.76141	7876.12	2.27889	7876.96	2.21462
1512493868548	20.97	7875.33	0.866025	7876.16	1.92959	7875.77	1.42325	7875.44	2.39931	7876.33	2.48792
1512493869571	20.96	7876.67	1.93649	7877.08	2.11975	7876.77	1.83275	7876.28	2.35443	7877.26	2.6275
1512493870638	20.97	7876.78	1.85592	7877.56	2.59936	7877	2.27303	7876.76	2.71232	7877.55	2.56141
1512493871833	20.97	7876.22	1.56347	7877	2.21736	7876.69	1.79743	7876.16	2.57682	7877.07	2.55052
1512493872855	20.96	7874.56	1.74005	7876.2	2.38048	7875.08	1.84669	7875.32	2.15484	7876.68	2.41277
1512493873893	20.97	7876	1	7876.76	1.71464	7876.31	1.25064	7876.12	1.73973	7877.5	2.48563
1512493874985	20.97	7876	1	7876.36	1.72916	7876.46	1.45002	7876.04	1.7673	7876.64	2.31428
1512493876010	20.98	7875.89	1.36423	7876.08	1.95619	7875.92	1.5525	7875.52	2.14321	7876.52	2.27777
1512493877035	20.97	7875.33	1.5	7875.08	1.55242	7875.08	1.5525	7874.48	1.93907	7875.2	2.23737
1512493878061	20.98	7874.33	1.22474	7874.52	1.66132	7874.54	1.39137	7874.32	1.62583	7874.9	2.22805
1512493879098	20.99	7873.56	1.5899	7874.24	2.25979	7874	2.04124	7873.48	2.20076	7874.46	2.5062
1512493880161	20.99	7874	2.23607	7874.48	2.46847	7874.31	2.01596	7873.64	2.25241	7874.89	2.52435
1512493881237	20.99	7875.56	1.74005	7875	2.02073	7875.15	2.0755	7874.52	2.12368	7874.7	2.56232
1512493882262	20.99	7873.11	1.76383	7873.28	2.05183	7872.92	1.89128	7872.68	1.8421	7873.95	2.7152
1512493883288	21	7876.89	2.26078	7875.92	2.32594	7876.69	2.32324	7875.52	2.38258	7875.06	2.4435
1512493884415	20.99	7875.67	1.87083	7875.16	2.2487	7875.54	1.89804	7874.64	2.07926	7875.36	2.44375
1512493885483	20.98	7877.11	1.69148	7877.04	1.96808	7876.92	2.01914	7876.48	1.93907	7877.24	2.22153
1512493886505	20.97	7876.78	1.64148	7877	1.70783	7876.92	1.75412	7876.84	2.11503	7877.79	2.66313
1512493887520	20.98	7877.78	2.10819	7878.28	2.13151	7878.23	2.27866	7878	2.29129	7877.77	2.48744
1512493888546	20.97	7875.44	2.29734	7876.44	2.2	7875.77	2.27866	7875.76	2.55408	7876.49	2.68507
1512493889572	20.97	7877.33	2.12132	7878.56	2.06317	7877.62	1.93815	7877.96	2.09125	7878.5	2.39601
1512493890582	20.97	7877.22	1.30171	7877.76	1.92094	7877.69	1.84321	7877.36	2.03879	7877.6	2.16082
1512493891618	20.97	7877.11	1.45297	7877.96	1.92527	7877.85	1.86396	7877.32	2.21209	7877.65	2.35412
1512493892664	20.97	7877.11	2.08833	7877.68	2.46171	7877.38	2.18092	7877.04	2.6533	7877.29	2.63959
1512493893684	20.97	7877.22	2.10819	7877.8	2.14087	7877.54	1.94145	7876.92	2.51529	7877.79	2.73072
1512493894731	20.97	7877.56	1.66667	7878.84	2.21133	7878.31	1.97419	7878.28	2.49199	7879.54	2.83751
1512493895766	20.98	7878.67	1	7879.8	1.95789	7879.15	1.57301	7879.32	1.79629	7880.48	2.73308
1512493896863	20.97	7877.67	0.707107	7878.36	1.75309	7878	1.41421	7877.72	1.67133	7878.11	2.58551
1512493897877	20.97	7877.33	1.58114	7877.84	2.15407	7877.46	1.94145	7877.2	2.10159	7878.63	2.58086
1512493898928	20.98	7877.11	2.08833	7877.4	2.39792	7877.23	2.31495	7876.72	2.47521	7877.64	2.43949
1512493900023	20.98	7875.56	1.81046	7876.16	2.19241	7875.92	1.93484	7875.48	2.2383	7876.44	2.44264
1512493901065	20.97	7876.44	1.5899	7876.48	1.89561	7876.31	1.49358	7875.88	2.08806	7876.69	2.39068
1512493902108	20.98	7876	1.5	7876.76	2.27816	7876.54	1.85362	7876.2	2.36291	7876.97	2.50507
1512493903178	20.98	7875.78	1.71594	7875.8	2.14087	7876.08	1.93484	7875.48	2.4	7875.43	2.35994
1512493904190	20.98	7876.67	1.5	7876.48	1.63605	7876.46	1.45002	7876	2.23607	7876.46	2.53504
1512493905217	20.98	7876.33	1.93649	7876.56	1.85023	7876.38	1.85016	7876.12	2.3331	7876.5	2.38512
1512493906306	20.97	7877.44	2.18581	7877.44	2.10317	7877.38	2.18092	7876.8	2.51661	7876.82	2.43243
1512493907460	20.97	7876.22	2.04803	7876.68	2.11581	7876.15	2.0755	7875.88	2.31517	7877.19	2.6358
1512493908490	20.98	7875.89	2.14735	7876.8	2.54951	7876.38	2.25605	7876.16	2.68763	7876.78	2.50148
1512493909565	20.97	7878.11	2.52212	7878.28	2.24574	7878.15	2.44425	7877.76	2.47117	7878.3	2.7124
1512493910656	20.98	7876.33	1.73205	7876.44	1.87261	7876.38	1.93815	7876.12	2.35089	7876.76	2.46386
1512493911728	20.98	7874.89	1.53659	7875.48	2.12368	7875.23	1.87767	7875	2.14087	7876.3	2.46493
1512493912738	20.98	7876.33	1.11803	7876.8	2.16025	7876.62	1.66024	7876.12	2.3331	7876.51	2.33432
1512493913832	20.99	7877.78	1.71594	7877.48	1.89561	7877.46	1.94145	7877.12	2.27889	7877.04	2.51324
1512493914855	20.99	7878	0.866025	7877.96	1.7673	7877.77	1.36344	7877.6	1.87083	7877.06	2.25043
1512493915881	20.98	7876.56	1.01379	7876.96	1.96808	7876.38	1.50214	7876.48	1.85113	7876.73	2.35185
1512493916923	20.98	7876.33	1.11803	7876.48	2.06398	7876.31	1.6525	7875.92	2.08006	7876.31	2.30145
1512493917949	20.97	7876.33	1.22474	7876.56	1.82757	7876.46	1.61325	7876.08	1.82392	7876.68	2.49554
1512493919023	20.97	7878.44	1.5899	7878.92	1.95619	7878.62	1.7097	7878.28	2.30072	7878.64	2.46257
1512493920114	20.97	7877.56	1.94365	7878.04	2.20756	7877.62	2.10311	7877.4	2.44949	7877.72	2.35996
1512493921142	20.97	7877.11	1.61589	7877.8	2.21736	7877.31	1.60128	7877.16	2.32164	7877.93	2.33294
1512493922189	20.98	7878.22	1.7873	7878.68	2.11581	7878.46	1.85362	7878.28	2.24574	7878.54	2.3848
1512493923219	20.98	7877.11	0.927961	7877.36	2.07926	7877.31	1.70219	7876.88	2.2971	7877.35	2.59179
1512493924254	20.98	7876.89	1.53659	7877.36	1.9975	7877	1.87083	7876.92	2.17792	7877.24	2.68778
1512493925438	20.99	7876.44	1.74005	7877.2	2.02073	7876.92	2.326	7876.92	2.32594	7877.72	2.62092
1512493926506	20.98	7874.78	2.16667	7875.44	2.21886	7875.15	2.37508	7875.12	2.2971	7875.74	2.57343
1512493927522	20.98	7874.44	1.33333	7874.8	1.95789	7874.85	2.11527	7874.48	2.0025	7875.45	2.46399
1512493928558	20.98	7876.11	1.61589	7876.52	2.4	7876.38	2.18092	7876.08	2.21585	7876.69	2.33112
1512493929583	20.98	7875.44	1.5899	7875.88	2.06801	7875.69	1.70219	7875.28	1.98997	7876.11	2.49658
1512493930628	20.97	7878.22	0.971825	7878.24	1.66533	7878.15	1.3445	7878	1.97906	7877.61	2.46018
1512493931700	20.98	7877.44	1.23603	7878.48	2.45153	7877.77	2.08782	7878.12	2.90574	7878.78	2.97684
1512493932942	20.98	7876.11	1.36423	7876.64	1.68028	7876.23	1.42325	7876.44	1.82757	7876.96	2.54099
1512493934027	20.99	7875.44	1.13039	7876.44	2.21886	7875.69	1.60128	7875.76	2.08726	7876.69	2.57892
1512493935054	20.98	7876.22	1.20185	7876.88	2.38607	7876.46	2.02548	7876.56	2.43379	7876.45	2.54304
1512493936069	20.98	7877.11	2.47207	7877.64	2.09921	7877.38	2.18092	7877.24	2.40278	7877.43	2.48255
1512493937094	20.99	7876.67	1.93649	7877.68	2.47857	7877	2.04124	7877.08	2.59679	7877.68	2.42139
1512493938138	20.99	7875.44	1.66667	7876	2.38048	7875.46	1.89804	7875.56	2.45085	7875.8	2.34578
1512493939178	20.99	7876.56	1.23603	7876.48	2.34734	7876.69	1.70219	7876.08	2.13931	7876.1	2.43149
1512493940180	21	7876.78	1.85592	7876.28	2.15097	7876.85	1.86396	7876	2.10159	7875.91	2.36896
1512493941181	21	7875.89	1.53659	7875.68	1.51987	7875.92	1.44115	7875.36	1.68028	7875.77	2.16743
1512493942336	20.99	7874.78	1.30171	7874.96	1.56738	7874.92	1.32045	7874.32	1.67631	7874.87	2.22177
1512493943362	20.99	7875.11	1.2693	7876.04	1.83666	7875.69	1.54837	7875.52	1.68622	7875.51	2.46878
1512493944372	21	7875	1.80278	7875.2	2.04124	7875.23	2.08782	7874.72	2.03142	7874.88	2.26414
1512493945413	21	7873.67	1.32288	7873.68	1.86458	7873.62	1.7097	7873.52	2.18174	7874.04	2.34039
1512493946614	21	7873.33	1.65831	7873.76	2.45425	7873.38	1.89466	7872.96	2.05102	7873.53	2.30499
1512493947693	21	7873.89	1.45297	7874.12	2.02731	7873.85	1.81871	7873.6	1.95789	7874.13	2.22177
1512493948718	21	7876	1.5	7876	2.14087	7876.08	1.801	7875.44	2.10317	7874.93	2.36525
1512493949728	21	7875.89	1.53659	7876	1.55456	7876	1.47196	7875.48	1.85113	7875.8	2.23737
1512493950778	20.99	7876.89	1.45297	7876.64	2.01825	7876.69	1.6525	7876.2	1.80278	7876.16	2.49376
1512493951795	21	7875.78	1.09291	7875.72	1.51438	7875.85	1.3445	7875.36	1.8	7875.52	2.28462
1512493952821	21	7875.33	1.22474	7875.56	1.58325	7875.46	1.26592	7874.96	1.92527	7875.37	2.43122
1512493953876	21	7873	1.32288	7874.2	2.5	7873.62	2.14237	7873.92	2.3615	7874.9	2.5799
1512493954882	20.99	7875.67	2.39792	7876.16	2.46103	7875.54	2.56955	7875.64	2.70617	7875.92	2.32141
1512493955945	21	7873.78	2.63523	7874.72	2.96536	7873.85	2.79422	7874.12	2.8624	7874.08	2.65933
1512493957038	20.99	7873.33	1.87083	7874.68	2.6727	7873.85	2.1543	7874.04	2.47454	7874.68	2.3626
1512493958106	20.99	7875.22	0.971825	7875.96	2.09125	7875.38	1.3253	7875.2	2.02073	7875.75	2.52906
1512493959212	20.99	7876	1.32288	7876.8	2	7876.38	1.80455	7876.32	2.13542	7876.63	2.43336
1512493960334	20.99	7875.56	1.23603	7876.52	2.34734	7876	1.82574	7875.92	1.97737	7876.69	2.40372
1512493961377	20.99	7875.33	1.5	7875.92	2.05994	7875.69	1.79743	7875.44	2.2561	7875.95	2.22507
1512493962411	21	7874.56	1.74005	7874.96	1.98914	7874.85	1.90815	7874.44	2.08327	7875.19	2.25149
1512493963487	21	7875.44	1.87824	7876	2.14087	7876.08	1.93484	7875.52	2.45153	7875.11	2.44386
1512493964567	21	7873.44	1.66667	7874.28	2.37206	7873.77	1.73944	7873.64	2.07926	7873.94	2.5335
1512493965619	21.01	7872.44	1.5899	7873.6	2.44949	7873.08	1.84669	7873.12	2.3331	7873.53	2.56583
1512493966724	21.01	7873.89	1.05409	7874.16	1.62481	7874.38	1.3253	7873.96	1.94679	7873.84	2.39285
1512493967750	21.01	7873.67	1.41421	7873.84	2.13464	7873.85	1.40512	7873.24	1.98494	7873.47	2.47287
1512493968776	21.01	7873.56	1.424	7874.44	2.2561	7874	1.63299	7873.8	2.06155	7874.49	2.60632
1512493969801	21	7873.33	1.22474	7873.84	2.42693	7873.62	1.44559	7873.12	2.14709	7873.91	2.47645
1512493970827	21	7875.44	2.12786	7876.4	2.62996	7875.92	2.13937	7875.44	2.77008	7875.82	2.46856
1512493971897	21.01	7875	1.73205	7875.56	1.87261	7875.15	1.57301	7875.04	2.31805	7875.01	2.41415
1512493972927	21.01	7873.22	1.48137	7873.64	2.32522	7873.38	1.75777	7873.04	2.20756	7873.3	2.36309
1512493973968	21.01	7874.67	1.22474	7874.88	1.9	7874.85	1.67562	7874.48	2.14321	7873.97	2.56465
1512493975027	21	7874.89	1.61589	7875.72	2.30072	7875.31	1.97419	7874.8	2.32737	7874.96	2.60975
1512493976069	21	7874.78	2.22361	7874.72	2.40693	7874.69	2.59437	7874.2	2.64575	7874.42	2.65867
1512493977095	21	7874.44	1.5899	7875.2	2.04124	7874.92	1.97744	7874.8	2.53311	7874.97	2.57978
1512493978132	21.01	7872.56	1.74005	7873.56	2.66271	7873.38	2.59931	7873.2	2.67706	7873.82	2.41955
1512493979146	21	7871.67	1.65831	7872.96	2.31805	7872.54	2.3315	7872.48	2.29347	7874.04	2.63267
1512493980172	21	7871.33	1.32288	7872.36	2.2891	7871.92	1.801	7871.92	2.21585	7873.25	2.72533
1512493981198	21.01	7873.11	2.31541	7873.16	2.07525	7873	2.16025	7872.68	2.23084	7872.76	2.63098
1512493982274	21	7874.56	1.424	7874.4	1.70783	7874.38	1.7097	7874.04	1.81384	7874.2	2.52747
1512493983282	21.01	7873	1.58114	7873.56	2.00167	7873.23	1.87767	7873.08	2.17792	7873.89	2.41816
1512493984284	21.01	7873	1.58114	7873.2	1.52753	7873.15	1.81871	7872.84	1.74833	7873.63	2.40782
1512493985330	21.01	7873.44	1.424	7873.52	1.68622	7873.46	1.85362	7872.96	1.92527	7873.53	2.47491
1512493986440	21.01	7873.67	1.58114	7874.72	2.05183	7874.08	2.06	7874.12	1.81016	7874.26	2.6096
1512493987449	21.03	7872.56	1.33333	7873.64	1.86815	7873.08	1.84669	7872.92	1.57903	7873.34	2.46795
1512493988502	21.01	7870.89	1.90029	7871.92	2.21585	7871.23	1.87767	7871.2	2.10159	7872.33	2.5503
1512493989569	21.01	7873	1.87083	7873.84	1.95107	7873.23	1.87767	7873.36	1.93391	7873.56	2.40828
1512493990640	21.01	7871.33	1.5	7872	1.75594	7871.46	1.39137	7871.52	1.55778	7872.18	2.38049
1512493991691	21.01	7872.89	2.80377	7873.28	2.68514	7873	2.51661	7872.96	3.00666	7873.02	2.61302
1512493992694	21.03	7872	1.73205	7872.92	2.21585	7872.54	2.25889	7872.56	2.04287	7873.61	2.56384
1512493993731	21.03	7870.11	1.16667	7871.16	2.21133	7870.62	1.89466	7870.88	2.14709	7871.91	2.58753
1512493994759	21.01	7870.11	1.16667	7871.16	2.21133	7870.62	1.89466	7870.88	2.14709	7871.91	2.58753
1512493995785	21.04	7873.22	2.10819	7873.4	2.12132	7873.69	2.32324	7873.08	2.21585	7873.56	2.4702
1512493996925	21.01	7872.22	2.3863	7872.64	2.2891	7872.69	2.49615	7872.2	2.48328	7872.68	2.5229
1512493997961	21.04	7872.56	1.23603	7872.8	2.04124	7872.77	1.87767	7872.04	2.24499	7872.32	2.61614
1512493998987	21.03	7871.56	1.81046	7872.08	2.27156	7871.77	2.20431	7871.48	2.48529	7872.12	2.54159
1512494000012	21.03	7868.44	1.66667	7870.2	2.69258	7869.38	2.63117	7869.64	2.79702	7870.55	2.66515
1512494001027	21.03	7870.44	2.00693	7871	2.39792	7870.92	2.17798	7870.72	2.38956	7871.25	2.77316
