Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512494708071	25.54	7764.11	2.31541	7764.76	2.27816	7764.15	2.0755	7764.6	2.29129	7765.22	2.52221
1512494709145	25.54	7764.89	1.61589	7764.72	1.74452	7764.69	1.49358	7764.72	1.79165	7764.41	2.5278
1512494710236	25.53	7764.22	1.71594	7764.52	2.08407	7764.38	1.55662	7764.64	1.75309	7764.67	2.48199
1512494711266	25.53	7768.78	1.39443	7767.68	2.01494	7768.62	1.44559	7767.76	1.80924	7766.54	2.44936
1512494712296	25.54	7765.78	2.16667	7765.8	1.97906	7765.85	1.99358	7765.64	2.03879	7766.5	2.57011
1512494713297	25.54	7765	1.32288	7765.44	1.50222	7765.23	1.23517	7765.4	1.80278	7766.11	2.49112
1512494714429	25.55	7763.67	1	7764.4	1.5	7763.69	1.18213	7764.24	1.5885	7765.35	2.60582
1512494715462	25.55	7765.56	1.66667	7765.12	2.00666	7765.62	1.75777	7765.2	1.82574	7765.1	2.4302
1512494716488	25.57	7764.78	1.7873	7764.28	1.96893	7764.85	1.72463	7764.4	1.65831	7764.21	2.32993
1512494717526	25.55	7764.22	2.43812	7765.2	2.41523	7764.85	2.33973	7765.12	2.08806	7765.73	2.64771
1512494718602	25.55	7764.33	1.32288	7765.48	2.06398	7764.77	1.5359	7765.24	1.80924	7765.64	2.41373
1512494719630	25.56	7764.67	2.06155	7764.8	1.95789	7764.62	1.89466	7764.8	1.95789	7764.84	2.34002
1512494720653	25.56	7764.89	1.36423	7765.52	1.73494	7765.15	1.62512	7765.68	1.79629	7765.79	2.32257
1512494721750	25.56	7765.89	1.16667	7766.08	1.63095	7766	1.47196	7766.16	1.86369	7766.22	2.41616
1512494722889	25.57	7765.89	1.2693	7765.96	1.7673	7765.69	1.54837	7765.92	2.08006	7766.69	2.60705
1512494723895	25.56	7766.44	0.881917	7766.64	1.55134	7766.31	1.1094	7766.6	1.73205	7766.58	2.36181
1512494724919	25.57	7766.33	1.11803	7766.56	1.50222	7766.31	1.25064	7766.36	1.38082	7767.45	2.56355
1512494726004	25.56	7768.33	1.73205	7767.96	1.81384	7768.23	1.48064	7768.16	1.92959	7768.13	2.49349
1512494727020	25.57	7768.22	1.92209	7768.04	1.61967	7768.08	1.65638	7768.08	1.73013	7768.36	2.6559
1512494728059	25.56	7768.56	2.06828	7768.68	2.13542	7768.69	2.09701	7768.8	1.91485	7768.62	2.52837
1512494729088	25.57	7766.56	1.424	7766.76	1.98494	7766.77	1.36344	7766.88	1.66633	7767.28	2.48047
1512494730100	25.57	7767.89	1.96497	7768.48	1.73494	7767.85	1.67562	7768.24	2.36784	7768.66	2.54074
1512494731139	25.57	7768.67	1.73205	7768.92	1.95619	7768.69	1.49358	7768.8	1.95789	7769.03	2.30693
1512494732215	25.57	7768.33	1.5	7768.8	1.89297	7768.38	1.26085	7768.88	2.38607	7769.52	2.71587
1512494733256	25.58	7766.89	2.02759	7767.16	1.90788	7767	2	7767.2	2.12132	7767.38	2.3713
1512494734283	25.59	7765.78	1.64148	7766.84	1.772	7766.46	1.76141	7766.76	1.89912	7766.95	2.25298
1512494735353	25.58	7765.56	1.81046	7766.6	1.93649	7766	1.73205	7766.56	1.80462	7767.01	2.58097
1512494736377	25.59	7766.11	1.69148	7766.56	2.04287	7766.08	1.60528	7766.56	1.82757	7766.87	2.4775
1512494737457	25.58	7767.78	1.30171	7768.88	1.9218	7768.15	1.40512	7768.76	2.00582	7768.85	2.38914
1512494738499	25.58	7766.44	1.81046	7768.4	2.66145	7767.08	1.84669	7768.32	2.5285	7768.87	2.45639
1512494739533	25.59	7768.11	1.83333	7769.32	2.13542	7768.46	1.71345	7769.44	2.16179	7769.42	2.40984
1512494740550	25.59	7767.56	1.81046	7767.96	1.83666	7767.38	1.55662	7767.84	2.05508	7767.52	2.50228
1512494741673	25.59	7767.89	2.52212	7767.92	2.08006	7767.54	2.18386	7767.92	2.17792	7767.95	2.55714
1512494742699	25.59	7767.67	2	7768.64	1.95533	7768.08	1.97744	7768.68	2.37557	7768.9	2.67505
1512494743740	25.59	7767.44	1.81046	7768.28	1.76824	7767.69	1.54837	7768.32	1.86458	7768.77	2.56225
1512494744767	25.59	7766.56	1.81046	7767.32	1.46401	7766.85	1.57301	7767.36	1.84572	7767.64	2.40509
1512494745917	25.61	7768	1.5	7767.92	1.70587	7768.23	1.5359	7768.2	1.68325	7767.79	2.32929
1512494746943	25.61	7767	1.73205	7767.64	1.89033	7767.69	1.88788	7767.68	1.74929	7767.25	2.30778
1512494747968	25.61	7765.78	1.64148	7766.48	1.8735	7766.38	1.7097	7766.48	1.68622	7766.59	2.28749
1512494749030	25.61	7767.22	1.20185	7767.56	1.55671	7767.54	1.1266	7767.68	1.51987	7767.58	2.39466
1512494750034	25.59	7766.44	1.13039	7766.76	1.83212	7766.92	1.25576	7766.88	1.66633	7766.77	2.3251
1512494751138	25.62	7766.44	1.33333	7766.28	1.94765	7766.69	1.60128	7766.48	1.63605	7766.3	2.23673
1512494752174	25.62	7766.22	1.64148	7766.04	1.83666	7766.38	1.7097	7766.32	1.67631	7765.98	2.30931
1512494753200	25.61	7765.11	1.53659	7765.44	1.73397	7765.23	1.42325	7765.4	1.82574	7765.71	2.17915
1512494754225	25.62	7766.33	1.87083	7766.44	1.63503	7766.15	1.77229	7766.36	2.09921	7765.62	2.25188
1512494755251	25.62	7764.67	2.06155	7764.68	2.03552	7764.54	1.85362	7764.8	2.06155	7764.55	2.3494
1512494756276	25.61	7764.89	1.90029	7764.88	2.10792	7764.77	1.58923	7764.96	2.37136	7765.15	2.4895
1512494757303	25.62	7765	1.41421	7765.44	1.55671	7765	1.1547	7765.28	1.76824	7765.49	2.34769
1512494758378	25.62	7764.22	1.71594	7764.12	1.69115	7764.15	1.46322	7764.32	1.81934	7764.73	2.3678
1512494759385	25.62	7765	1.65831	7765.36	1.41067	7765.08	1.44115	7765.44	1.38684	7766.21	2.31583
1512494760389	25.63	7766.11	1.69148	7765.92	1.55242	7765.92	1.49786	7766.08	1.55242	7766.4	2.28272
1512494761415	25.63	7764.22	2.10819	7764.52	2.0232	7764.38	1.93815	7764.76	1.96384	7764.92	2.23121
1512494762477	25.63	7764.11	2.42097	7764.64	2.05913	7764.31	2.01596	7764.6	2.27303	7765.03	2.28652
1512494763505	25.63	7762.11	1.90029	7763.2	2.10159	7762.62	1.89466	7763.16	2.19241	7763.79	2.20287
1512494764513	25.63	7761.89	1.90029	7762.88	2.18556	7761.92	1.60528	7762.72	2.20832	7763.48	2.21052
1512494765741	25.63	7762.44	2.50555	7763.32	2.8243	7762.46	2.06621	7763.28	2.66958	7763.6	2.47958
1512494766767	25.62	7761.11	1.05409	7762.4	2.17945	7761.62	1.26085	7762.52	2.34734	7763.33	2.56456
1512494767771	25.63	7763.44	1.94365	7763.04	2.09125	7763.31	1.75046	7763.32	2.05589	7763.26	2.36846
1512494768797	25.63	7762.33	1.58114	7762.56	1.60935	7762.62	1.60927	7762.56	1.82757	7762.94	2.29852
1512494769838	25.64	7762.22	1.85592	7762.36	1.72916	7762.46	1.56074	7762.44	1.73397	7762.52	2.60623
1512494770864	25.63	7761.78	1.56347	7762.08	1.77764	7762.08	1.5525	7762.12	1.58955	7762.76	2.54853
1512494771889	25.63	7762.33	1.58114	7763.44	1.98074	7762.69	1.54837	7763.24	1.96384	7763.88	2.57696
1512494772980	25.62	7763.22	1.92209	7764.08	2.11975	7763.46	1.85362	7763.92	2.1	7764.06	2.46049
1512494774055	25.62	7765	1.65831	7765.4	1.63299	7765.38	1.7097	7765.28	1.81475	7765.31	2.41021
1512494775080	25.63	7762.11	2.75882	7763.12	2.65079	7762.62	2.75495	7762.8	2.64575	7763.66	2.41677
1512494776102	25.63	7764.44	2.06828	7764.2	2.10159	7764.38	2.2188	7764.12	2.36854	7764.42	2.50121
1512494777132	25.63	7763.22	2.04803	7763.56	1.82757	7763.54	1.94145	7763.4	2.10159	7764.02	2.43661
1512494778157	25.63	7763.67	2	7764.64	2.17715	7764	1.73205	7764	2.34521	7764.4	2.50237
1512494779294	25.63	7764.78	1.20185	7764.64	1.11355	7764.69	1.18213	7764.64	1.43991	7764.63	2.2487
1512494780331	25.63	7763.56	1.01379	7764	1.35401	7763.92	1.18754	7764.04	1.54056	7764.55	2.33595
1512494781376	25.63	7763.67	1.41421	7764.04	1.54056	7764.08	1.65638	7763.88	1.58955	7764.48	2.41327
1512494782488	25.63	7765	1.65831	7765.56	1.47422	7765.54	1.6641	7765.36	1.8	7765.45	2.23103
1512494783560	25.62	7765.78	2.16667	7765.96	1.67033	7765.69	1.88788	7765.6	1.75594	7766.31	2.34892
1512494784702	25.62	7766.56	2.35112	7766.68	1.97315	7766.62	2.06311	7766.76	1.92094	7767.35	2.36483
1512494785726	25.61	7768.78	2.58736	7769.12	2.5219	7768.92	2.4311	7769.04	2.50799	7769.18	2.66928
1512494786819	25.59	7768	1.73205	7767.76	1.42244	7767.92	1.5525	7767.92	1.38203	7768.16	2.20243
1512494787972	25.61	7769.22	1.92209	7770.04	1.90351	7769.46	1.76141	7770.08	2.01908	7769.78	2.32834
1512494789032	25.61	7766.56	2.00693	7767.76	2.02649	7767.31	2.05688	7767.76	2.0672	7768.52	2.40463
1512494790039	25.62	7767	1.5	7767.88	1.73973	7767.46	1.56074	7767.92	1.99833	7768.21	2.18695
1512494791066	25.62	7767	1.22474	7767.2	1.70783	7767.15	1.3445	7767.12	1.69115	7767.17	2.08836
1512494792107	25.62	7766.78	1.71594	7767.08	1.89121	7767	1.58114	7767.08	1.91311	7767.05	2.33796
1512494793131	25.62	7765.67	2.23607	7766.12	2.1276	7766.08	2.28989	7766.28	2.07204	7766.63	2.40782
1512494794226	25.62	7765.56	2.00693	7766.04	2.22636	7765.92	2.2532	7766.16	2.13464	7767.01	2.53309
1512494795362	25.61	7767.11	2.26078	7767.44	2.53443	7767.38	2.02231	7767.56	2.48462	7767.82	2.37172
1512494796390	25.62	7766.78	1.85592	7767.52	2.10396	7767.23	1.83275	7767.68	2.26789	7767.47	2.30273
1512494797464	25.61	7765.78	1.92209	7766.76	1.78606	7766.46	1.94145	7766.6	2.23607	7767.16	2.46363
1512494798474	25.62	7767.33	2.29129	7767.88	1.96469	7767.69	1.97419	7767.72	2.03142	7767.86	2.11052
1512494799478	25.61	7766.22	0.971825	7766.88	1.58955	7766.69	1.31559	7766.88	1.56312	7767.57	2.23059
1512494800502	25.62	7766.67	1.73205	7766.6	2.17945	7766.62	1.44559	7766.64	1.93391	7767.2	2.30547
1512494801530	25.62	7769.11	2.08833	7769.4	1.93649	7769.38	1.85016	7769.56	1.73397	7768.74	2.23961
1512494802545	25.61	7769.78	1.48137	7769.4	1.73205	7769.69	1.54837	7769.8	1.47196	7768.7	2.3168
1512494803571	25.62	7769.11	1.05409	7768.84	1.49108	7768.85	1.21423	7768.92	1.55242	7768.86	2.32874
1512494804597	25.61	7768.78	2.10819	7768.6	2.17945	7768.54	2.06621	7768.8	2.27303	7769.01	2.45055
1512494805651	25.61	7768.22	2.16667	7768	2.48328	7768.15	2.1543	7768.16	2.44404	7768.38	2.41051
1512494806661	25.62	7767.44	1.74005	7768	1.82574	7767.77	1.7867	7768.04	1.88149	7768.95	2.35472
1512494807669	25.63	7767.22	1.7873	7767.76	1.69017	7767.31	1.49358	7767.64	1.7767	7768.49	2.25259
1512494808695	25.62	7767.22	2.10819	7767.56	1.63503	7767.23	1.7867	7767.44	1.58325	7767.84	2.21658
1512494809735	25.62	7767	1.41421	7766.76	1.50776	7767	1.35401	7766.96	1.42829	7767.2	2.18317
1512494810760	25.63	7768.56	1.5899	7768.96	2.00998	7768.62	1.44559	7768.76	1.85472	7768.37	2.24407
1512494811775	25.62	7766.89	1.96497	7767.56	1.80462	7767.08	1.70595	7767.44	1.95959	7766.99	2.20792
1512494812786	25.63	7766.33	1.58114	7766.8	1.70783	7766.62	1.44559	7766.8	1.58114	7767.16	2.36733
1512494813827	25.62	7765.11	1.96497	7765.92	1.73013	7765.31	1.70219	7765.88	1.81016	7766.25	2.33861
1512494814880	25.63	7765.44	1.50923	7765.48	1.5843	7765.38	1.50214	7765.48	1.61038	7765.76	2.56738
1512494816010	25.62	7765.11	1.2693	7765.76	1.61452	7765.38	1.19293	7765.76	1.53514	7766.38	2.5407
1512494817019	25.62	7766.44	2.74368	7766.48	2.20076	7766.15	2.37508	7766.4	2.19848	7766.43	2.53651
1512494818054	25.62	7765.89	1.83333	7765.88	1.83303	7766.08	2.01914	7766.12	1.94336	7766.31	2.36219
1512494819089	25.62	7765.89	1.76383	7766.16	1.95107	7765.77	1.69085	7766.12	1.87794	7766.49	2.40682
1512494820146	25.63	7765.67	2	7766.16	1.97231	7765.69	1.75046	7766.2	2	7767.63	2.66622
1512494821216	25.64	7764.22	1.56347	7764.88	1.53623	7764.62	1.55662	7765.04	1.81384	7765.91	2.53055
1512494822274	25.64	7764.67	1.73205	7765.16	1.74833	7765	1.63299	7765.32	1.90875	7766	2.49165
1512494823316	25.64	7765.56	1.5899	7765.44	1.66032	7765.38	1.50214	7765.56	1.82757	7766.1	2.62513
1512494824434	25.64	7765.44	1.5899	7765.52	1.68622	7765.38	1.66024	7765.64	1.68028	7765.75	2.49433
1512494825481	25.63	7767	1.65831	7767.36	1.86815	7767.15	1.51911	7767.48	1.82848	7767.46	2.5207
1512494826524	25.64	7765	1.65831	7766.04	1.98914	7765.31	1.60128	7765.92	2.11975	7766.32	2.56791
1512494827547	25.64	7764.22	1.30171	7764.44	1.58325	7764.23	1.36344	7764.52	1.61038	7765.28	2.45256
1512494828643	25.64	7763.22	1.64148	7764.16	1.59896	7763.54	1.5064	7763.96	1.56738	7764.99	2.32511
1512494829772	25.63	7765.33	1.32288	7766.08	1.82392	7765.38	1.38675	7765.72	1.79165	7766.29	2.29101
1512494830815	25.64	7765.22	1.48137	7765.44	1.70978	7765.31	1.37747	7765.76	1.50776	7766.14	2.35764
1512494831833	25.64	7766	2.06155	7766.6	1.87083	7766.23	1.87767	7766.48	1.78232	7766.13	2.34354
1512494832900	25.65	7765.44	1.94365	7765.68	1.77294	7765.38	1.66024	7765.6	1.65831	7765.09	2.38301
1512494833983	25.64	7765	1.73205	7765.4	1.75594	7764.92	1.49786	7765.04	1.6452	7765.42	2.43794
1512494834995	25.64	7763.89	1.83333	7764.6	1.73205	7764	1.58114	7764.44	1.80462	7765.29	2.63959
1512494836036	25.64	7762.89	1.69148	7763.16	1.57268	7763	1.47196	7763.28	1.54164	7764	2.67317
1512494837076	25.64	7763.11	1.05409	7763.6	1.52753	7763.08	1.49786	7763.72	1.67133	7765.12	2.55667
1512494838101	25.64	7761.89	0.927961	7762.72	1.51438	7762.23	1.58923	7762.76	1.61452	7763.58	2.41001
1512494839127	25.64	7764.11	2.20479	7764.56	1.98074	7764.15	1.99358	7764.44	1.80462	7764.54	2.49361
1512494840153	25.64	7765.56	2.69774	7765.72	2.59037	7765.62	2.59931	7765.84	2.44404	7765.13	2.63441
1512494841178	25.63	7765.44	1.50923	7766.68	2.11581	7766.08	1.801	7766.56	2.14243	7767.12	2.39032
1512494842204	25.63	7767.78	1.39443	7768.08	1.89121	7768.08	1.801	7768.2	1.75594	7768.06	2.42089
1512494843332	25.63	7767.11	1.96497	7767.6	1.93649	7767.46	1.85362	7767.76	1.87705	7767.99	2.45159
1512494844369	25.62	7769.56	2.50555	7770.04	2.60576	7769.46	2.14536	7770.16	2.59294	7769.75	2.55008
1512494845405	25.63	7768.44	1.50923	7769	1.55456	7768.46	1.5064	7769.04	1.85921	7769.25	2.20093
1512494846433	25.62	7767.89	1.2693	7768.08	1.38203	7767.92	1.03775	7768.04	1.67033	7768.46	2.32051
1512494847515	25.64	7767.78	2.33333	7768	1.65831	7767.77	1.96443	7767.84	2.07525	7768.34	2.45949
1512494848541	25.63	7768.11	1.96497	7768.28	1.83757	7768.15	1.77229	7768.28	1.81475	7768.5	2.48354
1512494849620	25.63	7768.89	1.76383	7768.48	2.06398	7768.92	1.5525	7768.64	2.09921	7768.49	2.396
1512494850735	25.63	7768.22	2.16667	7768.6	1.84842	7768.38	1.85016	7768.52	2.04369	7768.9	2.37602
1512494851763	25.64	7767.33	2.12132	7767.92	2.03961	7767.69	2.17503	7768.16	2.11503	7768.17	2.67644
1512494852787	25.64	7766.33	2	7766.56	1.91659	7766.85	2.30384	7766.76	1.96384	7767.13	2.52257
1512494853828	25.64	7765.78	2.22361	7766.52	2.10396	7766.46	2.36697	7766.72	2.18937	7767.26	2.32407
1512494854840	25.63	7766.89	3.21887	7767	2.16025	7767	2.64575	7767	2.34521	7767.08	2.38995
1512494855863	25.62	7766.11	2.93447	7766.64	2.07926	7766.23	2.42053	7766.6	2.66145	7766.86	2.45079
1512494856891	25.63	7766.56	1.424	7767.48	1.61038	7766.92	1.38212	7767.28	2.03142	7767.96	2.54917
1512494857917	25.62	7766	1.41421	7766.24	1.47986	7766.23	1.36344	7766.32	1.81934	7766.9	2.45069
1512494858962	25.63	7766.33	1.5	7766.76	1.66533	7766.46	1.5064	7766.68	2.07605	7767.34	2.6547
1512494860061	25.63	7768	2.39792	7767.68	1.97315	7767.85	2.0755	7767.68	2.11581	7767.89	2.69907
1512494861171	25.63	7767.78	2.22361	7767.68	1.79629	7767.69	1.84321	7767.48	1.93907	7767.74	2.50109
1512494862314	25.63	7767.22	1.64148	7767.48	1.5843	7767.31	1.49358	7767.64	2.07926	7768.09	2.59356
1512494863401	25.62	7767.11	1.96497	7767.32	2.17409	7767	1.91485	7767.44	2.04287	7768.07	2.57808
1512494864427	25.63	7767.33	1	7767.84	1.46287	7767.38	1.19293	7767.8	1.5	7768.55	2.4641
1512494865452	25.63	7766	1.80278	7766.84	1.79536	7766.23	1.64083	7766.64	1.7767	7767.57	2.46782
1512494866491	25.62	7766	1.87083	7766.68	1.77294	7765.92	1.5525	7766.64	1.9975	7767.47	2.39802
1512494867503	25.63	7767.67	1.58114	7767.48	1.32665	7767.54	1.39137	7767.68	1.31403	7767.91	2.37555
1512494868529	25.62	7764.67	2.12132	7765.04	1.81384	7764.31	1.84321	7764.92	2.17792	7765.79	2.45617
1512494869555	25.63	7765.22	1.71594	7764.8	1.58114	7764.92	1.60528	7764.92	1.46969	7765.85	2.46078
1512494870580	25.63	7765	1.87083	7765.52	2.27523	7764.77	1.83275	7765.32	2.15484	7765.68	2.38712
1512494871717	25.64	7765.78	1.48137	7765.64	1.86815	7765.46	1.56074	7765.6	1.80278	7766.15	2.53377
1512494872746	25.63	7764.67	1.41421	7765.6	2.10159	7764.92	1.801	7765.56	2.04287	7766.49	2.72167
1512494873820	25.63	7764.33	1.5	7765	1.80278	7764.69	1.79743	7764.96	1.90351	7766.17	2.62337
1512494874846	25.64	7765	2.39792	7765.44	2.06317	7765.15	2.1543	7765.4	2.23607	7765.73	2.74094
1512494875926	25.64	7763.78	2.22361	7764.72	2.6064	7764.08	1.97744	7764.68	2.56125	7764.95	2.81133
1512494876962	25.64	7765.11	1.83333	7766.24	1.78606	7765.38	1.60927	7765.88	2.04776	7766.7	2.91741
1512494877998	25.64	7764.89	1.83333	7765.68	1.7253	7765.31	1.75046	7765.52	1.68622	7766.35	2.55333
1512494879045	25.64	7765.11	2.02759	7765.76	1.96384	7765.38	2.25605	7765.56	2.34663	7766.38	2.55117
1512494880050	25.64	7765.78	2.72845	7766.8	2.69258	7766.31	2.81024	7766.8	2.53311	7767.23	2.49218
1512494881063	25.63	7765.67	2.17945	7766.2	2.08167	7766.15	2.23033	7766.28	2.05183	7766.61	2.43891
1512494882090	25.64	7764.22	2.04803	7765.08	2.11975	7764.69	2.05688	7765	2.08167	7765.61	2.50839
1512494883128	25.64	7763.78	2.77389	7765.72	2.89425	7765.08	3.22649	7765.44	2.87344	7765.99	2.74526
1512494884150	25.64	7763.67	2.06155	7765	2.10159	7764.46	2.22169	7764.8	2.19848	7765.46	2.49361
1512494885153	25.65	7763.11	2.36878	7763.96	2.05102	7763.23	2.12736	7763.48	2.25684	7764.52	2.71007
1512494886187	25.64	7762.67	2.06155	7762.96	1.74356	7762.69	1.75046	7762.72	1.83757	7763.65	2.55159
1512494887228	25.64	7762.56	2.24227	7763.6	2.10159	7762.77	1.92154	7763.36	2.15793	7763.97	2.61786
1512494888252	25.63	7764.11	1.69148	7765.6	2.10159	7764.62	1.7097	7765.28	1.92614	7764.73	2.50831
1512494889259	25.64	7762.89	1.76383	7764.24	2.08726	7763.23	1.69085	7764	2.02073	7764.28	2.42312
1512494890343	25.64	7762.44	1.5899	7763.56	1.75784	7762.92	1.70595	7763.6	1.84842	7764.06	2.46895
1512494891366	25.64	7763	2	7764	1.89297	7763.15	1.77229	7763.76	1.94251	7764.36	2.44984
1512494892510	25.64	7762.89	1.61589	7763.52	1.82848	7763	1.52753	7763.4	1.63299	7764.29	2.67098
1512494893601	25.64	7761.33	1.11803	7762.04	1.85921	7761.38	1.3253	7761.92	1.63095	7762.93	2.60421
1512494894626	25.64	7762.11	1.90029	7762.68	1.65126	7762.15	1.62512	7762.72	1.74452	7763.55	2.61385
1512494895652	25.65	7761.67	2.06155	7762.48	1.80555	7761.85	1.72463	7762.32	1.90875	7763.45	2.5452
1512494896783	25.65	7763.22	2.72845	7763.08	2.51529	7762.92	2.39658	7763.04	2.47454	7762.72	2.56061
1512494897873	25.64	7761.44	2.4037	7761.56	2.04287	7761.54	2.06621	7761.76	2.00582	7761.94	2.39832
1512494899184	25.64	7761.78	2.43812	7762.04	2.15019	7761.77	2.0064	7762.04	2.3	7763.2	2.59659
1512494900194	25.64	7762.44	2.18581	7763.08	2.03961	7762.69	2.13638	7763.08	2.1	7764.39	2.65369
1512494901245	25.64	7765.11	2.47207	7765.32	1.93046	7765.15	2.19265	7765.4	2.08167	7765.29	2.25434
1512494902328	25.63	7763.67	2	7764.32	2.03552	7764	1.95789	7764.28	2.18937	7765.05	2.41898
1512494903335	25.63	7763	1.22474	7763.88	1.71561	7763.46	1.26592	7763.8	1.68325	7765.17	2.58739
1512494904427	25.63	7765.56	1.33333	7765.6	1.70783	7765.62	1.44559	7765.72	1.76824	7766.73	2.39405
1512494905453	25.63	7764.22	1.71594	7764.72	1.67133	7764.62	1.75777	7764.6	1.80278	7765.48	2.22929
1512494906479	25.63	7763.89	1.69148	7764.6	1.87083	7764.46	2.10616	7764.44	1.87261	7765.33	2.32562
1512494907552	25.63	7765.56	2.12786	7766.28	2.57423	7765.85	1.81871	7766.2	2.5	7767.06	2.51791
1512494908578	25.63	7766.67	1.73205	7767.2	2.12132	7767	1.91485	7766.96	1.83666	7767.34	2.44215
1512494909653	25.63	7765.11	1.2693	7765.76	2.20378	7765.62	1.80455	7765.48	2.0232	7765.88	2.55259
1512494910727	25.63	7764.67	1.80278	7765.08	1.97737	7764.69	1.49358	7764.84	1.8412	7765.59	2.44826
1512494911834	25.63	7762	1.5	7763.12	2.04776	7762.46	1.85362	7763.04	2.15019	7764.16	2.47838
1512494912865	25.64	7764.33	1.93649	7764.72	1.88237	7764.62	1.85016	7764.52	1.71075	7765.31	2.58699
1512494913870	25.63	7766.89	1.36423	7765.6	2.54951	7766.54	1.76141	7765.76	2.25979	7765.85	2.67574
1512494914912	25.64	7764.33	1.80278	7764.08	1.86905	7764.15	1.72463	7764.2	1.89297	7765.02	2.42916
1512494915937	25.64	7763	1.5	7763.16	1.46287	7763.23	1.48064	7763.24	1.78606	7763.82	2.38049
1512494916963	25.64	7764.11	2.14735	7764.8	2.02073	7764.38	1.93815	7764.76	2.0672	7765.13	2.42143
1512494918033	25.63	7763.67	1.58114	7764.88	1.81016	7764.31	1.75046	7764.92	1.68127	7765.39	2.51439
1512494919128	25.62	7764	1.73205	7764.56	1.70978	7764.23	1.58923	7764.52	1.75879	7764.83	2.41598
1512494920140	25.63	7763.78	1.30171	7764.36	1.35031	7763.92	1.25576	7764.36	1.823	7765.45	2.42575
1512494921164	25.64	7763.44	1.33333	7763.6	2.10159	7763.46	1.6641	7763.64	1.86815	7765.06	2.47619
1512494922205	25.64	7764.11	1.36423	7764.16	2.15407	7764	1.68325	7764.16	1.97231	7764.44	2.5571
1512494923312	25.63	7764	1.41421	7764.64	2.2151	7764.15	1.21423	7764.52	1.78232	7765.03	2.53087
1512494924370	25.63	7763.67	1.73205	7764.56	2.63122	7764	2.23607	7764.72	2.55799	7765.38	2.65498
1512494925380	25.63	7763.89	2.14735	7764.44	2.39931	7764.08	2.21591	7764.64	2.27083	7765.2	2.35089
1512494926434	25.64	7763.56	1.13039	7764.24	1.87705	7763.69	1.25064	7764.24	2.00582	7765.28	2.42909
1512494927586	25.64	7763.78	1.20185	7764.08	1.6052	7763.54	1.45002	7764	1.65831	7765.15	2.44517
1512494928626	25.64	7763.44	1.87824	7764.28	2.20832	7763.85	1.86396	7764.08	2.23458	7765.26	2.54493
1512494929787	25.64	7764	1.22474	7764.68	1.43527	7764.31	1.31559	7764.8	1.73205	7765.03	2.35387
1512494930861	25.64	7763.11	2.47207	7763.6	2.36291	7763.31	2.21302	7763.56	2.2	7764.14	2.40575
