Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512494347828	23.28	7882.44	1.66667	7882.36	2.87054	7882.62	2.72453	7882.08	2.7374	7881.87	2.27734
1512494348863	23.28	7882.33	1.58114	7881.84	3.11823	7882.38	3.01492	7881.48	3.04302	7881.48	2.2058
1512494349868	23.28	7880.22	1.85592	7879.8	3.26599	7880	3.34166	7879.4	3.10913	7880	2.36511
1512494350914	23.28	7881.11	1.76383	7880.84	3.10483	7881.08	2.69139	7880.52	2.502	7881.16	2.39359
1512494351916	23.28	7879.56	0.881917	7880	3.04138	7879.77	2.27866	7879.44	2.43379	7880.73	2.26206
1512494352954	23.29	7878.89	1.53659	7879.44	2.73983	7879.15	2.51151	7879.16	2.57682	7879.92	2.32495
1512494353994	23.29	7879.89	0.927961	7879.88	2.42074	7880.15	2.33973	7879.68	2.49533	7880.47	2.52491
1512494355018	23.29	7879.33	1.22474	7879.16	2.80891	7879.46	2.53691	7878.96	2.68452	7879.95	2.60756
1512494356042	23.28	7881	2	7880.84	2.82371	7881.23	2.7735	7880.56	2.5671	7880.65	2.10659
1512494357043	23.28	7880.22	1.92209	7879.76	3.00389	7880.31	2.81024	7879.64	2.78209	7880.24	2.45272
1512494358085	23.28	7880.89	2.20479	7880.72	2.76164	7880.62	2.66266	7880.56	2.58328	7880.29	2.37363
1512494359110	23.29	7880.22	1.92209	7880.4	2.81366	7880.23	2.48843	7880.28	2.55799	7880.93	2.40889
1512494360313	23.29	7879.89	1.53659	7880.68	2.88271	7880.31	2.28709	7880.08	2.5482	7880.61	2.24313
1512494361391	23.29	7879.89	1.53659	7880.68	2.88271	7880.31	2.28709	7880.08	2.5482	7880.61	2.24313
1512494362491	23.29	7879.89	1.53659	7880.68	2.88271	7880.31	2.28709	7880.08	2.5482	7880.61	2.24313
Rebooting
FFC
1512494366229	23.11	7893	1.80278	7893.48	1.47535	7892.92	1.5525	7893.76	1.69017	7894.65	2.0587
1512494367308	23.16	7884.33	1.65831	7884.56	1.75784	7884.62	2.06311	7884.4	1.60728	7884.55	1.76154
1512494368334	23.16	7882.56	1.33333	7882.72	1.79165	7882.62	1.7097	7882.64	1.62993	7882.39	1.74415
1512494369360	23.19	7883.22	1.85592	7884.32	1.99416	7883.46	1.89804	7883.96	1.88149	7884.55	2.18861
1512494370412	23.21	7884.56	2.35112	7885.08	1.91311	7884.69	2.28709	7884.92	1.91311	7885.63	1.9296
1512494371457	23.24	7885.78	2.3863	7887.48	2.5186	7886.77	2.61896	7887.36	2.36079	7887.76	1.91082
1512494372567	23.25	7888.11	1.76383	7888.96	2.28181	7888.54	1.6641	7888.8	1.93649	7889.58	1.99891
1512494373592	23.26	7890.44	2.651	7891.64	2.41316	7891.08	2.53185	7891.48	2.58392	7891.08	1.91849
1512494374619	23.28	7893.22	1.39443	7893.6	2.12132	7893.15	1.57301	7893.4	1.82574	7893.58	1.94589
1512494375753	23.29	7893.67	1.73205	7894.88	2.24202	7893.92	1.70595	7894.64	1.7767	7894.81	2.12535
1512494376793	23.3	7895.33	1.80278	7896.48	2.16256	7895.62	2.14237	7896.52	2.10396	7896.26	1.88127
1512494377838	23.32	7895.67	1.87083	7896.52	1.73494	7895.92	1.70595	7896.52	1.63605	7896.05	1.77875
1512494378857	23.34	7894.78	1.92209	7895.96	1.81384	7895.15	1.72463	7896	1.84842	7897	2.2384
1512494379871	23.33	7893.44	1.5899	7894.68	1.95192	7893.85	1.46322	7894.56	1.93821	7895.28	2.0607
1512494380921	23.33	7895.67	1.41421	7896.16	1.49108	7895.85	1.40512	7895.96	1.51327	7895.71	1.81681
1512494382027	23.37	7896	1.80278	7896.28	1.59478	7896.08	1.60528	7896.24	1.56205	7896.02	1.73649
1512494383037	23.37	7894.22	1.71594	7894.84	1.62481	7894.23	1.48064	7894.76	1.71464	7895.02	1.88182
1512494384175	23.38	7893.67	1.58114	7894.08	1.70587	7893.54	1.39137	7894.12	1.71561	7894.05	1.79624
1512494385202	23.39	7892	1.11803	7892.84	1.74833	7892.23	1.09193	7892.96	1.7195	7893.22	1.88864
1512494386251	23.4	7891.44	1.33333	7892.04	1.79072	7891.46	1.19829	7891.76	1.42244	7891.99	1.90665
1512494387268	23.39	7889.89	1.53659	7890.88	1.9	7890.23	1.42325	7890.88	1.81016	7890.8	1.9
1512494388288	23.39	7890.11	1.2693	7891	1.60728	7890.46	1.33012	7891	1.5	7891.03	1.78216
1512494389332	23.39	7890.33	1.32288	7890.8	1.75594	7890.46	1.1266	7890.92	1.55242	7890.5	1.68673
1512494390390	23.4	7888.56	1.66667	7889.12	1.73973	7888.85	1.46322	7889.28	1.45831	7889.56	1.78764
1512494391484	23.4	7886.78	1.85592	7887.72	2.0108	7887.08	1.93484	7887.76	1.85472	7888.34	1.7635
1512494392520	23.41	7887.89	2.20479	7887.92	2.23458	7887.77	2.08782	7887.8	2.27303	7887.5	1.93414
1512494393545	23.41	7885.78	2.27913	7886.28	2.24574	7885.69	1.93152	7886.28	2.28254	7886.32	1.98919
1512494394561	23.41	7885.78	1.56347	7886.04	1.96808	7885.77	1.30089	7886.2	1.77951	7885.97	1.94964
1512494395587	23.4	7883.89	1.16667	7884.56	1.50222	7884.15	1.14354	7884.6	1.32288	7884.77	1.71387
1512494396659	23.41	7884	1.5	7884.32	1.97315	7883.77	1.64083	7884.04	1.90351	7883.72	1.91394
1512494397736	23.4	7880.67	2.5	7881.68	2.13542	7880.92	2.13937	7881.64	2.30723	7882.11	1.90218
1512494398778	23.41	7881.33	1.65831	7881.56	1.63503	7881.46	1.39137	7881.76	1.76257	7882.54	1.94973
1512494399845	23.41	7880.22	1.48137	7880.6	1.58114	7880.38	1.3253	7880.76	1.76257	7882.15	1.99992
1512494400943	23.41	7881.11	1.61589	7881.16	1.72434	7881	1.41421	7881	1.91485	7881.25	1.92037
1512494401969	23.41	7880.22	1.71594	7880.84	2.17332	7880.62	1.93815	7880.72	2.37206	7881.05	1.73593
1512494402994	23.41	7879.22	1.71594	7879.72	1.79165	7879.62	1.75777	7879.56	1.93821	7879.8	1.79194
1512494404020	23.41	7878.11	1.45297	7878.68	1.6	7878.38	1.3253	7878.6	1.75594	7878.51	1.80889
1512494405071	23.41	7877.89	2.02759	7878.2	1.84842	7877.85	2.11527	7878.12	1.94336	7878.27	1.82638
1512494406117	23.42	7875.56	1.23603	7875.84	1.772	7875.62	1.66024	7875.96	1.7673	7876.25	1.91222
1512494407144	23.41	7875.22	1.09291	7875.56	1.47422	7875.38	1.19293	7875.6	1.5	7875.49	1.83459
1512494408297	23.41	7875	1.22474	7875.28	1.6207	7875.46	1.5064	7875.56	1.55671	7875.41	1.85779
1512494409376	23.41	7876.56	1.94365	7875.72	2.22711	7876.62	1.80455	7875.84	2.09523	7875.4	2.1917
1512494410402	23.4	7873.67	1.65831	7874.64	1.93391	7874.23	1.92154	7874.44	1.75784	7874.61	1.98937
1512494411427	23.41	7872.78	1.7873	7873.64	2.03879	7873.31	2.13638	7873.56	1.91659	7873.9	1.94712
1512494412453	23.4	7871.56	2.24227	7872.6	2.32737	7872.08	2.2532	7872.64	2.36079	7873.6	2.43272
1512494413909	23.39	7871.22	1.7873	7872.04	1.74356	7871.69	1.84321	7871.88	1.73973	7873.11	2.14417
1512494414960	23.39	7871.33	2.39792	7871.92	1.86905	7871.85	2.19265	7871.76	1.94251	7872.82	1.98433
1512494415985	23.41	7870.11	2.31541	7870.6	2.23607	7870.62	2.39925	7870.68	2.07605	7871.86	2.19282
1512494417055	23.4	7869	2.17945	7870.12	2.00666	7869.69	2.25036	7869.8	2.10159	7870.94	2.38403
1512494418152	23.39	7868.44	1.13039	7868.84	1.40475	7868.85	1.40512	7868.84	1.46287	7869.75	1.80069
1512494419177	23.4	7869.11	1.16667	7869.28	1.4	7869.31	1.25064	7869.28	1.42945	7869.92	2.24749
1512494420217	23.39	7869.67	1.73205	7869.68	1.57374	7869.54	1.45002	7869.56	1.44568	7870.81	2.44939
1512494421263	23.39	7870.22	1.64148	7870.48	2.46847	7870.38	2.02231	7870.28	2.30072	7870.39	2.02597
1512494422354	23.4	7868.11	1.2693	7869.08	1.6052	7868.69	1.4367	7868.88	1.66633	7869.26	2.04258
1512494423380	23.4	7865.89	0.927961	7866.04	1.2741	7865.92	1.11516	7866.08	1.18743	7866.97	2.04999
1512494424419	23.38	7865.44	1.66667	7866.4	1.97906	7865.85	1.77229	7866.16	1.74833	7867.18	2.42239
1512494425421	23.39	7866.44	1.50923	7866.76	1.53514	7866.46	1.33012	7866.68	1.65126	7867.22	1.86366
1512494426457	23.39	7865.44	1.50923	7866.48	1.8735	7865.92	1.70595	7866.56	2.10317	7867.44	2.10105
1512494427605	23.38	7867.33	2.44949	7867.36	2.07926	7867.54	2.10616	7867.44	2.04287	7867.69	1.97556
1512494428620	23.38	7866	1.58114	7866.88	1.71561	7866.77	2.04751	7867.04	1.67033	7867.47	2.01827
1512494429662	23.38	7866.22	1.71594	7867.2	1.93649	7866.77	1.96443	7867.04	1.7195	7867.67	1.87699
1512494430743	23.37	7866.67	1.32288	7867.44	1.52971	7867.15	1.51911	7867.2	1.60728	7867.26	1.86459
1512494431827	23.38	7866.33	1.22474	7866.24	1.23423	7866.23	1.23517	7866.24	1.23423	7866.62	1.90037
1512494432914	23.37	7866.56	2.29734	7866.64	1.823	7866.62	2.14237	7866.6	1.87083	7867.12	1.96455
1512494433924	23.37	7866.22	1.85592	7867	1.68325	7866.38	1.75777	7866.8	1.70783	7867.36	1.72695
1512494434951	23.36	7866.67	1.93649	7867.08	1.75404	7866.85	1.81871	7867.04	1.7673	7867.02	1.90525
1512494436044	23.36	7865.44	2.60342	7866.32	2.17409	7865.62	2.32875	7866.16	2.35726	7866.72	1.99912
1512494437069	23.37	7865.89	1.76383	7865.76	1.83212	7865.85	2.03495	7865.8	1.82574	7866.55	2.06633
1512494438088	23.37	7863.67	1.58114	7864.36	1.55134	7863.85	1.40512	7864.2	1.55456	7864.93	1.83851
1512494439104	23.36	7864.44	2.651	7865.08	2.19697	7864.69	2.28709	7864.88	2.24202	7864.94	2.107
1512494440154	23.34	7865.67	1.32288	7866.16	1.57268	7865.62	1.1209	7865.92	1.41185	7866.79	2.57824
1512494441403	23.36	7864.78	2.10819	7866.24	2.22261	7865.23	2.08782	7865.92	2.13931	7866.81	2.06065
1512494442425	23.34	7862.78	1.64148	7863.96	2.00998	7863.23	1.64083	7863.68	2.01494	7864.05	1.95454
1512494443498	23.34	7863.89	2.61937	7864.04	2.24499	7863.92	2.2532	7864	2.10159	7864.46	2.21025
1512494444524	23.34	7864.22	1.48137	7863.84	1.65025	7864.31	1.25064	7864.04	1.48549	7864.58	1.88077
1512494445549	23.36	7862.67	1.93649	7862.64	1.57797	7862.62	1.66024	7862.72	1.69607	7863.68	1.90406
1512494446642	23.34	7861.78	2.48886	7862	1.84842	7861.92	2.06	7862.04	1.96808	7863.1	2.02835
1512494447654	23.34	7861.78	2.27913	7862.32	1.8421	7861.85	1.90815	7862.08	1.91311	7862.76	1.8555
1512494448703	23.34	7862.22	2.04803	7862.48	1.78232	7862.38	1.80455	7862.52	1.78232	7863.51	2.24794
1512494449719	23.36	7862.67	2.39792	7863.16	2.17332	7862.69	2.01596	7862.92	2.21585	7863.27	1.94988
1512494450745	23.36	7862	2.17945	7862.44	1.89473	7862.08	1.97744	7862.32	1.8868	7862.74	1.93252
1512494451770	23.36	7863.11	1.61589	7863.32	1.77294	7863.31	1.88788	7863.32	1.81934	7863.69	2.19488
1512494452844	23.34	7863	2.23607	7863.68	2.07605	7862.92	2.01914	7863.4	2.19848	7863.99	2.10777
1512494453866	23.36	7861.33	2.17945	7861.96	1.69509	7861.46	1.8081	7861.88	1.83303	7862.52	2.21518
1512494454945	23.34	7863	1.32288	7863.2	1.32288	7862.92	1.18754	7863	1.52753	7863.21	1.88786
1512494455964	23.33	7862.67	1.5	7863.12	1.87794	7862.54	1.56074	7862.88	1.78699	7862.63	1.88627
1512494457013	23.33	7862.22	2.77389	7862.2	2.17945	7862.23	2.42053	7862.08	2.32594	7862.24	2.14033
1512494458188	23.33	7862.44	2.29734	7862.72	1.79165	7862.46	1.98391	7862.64	1.9975	7863.29	2.10376
1512494459273	23.32	7861.33	2	7861.84	1.49108	7861.46	1.6641	7861.8	1.47196	7862.86	2.02745
1512494460301	23.33	7860.33	1.65831	7861.16	1.72434	7860.62	1.55662	7861.04	1.83666	7861.97	2.07021
1512494461307	23.34	7862.89	2.20479	7862.88	1.69115	7863.08	1.93484	7863.04	1.81384	7862.99	1.78824
1512494462417	23.33	7862	1.65831	7862.28	1.45831	7862	1.41421	7862.16	1.40475	7862.44	1.92495
1512494463508	23.33	7862.78	1.98606	7863.32	1.8421	7862.92	1.75412	7863.4	1.95789	7862.99	1.87221
1512494464580	23.33	7860.11	1.69148	7860.92	1.70587	7860.23	1.42325	7860.72	1.72047	7861.55	1.93067
1512494465590	23.33	7860.33	1.58114	7861.28	1.74452	7860.69	1.54837	7860.92	1.68127	7862.04	2.11353
1512494466595	23.34	7861.67	1.80278	7861.72	1.36991	7861.62	1.55662	7861.48	1.35769	7861.63	1.90823
1512494467611	23.33	7861.11	1.90029	7860.64	1.49666	7860.62	1.75777	7860.68	1.46401	7861.05	1.90597
1512494468637	23.33	7860.22	1.20185	7860.6	1.19024	7860.31	1.03155	7860.32	1.43527	7860.88	1.89057
1512494469662	23.33	7860.67	1	7861	1.52753	7861	1.47196	7861.04	1.54056	7861.9	1.83588
1512494470734	23.33	7860.22	1.20185	7861.36	1.8	7860.77	1.36344	7861.16	1.772	7861.57	1.98865
1512494471827	23.33	7860.11	2.36878	7861.08	2.08006	7860.69	2.17503	7860.96	2.28181	7861.24	1.84988
1512494472853	23.33	7861.78	1.7873	7862.24	1.94251	7862.08	1.97744	7862.36	1.823	7861.81	2.08655
1512494473880	23.33	7858.78	1.71594	7859.32	1.70098	7859.08	1.89128	7859.2	1.80278	7859.67	1.77185
1512494474892	23.33	7860.11	1.96497	7860.84	1.57268	7860.54	1.76141	7860.68	1.67631	7861.33	2.1708
1512494475938	23.33	7858.67	2.23607	7859.6	2.10159	7859	2.27303	7859.4	2.21736	7859.94	1.969
1512494476985	23.33	7859.78	1.30171	7860.24	1.39284	7860.08	1.38212	7860.36	1.43991	7860.78	1.79615
1512494478013	23.33	7859.44	1.424	7859.84	1.90788	7859.62	1.60927	7859.84	1.90788	7860.28	1.91394
1512494479105	23.34	7857.78	1.64148	7858.96	1.59374	7858.23	1.5359	7858.96	1.94679	7859.93	2.14207
1512494480118	23.34	7856.78	1.71594	7857.92	1.77764	7857.15	1.67562	7857.72	1.86011	7858.57	1.99388
1512494481151	23.34	7857.89	1.83333	7858.76	1.73877	7858.54	2.02548	7858.8	1.77951	7859.51	2.06687
1512494482198	23.34	7857	2.17945	7857.6	1.65831	7857.31	1.97419	7857.48	1.66132	7858.54	1.9524
1512494483224	23.33	7859.44	1.74005	7860.12	1.56312	7859.77	1.5359	7860.2	1.63299	7860.79	1.98732
1512494484249	23.32	7858.67	1.93649	7859.6	1.65831	7859.08	1.801	7859.48	1.89561	7860.2	1.83218
1512494485259	23.33	7859.67	1.58114	7860.48	1.55778	7860.23	1.58923	7860.4	1.52753	7861.12	1.90156
1512494486301	23.33	7859.67	1.41421	7860.44	1.60935	7860.15	1.51911	7860.36	1.52425	7860.91	1.87014
1512494487326	23.32	7861.22	2.33333	7862.28	2.05183	7861.54	2.02548	7862	2.38048	7861.77	1.83707
1512494488352	23.32	7859.78	1.71594	7860.24	1.56205	7860.08	1.5525	7860.2	1.80278	7860.45	1.70749
1512494489377	23.31	7860.33	1.58114	7860.56	1.58325	7860.54	1.39137	7860.6	1.63299	7861.19	1.90023
1512494490411	23.32	7861.78	1.7873	7861.76	1.89912	7861.92	2.10006	7861.76	1.96384	7862.29	2.10623
