Timetstamp	FPA	C9	Sigma	C25	Sigma	D13	Sigma	D25	Sigma	R8	Sigma
1512495158676	27.75	7678.67	1.41421	7679.24	1.69017	7678.85	1.46322	7679.44	2.00167	7680.42	2.9836
1512495159686	27.75	7679.67	1.22474	7680.48	1.73494	7680.15	1.72463	7680.76	1.83212	7682.04	3.05057
1512495160736	27.75	7681.89	1.90029	7681.84	2.15407	7681.62	1.60927	7682.12	1.96469	7682.23	2.89442
1512495161764	27.76	7681.78	1.85592	7682.4	2.3094	7681.92	1.89128	7682.36	2.23383	7682.93	2.77919
1512495162827	27.78	7681.33	1.65831	7681.4	1.87083	7681.08	1.75412	7681.24	1.94251	7681.3	2.74295
1512495163918	27.78	7680.89	0.781736	7680.72	1.33915	7680.62	1.1209	7680.6	1.47196	7681.05	2.69595
1512495164991	27.78	7680.56	1.87824	7681.32	1.90875	7680.85	1.72463	7681.16	1.79536	7681.97	3.17035
1512495166084	27.79	7681.22	2.10819	7681.52	1.80555	7681.31	1.75046	7681.6	2.06155	7681.54	3.01202
1512495167119	27.8	7680.89	2.14735	7681.2	1.91485	7681.15	1.86396	7681.32	1.99416	7681.39	3.0258
1512495168166	27.81	7682.11	2.57121	7682	2.25462	7681.92	2.28989	7682.28	2.26421	7681.97	3.18923
1512495169171	27.8	7680.22	2.16667	7680.36	2.01825	7680.38	1.98068	7680.72	2.05183	7681.27	3.14448
1512495170186	27.82	7679.44	1.94365	7679.88	1.94336	7679.54	1.71345	7679.96	1.88149	7680.8	3.24079
1512495171212	27.81	7680.11	1.61589	7680.12	1.83303	7680	1.68325	7680.12	1.9	7680.89	3.02549
1512495172286	27.82	7679.56	1.81046	7680.4	2.08167	7679.69	1.79743	7680.04	2.20756	7680.25	3.1075
1512495173361	27.84	7679.33	1.80278	7679.6	1.52753	7679.38	1.60927	7679.48	1.73494	7680.06	3.05271
1512495174451	27.82	7678.44	1.74005	7679.28	1.90438	7678.92	1.75412	7679.16	1.92959	7679.83	2.71636
1512495175543	27.83	7680.89	2.08833	7680.72	1.6207	7680.85	1.86396	7680.72	1.74452	7681.06	2.92373
1512495176552	27.84	7680.22	1.20185	7679.92	1.41185	7680	1.1547	7680.12	1.61555	7679.81	3.16334
1512495177578	27.83	7678.89	2.08833	7679.32	1.79629	7679	1.82574	7679.28	1.81475	7679.32	2.86509
1512495178629	27.84	7680.67	1.5	7681.52	1.80555	7680.77	1.5359	7681.4	2.12132	7681.9	2.85402
1512495179645	27.84	7679.33	1.65831	7679.6	1.70783	7679.08	1.65638	7679.28	1.86011	7680.23	2.93681
1512495180716	27.84	7680.78	2.48886	7680.8	2.06155	7680.69	2.13638	7680.72	2.13151	7681.04	3.01796
1512495181877	27.84	7680.11	1.83333	7680.52	1.98158	7680.31	1.6525	7680.6	2.27303	7681.53	3.20976
1512495182960	27.84	7680.44	0.881917	7681.76	1.80924	7680.85	1.28103	7681.32	1.70098	7682.14	2.96966
1512495184022	27.85	7680.11	1.05409	7680.76	1.61452	7680.38	1.04391	7680.64	1.75309	7681.52	3.07895
1512495185115	27.85	7680.33	1.5	7680.84	1.49108	7680.46	1.45002	7680.68	1.57374	7681.6	2.95829
1512495186125	27.86	7680.11	1.61589	7680.6	1.55456	7680.23	1.48064	7680.56	1.89473	7681.08	2.97195
1512495187259	27.85	7680.11	1.90029	7680.48	1.75879	7680.15	1.62512	7680.36	2.2151	7681.11	3.15132
1512495188306	27.86	7681	1.32288	7681.56	1.66032	7681.46	1.45002	7681.64	1.95533	7681.95	2.85362
1512495189373	27.87	7681.67	2.12132	7682.04	1.88149	7681.85	1.86396	7681.8	2.19848	7682.32	2.99138
1512495190456	27.88	7681	1.58114	7681.2	1.75594	7681.23	1.5359	7681.32	2.07605	7681.14	2.94323
1512495191491	27.88	7680.44	1.33333	7680.8	1.82574	7680.69	1.60128	7680.88	1.96469	7681.06	3.07576
1512495192528	27.87	7679.44	1.94365	7679.52	1.78232	7679.62	1.93815	7679.52	1.93907	7680.16	2.94333
1512495193559	27.88	7678.89	2.26078	7679.04	1.96808	7679.23	2.20431	7679.04	2.05102	7679.65	3.09236
1512495194619	27.88	7681.56	0.726483	7681.48	1.5843	7681.54	1.39137	7681.56	1.73397	7681.9	3.06452
1512495195714	27.88	7681.22	0.971825	7681.2	1.58114	7681.38	1.19293	7681.28	1.4	7681.16	2.98899
1512495196739	27.9	7681.44	0.726483	7681.76	1.42244	7681.54	0.77625	7681.52	1.29486	7681.61	2.85233
1512495197810	27.9	7681.67	1.5	7681.92	2.05994	7682	1.52753	7682.16	1.92959	7682.06	2.89149
1512495198914	27.9	7681	1.73205	7681.24	1.98494	7680.77	1.73944	7681.04	2.18861	7681.32	2.88863
1512495199939	27.88	7681.67	2.34521	7682.48	2.10396	7681.62	2.25605	7682.08	2.84195	7682.3	3.0688
1512495200956	27.9	7681.44	2.18581	7682.28	1.94765	7681.46	1.85362	7682.24	2.29637	7682.4	3.03305
1512495201982	27.9	7683.33	1.80278	7683.32	2.03552	7683.08	1.75412	7683.28	2.24574	7683.08	3.14467
1512495203007	27.91	7683.44	1.424	7683.28	1.64621	7683.23	1.30089	7683.12	2.16641	7682.86	3.13517
1512495204033	27.9	7681.78	1.48137	7681.92	1.49778	7681.85	1.21423	7681.92	1.99833	7682.14	3.03557
1512495205107	27.91	7683.11	1.76383	7683.16	1.49108	7683.23	1.5359	7683	1.93649	7682.83	2.94984
1512495206198	27.9	7682.56	1.23603	7682.96	1.81384	7683	1.41421	7682.84	2.2301	7683.12	3.07122
1512495207224	27.91	7682.11	1.76383	7682.4	1.52753	7682.08	1.5525	7682.24	2.00582	7683.03	3.13566
1512495208249	27.9	7681.33	1.58114	7682.76	2.10713	7682.15	1.95133	7682.6	2.48328	7684.05	3.27354
1512495209264	27.91	7683.33	1.73205	7683.48	1.98158	7683.69	1.84321	7683.44	2.00167	7683.36	3.171
1512495210275	27.9	7683.56	0.881917	7683.36	1.65529	7683.85	1.06819	7683.84	2.21133	7683.93	3.35952
1512495211373	27.91	7682.78	1.09291	7682.88	1.50886	7682.77	1.01274	7683	1.5	7683.48	3.12095
1512495212398	27.91	7681.44	1.50923	7681.84	1.72434	7681.69	1.37747	7681.96	1.83666	7682.58	3.12847
1512495213492	27.91	7681.78	1.98606	7682.12	2.18556	7681.62	1.75777	7682	1.97906	7682.22	3.17941
1512495214733	27.92	7682.89	1.61589	7682.68	1.7253	7682.92	1.70595	7682.56	1.80462	7682.4	2.97409
1512495215771	27.92	7683	1.73205	7682.4	1.68325	7682.62	1.60927	7682.24	1.87705	7682.38	3.0342
1512495216781	27.92	7681	2.23607	7680.84	1.86369	7680.92	1.97744	7680.56	2.23756	7680.83	2.99771
1512495217868	27.92	7679.78	1.64148	7680.04	1.59374	7679.92	1.60528	7679.8	1.87083	7679.95	2.92847
1512495218877	27.92	7679.11	1.2693	7679.44	1.60935	7679.31	1.1094	7679.4	1.41421	7680.04	3.00838
1512495219987	27.93	7681.11	1.2693	7681.36	1.41067	7681.23	1.16575	7681.12	1.69115	7681.89	3.17337
1512495221012	27.94	7680.56	1.33333	7680.92	1.89121	7680.92	1.65638	7681.04	1.85921	7681.02	2.89748
1512495222039	27.93	7680.56	1.66667	7680.36	1.75309	7680.69	1.6525	7680.56	1.87261	7680.52	2.94405
1512495223065	27.93	7680.22	0.833333	7680.28	1.59478	7680.23	0.83205	7680	1.73205	7680.94	3.16423
1512495224092	27.93	7680.22	0.971825	7679.92	1.32035	7680.08	1.11516	7679.84	1.54596	7680.48	2.94758
1512495225193	27.93	7678.67	1.41421	7678.96	1.74356	7678.85	1.28103	7678.88	1.69115	7680.08	3.13402
1512495226255	27.94	7678.89	0.600925	7679.68	1.77294	7679.38	1.1209	7679.68	2.23084	7680.95	3.23835
1512495227327	27.94	7679.89	1.36423	7680.48	1.73494	7680.31	1.37747	7680.48	1.75879	7680.97	2.98509
1512495228421	27.94	7680.22	1.64148	7680.2	1.80278	7680.31	1.6525	7680.12	2.10792	7681	3.19668
1512495229446	27.94	7680.11	2.08833	7680.2	1.80278	7680.08	1.93484	7680.12	1.9	7680.6	2.97251
1512495230472	27.94	7681.22	2.04803	7681.8	2.16025	7681.38	1.75777	7681.56	2.12289	7681.59	2.98507
1512495231498	27.94	7680.11	1.69148	7680.8	2.16025	7680.08	1.65638	7680.6	2.19848	7681.68	3.14553
1512495232523	27.94	7682.33	2.34521	7682.84	2.0347	7682.38	2.25605	7682.48	2.6	7682.83	3.22212
1512495233549	27.94	7681.56	1.50923	7682	1.63299	7681.62	1.66024	7681.64	2.09921	7681.89	2.97272
1512495234575	27.94	7680.78	1.09291	7681.32	2.13542	7681	1.52753	7681.24	2.36784	7681.34	3.00963
1512495235601	27.96	7682	0.5	7681.88	1.69115	7682.15	0.688737	7682.04	1.59374	7682.03	3.18019
1512495236717	27.94	7681.11	0.600925	7681.44	1.32539	7681.08	0.640513	7681.28	1.4	7681.31	2.9536
1512495237750	27.95	7680.44	1.13039	7681.6	1.89297	7680.54	1.1266	7681.08	2.08006	7681.57	3.12359
1512495238770	27.95	7680.56	1.81046	7680.76	1.56205	7680.85	1.57301	7680.84	1.8412	7681.47	2.98785
1512495239801	27.95	7681.89	1.45297	7681.84	1.97231	7681.54	1.71345	7681.76	2.10713	7681.18	3.03508
1512495240827	27.95	7680.89	1.61589	7680.8	1.91485	7680.85	1.72463	7680.92	1.91311	7680.8	2.89082
1512495241868	27.95	7679.67	1.87083	7679.8	1.77951	7679.69	1.70219	7679.88	1.98578	7679.67	2.97072
1512495242894	27.94	7681.78	1.98606	7681.36	1.9975	7681.69	1.84321	7681.2	2.44949	7681.01	3.11413
1512495243904	27.94	7682.11	1.76383	7682.28	1.88237	7682.15	1.77229	7682.24	2.08726	7682.59	3.13319
1512495244996	27.95	7681.89	1.76383	7682	2	7681.92	1.70595	7682	1.97906	7681.84	3.01215
1512495246069	27.95	7680.44	0.881917	7680.4	1.93649	7680.38	1.26085	7680.48	1.85113	7680.64	3.02646
1512495247095	27.95	7678.78	1.09291	7679.4	2.21736	7679	1.41421	7679.36	2.46441	7680.95	3.22222
1512495248132	27.94	7680.44	2.18581	7681.48	2.27523	7680.85	2.37508	7681.16	2.51131	7682.18	3.08276
1512495249161	27.93	7679.44	2.00693	7680.72	2.22711	7679.92	1.93484	7680.48	2.4	7681.59	3.00578
1512495250237	27.95	7679.89	1.53659	7680.8	2.27303	7680.08	1.5525	7680.48	2.27523	7681.42	3.1401
1512495251262	27.94	7680.56	2.55495	7681.6	2.64575	7681.08	2.53185	7681.56	2.91662	7681.76	2.93953
1512495252353	27.95	7680.78	1.71594	7681.44	2.31084	7681.23	2.20431	7681.36	2.53114	7681.42	2.87319
1512495253487	27.95	7679.89	1.45297	7680.48	2.21961	7680.23	1.7867	7680.52	2.45153	7680.87	3.07247
1512495254518	27.96	7681.22	1.98606	7681.24	1.87705	7681.08	1.70595	7681.12	2.04776	7681.16	3.0856
1512495255544	27.95	7681	1.11803	7681.76	1.50776	7681.31	1.37747	7681.68	1.4922	7682.37	3.19598
1512495256569	27.96	7681.33	1.80278	7681.92	1.80093	7681.62	1.66024	7681.92	2.05994	7682.26	3.06785
1512495257595	27.95	7681	1.65831	7681.36	2.17715	7681.08	1.801	7681.64	2.34307	7681.59	3.05391
1512495258620	27.95	7680	1.73205	7680.44	1.89473	7680.31	1.84321	7680.4	2.3094	7681.3	3.26293
1512495259631	27.95	7683.56	2.12786	7683.84	2.11503	7683.46	1.98391	7683.76	2.22261	7683.6	3.0843
1512495260657	27.96	7681.56	2.35112	7682.24	1.87705	7681.77	1.96443	7682.04	2.15019	7682.45	2.90624
1512495261747	27.96	7682.11	1.69148	7682.72	1.86011	7682.38	1.60927	7682.72	2.05183	7683.21	2.96709
1512495262833	27.96	7682.11	1.45297	7682.64	1.7767	7682.15	1.46322	7682.56	1.85023	7682.91	2.89531
1512495263870	27.95	7682.44	1.5899	7683.04	1.88149	7682.31	1.60128	7682.88	2.1276	7684.45	2.94726
1512495264889	27.96	7680.89	1.69148	7682.04	1.85921	7681.15	1.46322	7681.84	2.05508	7682.96	3.16289
1512495265901	27.95	7680.44	1.01379	7681.76	1.78606	7680.85	1.3445	7681.52	2.0025	7682.53	2.88142
1512495266978	27.95	7681.67	1.32288	7682.36	2.27083	7681.85	1.3445	7682.12	2.27889	7683.33	3.25543
1512495268080	27.96	7682.89	1.2693	7683.08	1.93477	7683	1.29099	7682.88	1.98578	7683.16	2.92085
1512495269105	27.95	7681.78	1.48137	7682.08	2.11975	7681.92	1.44115	7681.92	2.1	7682.32	2.96131
1512495270131	27.95	7682.56	1.74005	7683.04	1.74356	7682.85	1.62512	7683	2	7683.25	3.05382
1512495271156	27.95	7681.44	1.50923	7681.92	1.82392	7681.23	1.42325	7681.52	2.10396	7682.39	3.13569
1512495272182	27.96	7680.44	1.23603	7681.04	1.59374	7680.54	1.33012	7680.8	1.70783	7681.66	2.91139
1512495273216	27.95	7681.44	1.33333	7682.12	1.87794	7681.69	1.54837	7682.12	1.78699	7682.6	3.11622
1512495274217	27.95	7684.33	1.73205	7684.28	1.72047	7684.38	1.66024	7684.08	1.89121	7683.6	2.98824
1512495275259	27.96	7680.89	2.14735	7681.92	1.91311	7681.31	2.01596	7681.64	2.2151	7682.45	2.89547
1512495276285	27.97	7680.89	1.36423	7681.88	2.2971	7681.08	2.17798	7681.76	2.52124	7682.46	3.10909
1512495277528	27.97	7682.89	1.16667	7682.88	2.00666	7682.77	1.5359	7682.76	2.14631	7682.27	2.86319
1512495278612	27.96	7681.44	1.50923	7681.12	1.9218	7681.31	1.54837	7681.2	2.02073	7682.08	3.06753
1512495279703	27.97	7680.56	1.424	7680.64	1.55134	7680.46	1.39137	7680.64	1.823	7681.44	2.93112
1512495280763	27.97	7681.67	1.5	7681.16	1.772	7681.46	1.45002	7681.24	2.02649	7681.49	3.0807
1512495281869	27.96	7681	1	7681.12	1.42361	7681.08	0.862316	7681.2	1.65831	7681.54	2.96497
1512495282886	27.96	7680.44	1.13039	7680.48	1.85113	7680.15	1.3445	7680.48	1.85113	7681.47	3.03289
1512495283966	27.97	7681.44	1.424	7681.6	1.70783	7681.54	1.45002	7681.72	1.72047	7682.1	2.89498
1512495285060	27.97	7680	1.73205	7679.84	1.772	7679.69	1.70219	7680.04	1.85921	7680.78	2.98683
1512495286086	27.97	7681.78	1.64148	7681	2.04124	7681.23	1.96443	7680.96	2.16949	7680.74	2.8985
1512495287111	27.97	7680.89	1.16667	7681.32	1.37598	7681.08	1.38212	7681.24	2.10713	7681.92	2.94982
1512495288129	27.97	7679.78	2.22361	7680.48	2.06398	7679.85	2.03495	7680.32	2.54493	7681.41	2.85652
1512495289148	27.98	7679.44	1.13039	7680.28	1.79165	7679.77	1.23517	7680.04	1.85921	7680.53	3.00003
1512495290199	27.97	7680.67	1.32288	7681.72	1.96893	7681.08	1.32045	7681.36	2.07926	7681.61	2.88482
1512495291214	27.97	7680.11	1.2693	7680.72	1.6207	7680.38	1.19293	7680.4	2.02073	7681.09	2.96288
1512495292239	27.98	7679.11	0.781736	7679.68	1.6	7679.23	1.09193	7679.56	1.80462	7680.45	3.05486
1512495293249	27.98	7678.67	0.5	7679.24	1.3	7679.08	0.862316	7679.28	2.26421	7679.89	3.05566
1512495294411	27.97	7681.56	1.33333	7681.24	1.87705	7681.31	1.31559	7681.24	1.64012	7680.86	2.92548
1512495295414	27.98	7679.89	1.69148	7680	1.60728	7679.92	1.5525	7680.08	1.77764	7680.32	2.96866
1512495296440	27.97	7680.56	1.13039	7680.4	1.95789	7680.46	1.39137	7680.44	1.55671	7681.23	2.87637
1512495297466	27.97	7682	1	7682.12	1.36382	7682.08	0.954074	7682.04	1.81384	7682.53	3.02945
1512495298587	27.98	7679.89	0.927961	7681.2	2.12132	7680.23	1.73944	7680.92	2.1	7681.71	3.14887
1512495299694	27.98	7680.78	1.39443	7681.64	2.07926	7681	1.87083	7681.32	1.99416	7681.84	3.06698
1512495300719	27.98	7682.33	1.80278	7682.12	2.06801	7682.23	1.96443	7682.28	2.05183	7681.52	2.78962
1512495301744	27.99	7682.89	1.05409	7682.6	1.58114	7682.69	1.60128	7682.68	1.51987	7682.11	2.97515
1512495302838	27.98	7683.56	1.424	7683.4	1.77951	7683.31	1.54837	7683.32	1.93046	7683.09	2.89605
1512495303864	27.98	7682.11	1.61589	7682.16	1.86369	7681.92	1.60528	7681.88	1.96469	7682.19	2.80801
1512495304873	27.98	7680.33	1.87083	7680.88	2.02731	7680.08	1.801	7680.52	2.06398	7681.48	3.1126
1512495305901	27.99	7680.78	1.09291	7680.92	1.41185	7681	1.08012	7680.92	1.28841	7681.51	2.92102
1512495306924	27.99	7680.44	1.23603	7680.68	1.65126	7680.46	1.39137	7680.64	1.57797	7681.02	3.12329
1512495307965	27.98	7679.89	1.69148	7680.44	1.98074	7679.85	1.62512	7680.04	2.18861	7680.97	3.22011
1512495309039	27.99	7680.67	1.73205	7681.04	2.18861	7680.62	1.75777	7680.72	2.0108	7681.46	3.16382
1512495310120	27.98	7682.11	1.83333	7682.2	2.29129	7682	1.82574	7682.32	2.01494	7683	3.17214
1512495311166	27.99	7683.11	2.14735	7683.28	2.03142	7682.85	2.11527	7683.16	2.11503	7683.36	2.85074
1512495312183	27.99	7682	1.11803	7682.36	1.91224	7682	1.47196	7682.4	1.68325	7682.87	2.93307
1512495313208	27.99	7681.78	0.971825	7682.24	2.0672	7681.69	1.4367	7682.04	1.6452	7682.27	2.85997
1512495314234	28.01	7682.22	0.971825	7681.76	2.24128	7682.15	1.06819	7682.04	1.98914	7682.1	3.1688
1512495315244	28.01	7680.56	1.33333	7681.04	2.18861	7680.62	1.3253	7681.08	1.93477	7682.15	3.14074
1512495316269	28.01	7681.22	2.10819	7681.28	2.28254	7681.08	1.801	7681.08	1.93477	7681.46	2.96672
1512495317320	27.99	7681.22	1.7873	7681.56	1.75784	7681.38	1.7097	7681.44	1.78139	7681.41	3.06752
1512495318437	27.98	7683.67	1.5	7683.2	1.95789	7683.54	1.5064	7683.4	1.60728	7682.94	3.04074
1512495319476	27.98	7683.33	1.22474	7683.36	1.52425	7683.23	1.23517	7683.32	1.31403	7683.67	3.21842
1512495320502	27.97	7683.89	1.16667	7684.12	1.58955	7684.08	1.32045	7684.08	1.70587	7684.72	3.1186
1512495321528	27.97	7685.22	1.48137	7685.2	1.44338	7685.38	1.38675	7685.32	1.93046	7685.67	3.26022
1512495322596	27.98	7684.67	1.5	7685.32	2.19317	7684.46	1.6641	7685.04	2.24499	7685.92	3.05903
1512495323693	27.96	7685.11	2.20479	7684.76	2.04695	7684.69	2.21302	7684.4	2.17945	7684.68	3.14553
1512495324718	27.97	7683	1.5	7683.92	2.19697	7683.15	1.62512	7683.52	2.0025	7684.94	3.28289
1512495325786	27.97	7684.89	0.927961	7684.76	1.92094	7684.69	1.03155	7684.44	1.91659	7685.9	3.39571
1512495326884	27.95	7686.11	1.36423	7685.48	1.91746	7685.69	1.37747	7685.48	1.93907	7686.2	3.26959
1512495327956	27.95	7687.89	1.45297	7687.68	2.30434	7687.77	1.48064	7687.52	2.06398	7687.77	3.11959
1512495328965	27.95	7686.22	1.20185	7686.64	2.01825	7686.38	1.1209	7686.48	1.66132	7686.79	3.0689
1512495330050	27.95	7685.89	1.53659	7686.04	1.54056	7686.08	1.60528	7685.84	2.01412	7686.92	3.06172
1512495331101	27.95	7686.11	1.16667	7686.68	2.01494	7686.23	1.5359	7686.28	1.94765	7687.43	2.97148
1512495332203	27.96	7687.67	1.58114	7688.52	1.98158	7688.15	1.86396	7688.32	2.07605	7688.82	3.22588
1512495333241	27.95	7686.56	2.12786	7687.16	1.95107	7686.69	1.97419	7686.96	2.13073	7687.66	3.15026
1512495334301	27.95	7687.22	0.440959	7687.4	1.65831	7687.15	0.5547	7687.24	1.3626	7687.99	3.08388
1512495335317	27.94	7687.33	0.866025	7687.28	1.86011	7687.46	0.877058	7687.2	1.32288	7687.38	2.99272
1512495336343	27.94	7688.22	1.09291	7688.28	1.79165	7688.31	1.03155	7688.32	1.8868	7689.42	3.28599
1512495337414	27.95	7687.89	0.600925	7688.84	1.57268	7688.38	1.1209	7688.64	2.11896	7688.9	2.94386
1512495338444	27.94	7688.33	1.22474	7688.56	1.70978	7688.46	1.1266	7688.44	1.78139	7688.87	2.99806
1512495339542	27.94	7687.22	1.39443	7687.4	1.68325	7687.08	1.44115	7687.12	2.00666	7688.05	3.0005
1512495340571	27.95	7688	0.866025	7687.88	2.06801	7687.77	1.64083	7687.48	2.36502	7687.8	3.15661
1512495341606	27.95	7688	1.32288	7688.16	2.07525	7688	1.41421	7687.92	1.99833	7687.68	3.00149
1512495342621	27.95	7685.89	2.47207	7686.76	2.40278	7686.15	2.23033	7686.32	2.41039	7686.9	2.88235
1512495343645	27.95	7686.33	2.44949	7687.4	2.46644	7686.46	2.18386	7686.96	2.63755	7688.01	3.21859
1512495344650	27.94	7687.67	1.5	7687.96	2.33595	7687.31	1.49358	7687.68	2.13542	7688.35	3.17382
1512495345687	27.96	7686	1.73205	7686.6	2.10159	7686.08	1.70595	7686.4	2.02073	7688.09	3.66394
1512495346746	27.95	7686.78	1.39443	7686.88	1.96469	7686.77	1.23517	7687	1.80278	7687.25	3.18898
1512495347853	27.95	7687	1.80278	7687.04	2.22636	7686.77	1.64083	7686.88	1.9	7687.68	2.87203
1512495348865	27.95	7687.67	2.12132	7688.32	2.71907	7687.46	1.94145	7687.88	2.71293	7688.39	3.03973
1512495349880	27.95	7687.89	1.45297	7688.04	1.94679	7687.69	1.25064	7687.8	2.02073	7688.39	2.9964
1512495351040	27.95	7686.56	1.13039	7687.24	2.02649	7686.85	1.62512	7687.24	1.69017	7687.69	3.13993
1512495352069	27.94	7687.44	1.13039	7687.84	1.88591	7687.54	1.45002	7687.84	2.15407	7688.62	3.05623
1512495353095	27.94	7688.78	1.71594	7688.28	2.28254	7688.15	2.11527	7688.4	2.58199	7688.89	3.02032
1512495354120	27.94	7687.56	1.74005	7687.04	1.96808	7687.08	2.01914	7687.04	2.09125	7687.31	2.99736
1512495355214	27.95	7686.78	1.64148	7686.72	2.20832	7686.69	1.84321	7686.64	2.15793	7687.4	3.02789
1512495356296	27.94	7687.89	1.53659	7687.64	2.13854	7687.54	1.56074	7687.56	2.04287	7687.47	2.9651
1512495357307	27.95	7686.67	1.22474	7686.72	1.90438	7686.77	1.5359	7686.84	2.17332	7687.66	2.87358
1512495358337	27.95	7687.44	1.13039	7687.8	1.82574	7687.62	1.75777	7687.84	2.01412	7688.72	3.03738
1512495359360	27.95	7686.67	1.58114	7686.44	1.87261	7686.85	2.11527	7686.6	1.80278	7687.56	2.98559
1512495360373	27.95	7686.33	1.22474	7687	1.63299	7686.54	1.1266	7686.76	1.87705	7687.47	2.88864
1512495361424	27.94	7685.78	1.30171	7686.6	2.14087	7685.77	1.23517	7686.24	2.00582	7686.97	3.1925
1512495362448	27.94	7686.56	1.50923	7687.44	2.41661	7686.69	1.6525	7687.36	2.09921	7688.32	3.1209
1512495363452	27.94	7688.56	1.74005	7689.04	1.98914	7688.77	1.64083	7689.08	1.63095	7689.59	2.99726
1512495364538	27.94	7687.33	1.22474	7687.8	2.10159	7687.46	1.8081	7687.76	1.96384	7688.46	3.23551
1512495365565	27.93	7688.33	1.22474	7688.32	1.67631	7688.23	1.09193	7688.24	1.50776	7688.33	2.86905
1512495366641	27.93	7688.22	1.7873	7688.48	2.14321	7688.15	1.62512	7688.44	2.04287	7688.58	3.06442
1512495367728	27.94	7687.33	1.41421	7687.52	2.2383	7687.15	1.90815	7687.64	2.27083	7688.6	3.05375
1512495368790	27.94	7686.89	1.53659	7687.2	1.80278	7686.85	1.3445	7687.24	1.85472	7688.67	3.05401
1512495369831	27.94	7686.11	1.16667	7686.64	1.57797	7686.31	1.1094	7686.64	1.31909	7687.51	2.9793
1512495370882	27.94	7686.22	1.20185	7687	1.55456	7686.38	1.1209	7686.88	1.66633	7687.82	3.1347
1512495371898	27.94	7686.56	1.13039	7686.88	1.9	7686.46	1.05003	7686.56	1.50222	7687.47	2.99307
1512495372932	27.95	7685.33	1.11803	7686	1.93649	7685.23	1.23517	7685.48	1.91746	7687.1	3.0526
1512495373950	27.94	7684.33	0.707107	7685.04	1.7673	7684.46	0.877058	7684.84	1.72434	7686.25	3.2744
1512495374976	27.94	7686.67	1.41421	7686.4	2.16025	7686.38	1.50214	7686.32	2.09603	7686.32	3.16369
1512495376050	27.95	7686.44	1.5899	7686.8	2.34521	7686.46	1.94145	7686.32	2.5285	7686.78	3.24472
1512495377141	27.94	7687	1.41421	7686.88	1.71561	7687.08	1.44115	7686.52	1.73494	7687.54	2.92258
1512495378213	27.94	7687.44	1.50923	7687.76	2.42006	7687.62	1.3253	7687.6	2.17945	7687.73	3.14116
1512495379278	27.94	7686.56	2.06828	7687.8	2.27303	7687	2.04124	7687.32	2.23084	7687.89	2.96463
1512495380342	27.95	7685.33	1.73205	7686.48	2.36502	7685.62	1.7097	7686	2.3094	7686.96	3.0411
